GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007200	phospholipase C-activating G protein-cou...	79	9	0.43	2.8e-10	3.44876e-06	BP
GO:0002076	osteoblast development	21	6	0.12	9.6e-10	5.91216e-06	BP
GO:0060732	positive regulation of inositol phosphat...	25	6	0.14	3.1e-09	1.27275666666667e-05	BP
GO:0007187	G protein-coupled receptor signaling pat...	28	6	0.15	6.5e-09	2.0015125e-05	BP
GO:0007189	adenylate cyclase-activating G protein-c...	133	9	0.73	3e-08	7.3902e-05	BP
GO:0045453	bone resorption	41	6	0.22	7.3e-08	0.000149856833333333	BP
GO:0007186	G protein-coupled receptor signaling pat...	554	23	3.04	9.5e-08	0.000167159285714286	BP
GO:0030282	bone mineralization	44	6	0.24	1.1e-07	0.00016935875	BP
GO:0002062	chondrocyte differentiation	46	6	0.25	1.5e-07	0.000205283333333333	BP
GO:0048469	cell maturation	95	6	0.52	1.1e-05	0.0135487	BP
GO:0007204	positive regulation of cytosolic calcium...	147	6	0.81	0.00013	0.132644615384615	BP
GO:0007218	neuropeptide signaling pathway	19	3	0.1	0.00014	0.132644615384615	BP
GO:0007202	activation of phospholipase C activity	19	3	0.1	0.00014	0.132644615384615	BP
GO:0048016	inositol phosphate-mediated signaling	21	3	0.12	0.00019	0.167159285714286	BP
GO:0008285	negative regulation of cell population p...	309	8	1.69	0.00023	0.188860666666667	BP
GO:0006821	chloride transport	30	3	0.16	0.00056	0.431095	BP
GO:0060123	regulation of growth hormone secretion	45	3	0.25	0.00185	1	BP
GO:0008284	positive regulation of cell population p...	393	9	2.16	0.00276	1	BP
GO:0001701	in utero embryonic development	264	6	1.45	0.00293	1	BP
GO:0019722	calcium-mediated signaling	110	4	0.6	0.00296	1	BP
GO:0140291	peptidyl-glutamate ADP-deribosylation	1	1	0.01	0.00548	1	BP
GO:0070105	positive regulation of interleukin-6-med...	1	1	0.01	0.00548	1	BP
GO:2000257	regulation of protein activation cascade	1	1	0.01	0.00548	1	BP
GO:0000717	nucleotide-excision repair, DNA duplex u...	1	1	0.01	0.00548	1	BP
GO:0042660	positive regulation of cell fate specifi...	1	1	0.01	0.00548	1	BP
GO:0009996	negative regulation of cell fate specifi...	1	1	0.01	0.00548	1	BP
GO:2000110	negative regulation of macrophage apopto...	21	2	0.12	0.00577	1	BP
GO:1904349	positive regulation of small intestine s...	21	2	0.12	0.00577	1	BP
GO:0036321	ghrelin secretion	21	2	0.12	0.00577	1	BP
GO:0043134	regulation of hindgut contraction	21	2	0.12	0.00577	1	BP
GO:0120058	positive regulation of small intestinal ...	21	2	0.12	0.00577	1	BP
GO:0090327	negative regulation of locomotion involv...	22	2	0.12	0.00633	1	BP
GO:0032100	positive regulation of appetite	22	2	0.12	0.00633	1	BP
GO:0008343	adult feeding behavior	22	2	0.12	0.00633	1	BP
GO:0040018	positive regulation of multicellular org...	70	3	0.38	0.00651	1	BP
GO:1905564	positive regulation of vascular endothel...	23	2	0.13	0.0069	1	BP
GO:1904000	positive regulation of eating behavior	23	2	0.13	0.0069	1	BP
GO:1905333	regulation of gastric motility	23	2	0.13	0.0069	1	BP
GO:0042491	inner ear auditory receptor cell differe...	24	2	0.13	0.00751	1	BP
GO:1903672	positive regulation of sprouting angioge...	24	2	0.13	0.00751	1	BP
GO:0043568	positive regulation of insulin-like grow...	24	2	0.13	0.00751	1	BP
GO:0050982	detection of mechanical stimulus	25	2	0.14	0.00813	1	BP
GO:0010700	negative regulation of norepinephrine se...	25	2	0.14	0.00813	1	BP
GO:0032691	negative regulation of interleukin-1 bet...	25	2	0.14	0.00813	1	BP
GO:0042472	inner ear morphogenesis	78	3	0.43	0.00877	1	BP
GO:0032099	negative regulation of appetite	26	2	0.14	0.00878	1	BP
GO:0042446	hormone biosynthetic process	26	2	0.14	0.00878	1	BP
GO:0060558	regulation of calcidiol 1-monooxygenase ...	2	1	0.01	0.01094	1	BP
GO:0010956	negative regulation of calcidiol 1-monoo...	2	1	0.01	0.01094	1	BP
GO:0021562	vestibulocochlear nerve development	2	1	0.01	0.01094	1	BP
GO:0046697	decidualization	30	2	0.16	0.01159	1	BP
GO:0051969	regulation of transmission of nerve impu...	33	2	0.18	0.01392	1	BP
GO:0098696	regulation of neurotransmitter receptor ...	33	2	0.18	0.01392	1	BP
GO:0001893	maternal placenta development	34	2	0.19	0.01474	1	BP
GO:0046888	negative regulation of hormone secretion	95	3	0.52	0.01497	1	BP
GO:1902683	regulation of receptor localization to s...	35	2	0.19	0.01558	1	BP
GO:1902473	regulation of protein localization to sy...	35	2	0.19	0.01558	1	BP
GO:0009954	proximal/distal pattern formation	3	1	0.02	0.01636	1	BP
GO:0060556	regulation of vitamin D biosynthetic pro...	3	1	0.02	0.01636	1	BP
GO:0010957	negative regulation of vitamin D biosynt...	3	1	0.02	0.01636	1	BP
GO:0032353	negative regulation of hormone biosynthe...	3	1	0.02	0.01636	1	BP
GO:0099645	neurotransmitter receptor localization t...	36	2	0.2	0.01644	1	BP
GO:0099633	protein localization to postsynaptic spe...	36	2	0.2	0.01644	1	BP
GO:0009755	hormone-mediated signaling pathway	105	3	0.58	0.01952	1	BP
GO:0035315	hair cell differentiation	28	3	0.15	0.0208	1	BP
GO:0060135	maternal process involved in female preg...	41	2	0.22	0.02103	1	BP
GO:0021520	spinal cord motor neuron cell fate speci...	4	1	0.02	0.02176	1	BP
GO:0046137	negative regulation of vitamin metabolic...	4	1	0.02	0.02176	1	BP
GO:0032769	negative regulation of monooxygenase act...	4	1	0.02	0.02176	1	BP
GO:0032351	negative regulation of hormone metabolic...	4	1	0.02	0.02176	1	BP
GO:1903556	negative regulation of tumor necrosis fa...	42	2	0.23	0.02201	1	BP
GO:0032720	negative regulation of tumor necrosis fa...	42	2	0.23	0.02201	1	BP
GO:0019216	regulation of lipid metabolic process	200	4	1.1	0.0233	1	BP
GO:0099170	postsynaptic modulation of chemical syna...	44	2	0.24	0.02401	1	BP
GO:0007166	cell surface receptor signaling pathway	1020	13	5.59	0.02463	1	BP
GO:1903539	protein localization to postsynaptic mem...	46	2	0.25	0.02609	1	BP
GO:0051952	regulation of amine transport	149	5	0.82	0.02671	1	BP
