GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0070948	regulation of neutrophil mediated cytoto...	7	2	0.01	4.7e-05	0.49136	BP
GO:0002673	regulation of acute inflammatory respons...	10	2	0.02	1e-04	0.49136	BP
GO:0002283	neutrophil activation involved in immune...	11	2	0.02	0.00012	0.49136	BP
GO:0000737	DNA catabolic process, endonucleolytic	40	2	0.06	0.00169	1	BP
GO:0051490	negative regulation of filopodium assemb...	2	1	0	0.00312	1	BP
GO:0003310	pancreatic A cell differentiation	3	1	0	0.00468	1	BP
GO:0060575	intestinal epithelial cell differentiati...	5	1	0.01	0.00779	1	BP
GO:0036166	phenotypic switching	6	1	0.01	0.00934	1	BP
GO:0010424	DNA methylation on cytosine within a CG ...	6	1	0.01	0.00934	1	BP
GO:0071314	cellular response to cocaine	6	1	0.01	0.00934	1	BP
GO:0000122	negative regulation of transcription by ...	298	3	0.47	0.00979	1	BP
GO:0048714	positive regulation of oligodendrocyte d...	7	1	0.01	0.01088	1	BP
GO:0003309	type B pancreatic cell differentiation	9	1	0.01	0.01397	1	BP
GO:0048715	negative regulation of oligodendrocyte d...	9	1	0.01	0.01397	1	BP
GO:0044342	type B pancreatic cell proliferation	13	1	0.02	0.02013	1	BP
GO:0045686	negative regulation of glial cell differ...	13	1	0.02	0.02013	1	BP
GO:0051570	regulation of histone H3-K9 methylation	14	1	0.02	0.02166	1	BP
GO:0007130	synaptonemal complex assembly	14	1	0.02	0.02166	1	BP
GO:0018027	peptidyl-lysine dimethylation	14	1	0.02	0.02166	1	BP
GO:0051567	histone H3-K9 methylation	16	1	0.02	0.02472	1	BP
GO:0048665	neuron fate specification	16	1	0.02	0.02472	1	BP
GO:0045687	positive regulation of glial cell differ...	17	1	0.03	0.02625	1	BP
GO:0070193	synaptonemal complex organization	17	1	0.03	0.02625	1	BP
GO:0007616	long-term memory	20	1	0.03	0.03081	1	BP
GO:0044030	regulation of DNA methylation	20	1	0.03	0.03081	1	BP
GO:0045666	positive regulation of neuron differenti...	21	1	0.03	0.03233	1	BP
GO:0061647	histone H3-K9 modification	22	1	0.03	0.03385	1	BP
GO:0048148	behavioral response to cocaine	22	1	0.03	0.03385	1	BP
GO:0014014	negative regulation of gliogenesis	22	1	0.03	0.03385	1	BP
GO:0007218	neuropeptide signaling pathway	23	1	0.04	0.03536	1	BP
GO:0048713	regulation of oligodendrocyte differenti...	23	1	0.04	0.03536	1	BP
GO:0014015	positive regulation of gliogenesis	24	1	0.04	0.03687	1	BP
GO:2001222	regulation of neuron migration	24	1	0.04	0.03687	1	BP
GO:1902902	negative regulation of autophagosome ass...	26	1	0.04	0.03988	1	BP
GO:0045746	negative regulation of Notch signaling p...	27	1	0.04	0.04139	1	BP
GO:0048663	neuron fate commitment	28	1	0.04	0.04289	1	BP
GO:0048599	oocyte development	28	1	0.04	0.04289	1	BP
GO:0007129	homologous chromosome pairing at meiosis	32	1	0.05	0.04888	1	BP
