GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0051610	serotonin uptake	8	4	0.09	9e-07	0.010926	BP
GO:0030433	ubiquitin-dependent ERAD pathway	60	6	0.66	4.4e-05	0.26708	BP
GO:0021984	adenohypophysis development	9	3	0.1	1e-04	0.404666666666667	BP
GO:0035725	sodium ion transmembrane transport	76	6	0.83	0.00017	0.51595	BP
GO:0021941	negative regulation of cerebellar granul...	3	2	0.03	0.00035	0.531125	BP
GO:0014064	positive regulation of serotonin secreti...	3	2	0.03	0.00035	0.531125	BP
GO:0090067	regulation of thalamus size	3	2	0.03	0.00035	0.531125	BP
GO:0071321	cellular response to cGMP	3	2	0.03	0.00035	0.531125	BP
GO:0032227	negative regulation of synaptic transmis...	4	2	0.04	7e-04	0.944222222222222	BP
GO:0045599	negative regulation of fat cell differen...	19	3	0.21	0.00107	1	BP
GO:0050919	negative chemotaxis	5	2	0.05	0.00115	1	BP
GO:0062014	negative regulation of small molecule me...	45	4	0.49	0.0014	1	BP
GO:0032102	negative regulation of response to exter...	162	7	1.77	0.00188	1	BP
GO:0048854	brain morphogenesis	23	3	0.25	0.0019	1	BP
GO:0042713	sperm ejaculation	7	2	0.08	0.00239	1	BP
GO:0015697	quaternary ammonium group transport	7	2	0.08	0.00239	1	BP
GO:0003209	cardiac atrium morphogenesis	8	2	0.09	0.00316	1	BP
GO:0015871	choline transport	8	2	0.09	0.00316	1	BP
GO:0042416	dopamine biosynthetic process	9	2	0.1	0.00404	1	BP
GO:0051583	dopamine uptake involved in synaptic tra...	9	2	0.1	0.00404	1	BP
GO:0051901	positive regulation of mitochondrial dep...	9	2	0.1	0.00404	1	BP
GO:0042402	cellular biogenic amine catabolic proces...	30	3	0.33	0.00413	1	BP
GO:0014057	positive regulation of acetylcholine sec...	30	3	0.33	0.00413	1	BP
GO:0042220	response to cocaine	30	3	0.33	0.00413	1	BP
GO:0033685	negative regulation of luteinizing hormo...	30	3	0.33	0.00413	1	BP
GO:0033238	regulation of cellular amine metabolic p...	31	3	0.34	0.00453	1	BP
GO:0070459	prolactin secretion	31	3	0.34	0.00453	1	BP
GO:0003181	atrioventricular valve morphogenesis	10	2	0.11	0.00501	1	BP
GO:0003176	aortic valve development	10	2	0.11	0.00501	1	BP
GO:0061311	cell surface receptor signaling pathway ...	10	2	0.11	0.00501	1	BP
GO:0043117	positive regulation of vascular permeabi...	34	3	0.37	0.00589	1	BP
GO:0070474	positive regulation of uterine smooth mu...	34	3	0.37	0.00589	1	BP
GO:0017121	plasma membrane phospholipid scrambling	11	2	0.12	0.00608	1	BP
GO:0010656	negative regulation of muscle cell apopt...	11	2	0.12	0.00608	1	BP
GO:0060317	cardiac epithelial to mesenchymal transi...	11	2	0.12	0.00608	1	BP
GO:0046620	regulation of organ growth	35	3	0.38	0.0064	1	BP
GO:1902093	positive regulation of flagellated sperm...	35	3	0.38	0.0064	1	BP
GO:0030517	negative regulation of axon extension	12	2	0.13	0.00725	1	BP
GO:0060391	positive regulation of SMAD protein sign...	12	2	0.13	0.00725	1	BP
GO:0070212	protein poly-ADP-ribosylation	12	2	0.13	0.00725	1	BP
GO:0035106	operant conditioning	38	3	0.42	0.00805	1	BP
GO:0061526	acetylcholine secretion	31	4	0.34	0.01057	1	BP
GO:0016338	calcium-independent cell-cell adhesion v...	1	1	0.01	0.01092	1	BP
GO:0060804	positive regulation of Wnt signaling pat...	1	1	0.01	0.01092	1	BP
GO:0072138	mesenchymal cell proliferation involved ...	1	1	0.01	0.01092	1	BP
GO:0035360	positive regulation of peroxisome prolif...	1	1	0.01	0.01092	1	BP
GO:0036304	umbilical cord morphogenesis	1	1	0.01	0.01092	1	BP
GO:0036305	ameloblast differentiation	1	1	0.01	0.01092	1	BP
GO:0031944	negative regulation of glucocorticoid me...	1	1	0.01	0.01092	1	BP
GO:0031947	negative regulation of glucocorticoid bi...	1	1	0.01	0.01092	1	BP
GO:0061209	cell proliferation involved in mesonephr...	1	1	0.01	0.01092	1	BP
GO:0010610	regulation of mRNA stability involved in...	1	1	0.01	0.01092	1	BP
GO:0003306	Wnt signaling pathway involved in heart ...	1	1	0.01	0.01092	1	BP
GO:0003307	regulation of Wnt signaling pathway invo...	1	1	0.01	0.01092	1	BP
GO:0003308	negative regulation of Wnt signaling pat...	1	1	0.01	0.01092	1	BP
GO:0051040	regulation of calcium-independent cell-c...	1	1	0.01	0.01092	1	BP
GO:0051042	negative regulation of calcium-independe...	1	1	0.01	0.01092	1	BP
GO:0003195	tricuspid valve formation	1	1	0.01	0.01092	1	BP
GO:0003199	endocardial cushion to mesenchymal trans...	1	1	0.01	0.01092	1	BP
GO:0035910	ascending aorta morphogenesis	1	1	0.01	0.01092	1	BP
GO:0051581	negative regulation of neurotransmitter ...	1	1	0.01	0.01092	1	BP
GO:0061027	umbilical cord development	1	1	0.01	0.01092	1	BP
GO:0003150	muscular septum morphogenesis	1	1	0.01	0.01092	1	BP
