annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	26	750	64	15396	5.1410947247612e-18	1.49091747018075e-16
wnt	2	4	64	15396	0.00010151943493089	0.0014720318064979
Homeodomain	3	34	64	15396	0.000373921451880223	0.00361457403484215
BBL5	1	1	64	15396	0.00415692387633149	0.0133945324904015
BTD	1	1	64	15396	0.00415692387633149	0.0133945324904015
LAG1-DNAbind	1	1	64	15396	0.00415692387633149	0.0133945324904015
Mab-21	1	1	64	15396	0.00415692387633149	0.0133945324904015
Peptidase_S10	2	18	64	15396	0.0024933447505918	0.0133945324904015
RD3	1	1	64	15396	0.00415692387633149	0.0133945324904015
7tm_2	3	81	64	15396	0.00464067995687985	0.0134579718749516
Creatinase_N	1	2	64	15396	0.00829683663189629	0.0185083278711533
Creatinase_N_2	1	2	64	15396	0.00829683663189629	0.0185083278711533
Peptidase_M24_C	1	2	64	15396	0.00829683663189629	0.0185083278711533
SKICH	1	3	64	15396	0.0124198067797174	0.025726742615129
Lectin_C	2	43	64	15396	0.0137665689765411	0.0266153666879794
GPS	2	54	64	15396	0.0211888317345403	0.0384047575188544
IRK_C	1	6	64	15396	0.0246877426407119	0.0421143845047439
bZIP_1	1	8	64	15396	0.0327828974122276	0.050037053944979
TPT	1	8	64	15396	0.0327828974122276	0.050037053944979
Peptidase_M24	1	10	64	15396	0.0408119031412103	0.0591772595547549
SH3_2	1	11	64	15396	0.0448017665364375	0.0618691061693661
LIM	1	17	64	15396	0.0684001426440368	0.0901638243944122
EGF_3	1	23	64	15396	0.091424403186617	0.115274247496169
SH3_1	1	33	64	15396	0.128559559938423	0.155342801592261
LRR_8	2	158	64	15396	0.140072975068673	0.162484651079661
Pkinase	2	179	64	15396	0.170532003321737	0.190208772935783
EGF_CA	1	71	64	15396	0.256534235605029	0.275536771575772
7tm_3	1	90	64	15396	0.313392868742725	0.324585471197822
ANF_receptor	1	111	64	15396	0.371263776659139	0.371263776659139
