annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
AAA_lid_1	10	14	536	15675	1.78130082572104e-12	4.18605694044445e-10
AAA_6	10	17	536	15675	3.15376765358303e-11	6.73759453265465e-10
AAA_7	10	17	536	15675	3.15376765358303e-11	6.73759453265465e-10
AAA_8	10	17	536	15675	3.15376765358303e-11	6.73759453265465e-10
AAA_9	10	17	536	15675	3.15376765358303e-11	6.73759453265465e-10
AAA_lid_11	10	17	536	15675	3.15376765358303e-11	6.73759453265465e-10
DHC_N2	10	17	536	15675	3.15376765358303e-11	6.73759453265465e-10
Dynein_AAA_lid	10	16	536	15675	1.33944666535603e-11	6.73759453265465e-10
Dynein_C	10	17	536	15675	3.15376765358303e-11	6.73759453265465e-10
Dynein_heavy	10	17	536	15675	3.15376765358303e-11	6.73759453265465e-10
MT	10	16	536	15675	1.33944666535603e-11	6.73759453265465e-10
SHIPPO-rpt	7	8	536	15675	4.08568183290928e-10	8.00112692278067e-09
EF-hand_7	15	60	536	15675	1.08149747989762e-09	1.95501467519954e-08
LRR_6	10	27	536	15675	1.00415736712625e-08	1.68554986624764e-07
LRR_9	9	21	536	15675	1.21771709392369e-08	1.90775678048045e-07
MORN	7	12	536	15675	3.58808094337112e-08	5.26999388557633e-07
Dpy-30	5	5	536	15675	4.59132473844282e-08	6.34683125608272e-07
WD40	22	189	536	15675	5.37714211968735e-07	7.02015776736959e-06
TTL	6	11	536	15675	6.20571801694075e-07	7.6754933367425e-06
ADK	5	7	536	15675	9.10513356205812e-07	1.06985319354183e-05
DHC_N1	5	9	536	15675	5.15948086394281e-06	5.77370477631696e-05
TPH	4	5	536	15675	6.57862614355791e-06	7.02716883516413e-05
IQ	7	24	536	15675	1.09596225817842e-05	0.000111978752466056
DCX	4	6	536	15675	1.92004778120039e-05	0.000180484491432836
Tctex-1	4	6	536	15675	1.92004778120039e-05	0.000180484491432836
CH_2	3	3	536	15675	3.97667686956378e-05	0.000301457762692738
CLAMP	3	3	536	15675	3.97667686956378e-05	0.000301457762692738
DUF4200	3	3	536	15675	3.97667686956378e-05	0.000301457762692738
KIAA1430	3	3	536	15675	3.97667686956378e-05	0.000301457762692738
PapD-like	3	3	536	15675	3.97667686956378e-05	0.000301457762692738
TSNAXIP1_N	3	3	536	15675	3.97667686956378e-05	0.000301457762692738
LRR_4	3	5	536	15675	0.000377656329041398	0.00277341366639777
NDK	3	6	536	15675	0.000736112180270791	0.00524201098071624
Ax_dynein_light	2	2	536	15675	0.0011671621081774	0.00548566190843378
DUF1126	2	2	536	15675	0.0011671621081774	0.00548566190843378
DUF2475	2	2	536	15675	0.0011671621081774	0.00548566190843378
DUF4201	2	2	536	15675	0.0011671621081774	0.00548566190843378
DUF4515	2	2	536	15675	0.0011671621081774	0.00548566190843378
DUF4537	2	2	536	15675	0.0011671621081774	0.00548566190843378
DUF5582	2	2	536	15675	0.0011671621081774	0.00548566190843378
Dynein_light	2	2	536	15675	0.0011671621081774	0.00548566190843378
Enkurin	2	2	536	15675	0.0011671621081774	0.00548566190843378
FAM183	2	2	536	15675	0.0011671621081774	0.00548566190843378
FAM194	2	2	536	15675	0.0011671621081774	0.00548566190843378
NYD-SP28	2	2	536	15675	0.0011671621081774	0.00548566190843378
NYD-SP28_assoc	2	2	536	15675	0.0011671621081774	0.00548566190843378
p25-alpha	2	2	536	15675	0.0011671621081774	0.00548566190843378
