term	pval	ontology	fg	oe	symbol	size
7tm_1	1e-30	Pfam	99	2068.98951640176	17	1.82092237344023
GO:0007186 | G protein-coupled receptor signaling pat...	2.9e-20	BP	65	6.96677384780279	20	0.91816758432018
GO:0004930 | G protein-coupled receptor activity	1.1e-19	MF	60	7.61421319796954	20	0.938948897914092
GO:0005886 | plasma membrane	2.2e-15	CC	84	2.66328471781864	20	0.6522404442144
GO:0002052 | positive regulation of neuroblast prolif...	5.3e-12	BP	8	47.0588235294118	20	1.29330625360495
GO:0021852 | pyramidal neuron migration to cerebral c...	2.7e-10	BP	4	200	20	1.51691463031509
GO:0016199 | axon midline choice point recognition	1.8e-08	BP	4	133.333333333333	20	1.45771696038988
GO:0007204 | positive regulation of cytosolic calcium...	3.4e-08	BP	17	6.71936758893281	20	0.909575945263756
GO:0048664 | neuron fate determination	1.3e-07	BP	4	80	20	1.37952527595254
GO:0021985 | neurohypophysis development	2.7e-07	BP	3	150	20	1.47515804544994
GO:0007189 | adenylate cyclase-activating G protein-c...	3.8e-07	BP	15	6.25	20	0.892121077737812
GO:0008528 | G protein-coupled peptide receptor activ...	3.8e-07	MF	20	7.63358778625954	20	0.939536430557238
GO:0043235 | receptor complex	5.5e-07	CC	18	7.5	20	0.935447092780613
ANF_receptor	6.16150794199684e-07	Pfam	13	1789.25167037862	20	1.80351640727976
GO:0042472 | inner ear morphogenesis	1.2e-06	BP	10	7.35294117647059	20	0.930838918196797
GO:0021979 | hypothalamus cell differentiation	1.3e-06	BP	3	150	20	1.47515804544994
Reprolysin_5	1.8443053449217e-06	Pfam	4	13732.8888888889	20	2.03414893905251
7tm_2	1.95819903712755e-06	Pfam	11	1953.38505747126	20	1.8140528827009
GO:0050853 | B cell receptor signaling pathway	2.2e-06	BP	6	15.7894736842105	20	1.09469980075217
OAR	2.5206367853067e-06	Pfam	3	30899	20	2.11894889611803
GO:0061101 | neuroendocrine cell differentiation	2.7e-06	BP	4	40	20	1.26572508520925
GO:0031989 | bombesin receptor signaling pathway	3.1e-06	BP	5	22.7272727272727	20	1.16470911540771
GO:0090290 | positive regulation of osteoclast prolif...	3.1e-06	BP	5	22.7272727272727	20	1.16470911540771
GO:1903942 | positive regulation of respiratory gaseo...	3.7e-06	BP	5	21.7391304347826	20	1.15639187489295
7tm_3	3.99726474971117e-06	Pfam	11	1812.74133333333	20	1.80508610250433
GO:0004946 | bombesin receptor activity	4e-06	MF	5	20.8333333333333	20	1.14837222302893
GO:0004984 | olfactory receptor activity	4.2e-06	MF	8	8.69565217391304	20	0.969176020981941
GO:0051930 | regulation of sensory perception of pain	6.6e-06	BP	6	13.3333333333333	20	1.06063129154683
GO:0007608 | sensory perception of smell	7.5e-06	BP	7	9.85915492957747	20	0.996915087304421
Lectin_C	7.64563717710487e-06	Pfam	8	2535.30256410256	20	1.84500129963456
GO:0007625 | grooming behavior	9.6e-06	BP	5	17.8571428571429	20	1.11884403425759
GO:0099170 | postsynaptic modulation of chemical syna...	1e-05	BP	7	9.45945945945946	20	0.987859463832422
Ank_4	1.45082409037932e-05	Pfam	8	2321.05164319249	20	1.83458027994879
GO:0034142 | toll-like receptor 4 signaling pathway	1.6e-05	BP	5	16.1290322580645	20	1.09891233067144
GO:0042734 | presynaptic membrane	2.4e-05	CC	12	4.31654676258993	20	0.796954484352493
GO:0007200 | phospholipase C-activating G protein-cou...	2.5e-05	BP	10	7.57575757575758	20	0.937777195710234
GO:0140374 | antiviral innate immune response	2.7e-05	BP	5	14.2857142857143	20	1.07466364969964
GO:0007156 | homophilic cell adhesion via plasma memb...	2.7e-05	BP	5	14.2857142857143	20	1.07466364969964
GO:0032715 | negative regulation of interleukin-6 pro...	3e-05	BP	7	8.04597701149425	20	0.951619034801027
GO:0001641 | group II metabotropic glutamate receptor...	3.4e-05	MF	4	22.2222222222222	20	1.16051173463462
GO:0032727 | positive regulation of interferon-alpha ...	3.9e-05	BP	5	13.1578947368421	20	1.05791606837178
GO:0002430 | complement receptor mediated signaling p...	4.3e-05	BP	3	42.8571428571429	20	1.27750663978917
GO:0004875 | complement receptor activity	4.5e-05	MF	3	42.8571428571429	20	1.27750663978917
GO:0031663 | lipopolysaccharide-mediated signaling pa...	4.8e-05	BP	5	12.8205128205128	20	1.05257085144399
GO:0071542 | dopaminergic neuron differentiation	6.2e-05	BP	6	8.95522388059701	20	0.975744048243604
GO:0014049 | positive regulation of glutamate secreti...	6.7e-05	BP	5	11.9047619047619	20	1.03716956855575
GO:0001942 | hair follicle development	7.3e-05	BP	7	6.93069306930693	20	0.916938747262659
GO:0014821 | phasic smooth muscle contraction	8.5e-05	BP	7	6.79611650485437	20	0.912283297725594
GO:0032495 | response to muramyl dipeptide	8.9e-05	BP	4	17.3913043478261	20	1.11370200471687
GO:0017046 | peptide hormone binding	1e-04	MF	7	6.54205607476635	20	0.903169010943714
GO:0043197 | dendritic spine	0.00011	CC	10	6.25	20	0.892121077737812
GO:0030198 | extracellular matrix organization	0.00014	BP	7	6.25	20	0.892121077737812
GO:0005246 | calcium channel regulator activity	0.00014	MF	5	10.2040816326531	20	1.00437738141971
GO:0097449 | astrocyte projection	0.00014	CC	4	15.3846153846154	20	1.08953505834239
Ank_2	0.000143183101066644	Pfam	12	1135.64471669219	20	1.7479251942793
RBD-FIP	0.000151431174924263	Pfam	2	30899	20	2.11894889611803
GO:0007249 | I-kappaB kinase/NF-kappaB signaling	0.00016	BP	7	6.14035087719298	20	0.887802449128061
GO:0030335 | positive regulation of cell migration	0.00019	BP	12	3.45821325648415	20	0.73406523637668
GO:0043198 | dendritic shaft	0.00021	CC	6	7.05882352941176	20	0.921266695734384
GO:0045665 | negative regulation of neuron differenti...	0.00025	BP	5	8.92857142857143	20	0.975080497871749
NCD3G	0.00026293935384212	Pfam	5	2783.69369369369	20	1.85596913917585
Globin	0.000269956161286435	Pfam	3	7415.76	20	1.96727112164831
GO:0045666 | positive regulation of neuron differenti...	3e-04	BP	4	12.5	20	1.04733471870652
GO:0150047 | G protein-coupled neurotransmitter recep...	3e-04	MF	4	12.5	20	1.04733471870652
GO:0099579 | G protein-coupled neurotransmitter recep...	3e-04	MF	4	12.5	20	1.04733471870652
