GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007186	G protein-coupled receptor signaling pat...	554	19	2.68	2.2e-08	0.000270974	BP
GO:0007190	activation of adenylate cyclase activity	44	5	0.21	1.9e-06	0.01170115	BP
GO:0038194	thyroid-stimulating hormone signaling pa...	29	4	0.14	1e-05	0.024634	BP
GO:1905229	cellular response to thyrotropin-releasi...	29	4	0.14	1e-05	0.024634	BP
GO:1904588	cellular response to glycoprotein	29	4	0.14	1e-05	0.024634	BP
GO:0008344	adult locomotory behavior	67	5	0.32	1.5e-05	0.0307925	BP
GO:0090103	cochlea morphogenesis	38	4	0.18	3e-05	0.0424252222222222	BP
GO:0071542	dopaminergic neuron differentiation	38	4	0.18	3e-05	0.0424252222222222	BP
GO:0030183	B cell differentiation	77	5	0.37	3.1e-05	0.0424252222222222	BP
GO:0007189	adenylate cyclase-activating G protein-c...	133	6	0.64	3.7e-05	0.0455729	BP
GO:0060122	inner ear receptor cell stereocilium org...	49	4	0.24	8.4e-05	0.0940570909090909	BP
GO:0040018	positive regulation of multicellular org...	70	4	0.34	0.00034	0.348981666666667	BP
GO:0120162	positive regulation of cold-induced ther...	81	4	0.39	0.00059	0.559002307692308	BP
GO:0045736	negative regulation of cyclin-dependent ...	9	2	0.04	8e-04	0.703828571428571	BP
GO:0007608	sensory perception of smell	43	3	0.21	0.00112	0.919669333333333	BP
GO:0035106	operant conditioning	47	3	0.23	0.00145	1	BP
GO:0009755	hormone-mediated signaling pathway	105	4	0.51	0.00156	1	BP
GO:0042127	regulation of cell population proliferat...	731	10	3.53	0.00189	1	BP
GO:0023057	negative regulation of signaling	608	9	2.94	0.00195	1	BP
GO:0010648	negative regulation of cell communicatio...	608	9	2.94	0.00195	1	BP
GO:0007166	cell surface receptor signaling pathway	1020	12	4.93	0.0022	1	BP
GO:0046883	regulation of hormone secretion	212	5	1.02	0.00328	1	BP
GO:1900271	regulation of long-term synaptic potenti...	18	2	0.09	0.00331	1	BP
GO:1903531	negative regulation of secretion by cell	134	4	0.65	0.00378	1	BP
GO:0060986	endocrine hormone secretion	66	3	0.32	0.00385	1	BP
GO:0014821	phasic smooth muscle contraction	68	3	0.33	0.00419	1	BP
GO:0006311	meiotic gene conversion	1	1	0	0.00483	1	BP
GO:0061011	hepatic duct development	1	1	0	0.00483	1	BP
GO:0045187	regulation of circadian sleep/wake cycle...	22	2	0.11	0.00494	1	BP
GO:0010647	positive regulation of cell communicatio...	771	11	3.72	0.00561	1	BP
GO:0040012	regulation of locomotion	460	7	2.22	0.00575	1	BP
GO:0023056	positive regulation of signaling	774	11	3.74	0.00576	1	BP
GO:0019228	neuronal action potential	24	2	0.12	0.00586	1	BP
GO:0051482	positive regulation of cytosolic calcium...	25	2	0.12	0.00635	1	BP
GO:0051954	positive regulation of amine transport	79	3	0.38	0.00638	1	BP
GO:0003018	vascular process in circulatory system	165	4	0.8	0.00789	1	BP
GO:0007187	G protein-coupled receptor signaling pat...	28	2	0.14	0.00793	1	BP
GO:0043270	positive regulation of ion transport	174	4	0.84	0.00947	1	BP
GO:0007060	male meiosis chromosome segregation	2	1	0.01	0.00964	1	BP
GO:0061010	gall bladder development	2	1	0.01	0.00964	1	BP
GO:0061017	hepatoblast differentiation	2	1	0.01	0.00964	1	BP
GO:0050804	modulation of chemical synaptic transmis...	313	7	1.51	0.0104	1	BP
GO:0099177	regulation of trans-synaptic signaling	313	7	1.51	0.0104	1	BP
GO:0008284	positive regulation of cell population p...	393	6	1.9	0.01056	1	BP
GO:0046888	negative regulation of hormone secretion	95	3	0.46	0.01059	1	BP
GO:0014055	acetylcholine secretion, neurotransmissi...	37	2	0.18	0.0136	1	BP
GO:0014056	regulation of acetylcholine secretion, n...	37	2	0.18	0.0136	1	BP
GO:0014057	positive regulation of acetylcholine sec...	37	2	0.18	0.0136	1	BP
GO:0043200	response to amino acid	37	2	0.18	0.0136	1	BP
