GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0021670	lateral ventricle development	5	2	0.04	0.00048	1	BP
GO:0007409	axonogenesis	168	6	1.18	0.0011	1	BP
GO:0042311	vasodilation	38	3	0.27	0.00235	1	BP
GO:0045776	negative regulation of blood pressure	12	2	0.08	0.00308	1	BP
GO:0032211	negative regulation of telomere maintena...	12	2	0.08	0.00308	1	BP
GO:0035269	protein O-linked mannosylation	13	2	0.09	0.00362	1	BP
GO:0034330	cell junction organization	291	7	2.05	0.00407	1	BP
GO:0007267	cell-cell signaling	733	12	5.17	0.00426	1	BP
GO:0050768	negative regulation of neurogenesis	48	3	0.34	0.00458	1	BP
GO:0007186	G protein-coupled receptor signaling pat...	554	10	3.91	0.00476	1	BP
GO:0008285	negative regulation of cell population p...	309	7	2.18	0.00564	1	BP
GO:0001938	positive regulation of endothelial cell ...	52	3	0.37	0.00574	1	BP
GO:0010646	regulation of cell communication	1397	20	9.85	0.0062	1	BP
GO:0051937	catecholamine transport	105	4	0.74	0.00624	1	BP
GO:0021849	neuroblast division in subventricular zo...	1	1	0.01	0.00705	1	BP
GO:0140438	protein stearoylation	1	1	0.01	0.00705	1	BP
GO:0097275	cellular ammonium homeostasis	1	1	0.01	0.00705	1	BP
GO:0097276	cellular creatinine homeostasis	1	1	0.01	0.00705	1	BP
GO:0097277	cellular urea homeostasis	1	1	0.01	0.00705	1	BP
GO:0090038	negative regulation of protein kinase C ...	1	1	0.01	0.00705	1	BP
GO:0070462	plus-end specific microtubule depolymeri...	1	1	0.01	0.00705	1	BP
GO:1904812	rRNA acetylation involved in maturation ...	1	1	0.01	0.00705	1	BP
GO:0060404	axonemal microtubule depolymerization	1	1	0.01	0.00705	1	BP
GO:0019935	cyclic-nucleotide-mediated signaling	57	3	0.4	0.00741	1	BP
GO:0023051	regulation of signaling	1424	20	10.04	0.00756	1	BP
GO:0045880	positive regulation of smoothened signal...	19	2	0.13	0.00773	1	BP
GO:0006939	smooth muscle contraction	112	4	0.79	0.00782	1	BP
GO:0007214	gamma-aminobutyric acid signaling pathwa...	22	2	0.16	0.0103	1	BP
GO:0045216	cell-cell junction organization	65	3	0.46	0.01064	1	BP
GO:0048708	astrocyte differentiation	25	2	0.18	0.0132	1	BP
GO:0042058	regulation of epidermal growth factor re...	25	2	0.18	0.0132	1	BP
GO:0090276	regulation of peptide hormone secretion	131	4	0.92	0.01337	1	BP
GO:0010593	negative regulation of lamellipodium ass...	2	1	0.01	0.01405	1	BP
GO:0048485	sympathetic nervous system development	2	1	0.01	0.01405	1	BP
GO:0008627	intrinsic apoptotic signaling pathway in...	2	1	0.01	0.01405	1	BP
GO:0150052	regulation of postsynapse assembly	2	1	0.01	0.01405	1	BP
GO:1990127	intrinsic apoptotic signaling pathway in...	2	1	0.01	0.01405	1	BP
GO:0031144	proteasome localization	2	1	0.01	0.01405	1	BP
GO:0016264	gap junction assembly	2	1	0.01	0.01405	1	BP
GO:0048934	peripheral nervous system neuron differe...	2	1	0.01	0.01405	1	BP
GO:0048935	peripheral nervous system neuron develop...	2	1	0.01	0.01405	1	BP
GO:0048936	peripheral nervous system neuron axonoge...	2	1	0.01	0.01405	1	BP
GO:1902285	semaphorin-plexin signaling pathway invo...	2	1	0.01	0.01405	1	BP
GO:1902287	semaphorin-plexin signaling pathway invo...	2	1	0.01	0.01405	1	BP
GO:1902218	regulation of intrinsic apoptotic signal...	2	1	0.01	0.01405	1	BP
GO:1902219	negative regulation of intrinsic apoptot...	2	1	0.01	0.01405	1	BP
GO:1902238	regulation of intrinsic apoptotic signal...	2	1	0.01	0.01405	1	BP
GO:1902239	negative regulation of intrinsic apoptot...	2	1	0.01	0.01405	1	BP
GO:1902744	negative regulation of lamellipodium org...	2	1	0.01	0.01405	1	BP
GO:0002209	behavioral defense response	26	2	0.18	0.01423	1	BP
GO:1901184	regulation of ERBB signaling pathway	26	2	0.18	0.01423	1	BP
GO:0001662	behavioral fear response	26	2	0.18	0.01423	1	BP
GO:0060548	negative regulation of cell death	459	8	3.24	0.01429	1	BP
GO:0002791	regulation of peptide secretion	134	4	0.94	0.01442	1	BP
GO:0046903	secretion	555	9	3.91	0.01457	1	BP
GO:0023061	signal release	371	7	2.62	0.01468	1	BP
GO:0090087	regulation of peptide transport	136	4	0.96	0.01516	1	BP
GO:0098916	anterograde trans-synaptic signaling	378	7	2.67	0.01613	1	BP
GO:0007268	chemical synaptic transmission	378	7	2.67	0.01613	1	BP
GO:0046883	regulation of hormone secretion	212	5	1.49	0.01632	1	BP
GO:0099537	trans-synaptic signaling	379	7	2.67	0.01635	1	BP
GO:0050808	synapse organization	213	5	1.5	0.01663	1	BP
GO:0042596	fear response	29	2	0.2	0.01754	1	BP
GO:2000253	positive regulation of feeding behavior	30	2	0.21	0.01871	1	BP
GO:0019934	cGMP-mediated signaling	30	2	0.21	0.01871	1	BP
GO:0040013	negative regulation of locomotion	147	4	1.04	0.01962	1	BP
GO:0043543	protein acylation	149	4	1.05	0.02051	1	BP
GO:0050708	regulation of protein secretion	149	4	1.05	0.02051	1	BP
GO:0060020	Bergmann glial cell differentiation	3	1	0.02	0.02101	1	BP
GO:2001045	negative regulation of integrin-mediated...	3	1	0.02	0.02101	1	BP
GO:0018242	protein O-linked glycosylation via serin...	3	1	0.02	0.02101	1	BP
GO:0018243	protein O-linked glycosylation via threo...	3	1	0.02	0.02101	1	BP
GO:0021514	ventral spinal cord interneuron differen...	3	1	0.02	0.02101	1	BP
GO:0010636	positive regulation of mitochondrial fus...	3	1	0.02	0.02101	1	BP
GO:0016081	synaptic vesicle docking	3	1	0.02	0.02101	1	BP
GO:0035810	positive regulation of urine volume	3	1	0.02	0.02101	1	BP
GO:0045110	intermediate filament bundle assembly	3	1	0.02	0.02101	1	BP
GO:0071680	response to indole-3-methanol	3	1	0.02	0.02101	1	BP
GO:0071681	cellular response to indole-3-methanol	3	1	0.02	0.02101	1	BP
GO:0099177	regulation of trans-synaptic signaling	313	6	2.21	0.02205	1	BP
GO:0050804	modulation of chemical synaptic transmis...	313	6	2.21	0.02205	1	BP
