term	pval	ontology	fg	oe	symbol	size
GO:0006094 | gluconeogenesis	8.6e-08	BP	10	13.1578947368421	20	1.05791606837178
Tcp10_C	1.2731311438623e-05	Pfam	2	61798	20	2.18882946344017
GO:0006107 | oxaloacetate metabolic process	2.2e-05	BP	4	25	20	1.18234513094614
GO:0090063 | positive regulation of microtubule nucle...	6.6e-05	BP	3	37.5	20	1.2546040282606
GO:0006734 | NADH metabolic process	6.8e-05	BP	5	11.9047619047619	20	1.03716956855575
DUF4477	7.60273962789682e-05	Pfam	2	30899	20	2.11894889611803
GCN5L1	7.60273962789682e-05	Pfam	2	30899	20	2.11894889611803
Hexokinase_1	7.60273962789682e-05	Pfam	2	30899	20	2.11894889611803
Hexokinase_2	7.60273962789682e-05	Pfam	2	30899	20	2.11894889611803
MBD_C	7.60273962789682e-05	Pfam	2	30899	20	2.11894889611803
MCC-bdg_PDZ	7.60273962789682e-05	Pfam	2	30899	20	2.11894889611803
PYC_OADA	7.60273962789682e-05	Pfam	2	30899	20	2.11894889611803
UFC1	7.60273962789682e-05	Pfam	2	30899	20	2.11894889611803
GO:0008211 | glucocorticoid metabolic process	9e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:0061657 | UFM1 conjugating enzyme activity	9.9e-05	MF	2	100	20	1.4142135623731
GO:0004340 | glucokinase activity	9.9e-05	MF	2	100	20	1.4142135623731
GO:0004736 | pyruvate carboxylase activity	9.9e-05	MF	2	100	20	1.4142135623731
GO:0047860 | diiodophenylpyruvate reductase activity	9.9e-05	MF	2	100	20	1.4142135623731
GO:0050146 | nucleoside phosphotransferase activity	9.9e-05	MF	2	100	20	1.4142135623731
GO:0008865 | fructokinase activity	9.9e-05	MF	2	100	20	1.4142135623731
GO:0004021 | L-alanine:2-oxoglutarate aminotransferas...	9.9e-05	MF	2	100	20	1.4142135623731
GO:0036424 | L-phosphoserine phosphatase activity	9.9e-05	MF	2	100	20	1.4142135623731
GO:1900114 | positive regulation of histone H3-K9 tri...	1e-04	BP	2	100	20	1.4142135623731
