GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:1905776	positive regulation of DNA helicase acti...	1	1	0	0.0012	1	BP
GO:0014827	intestine smooth muscle contraction	59	2	0.07	0.002	1	BP
GO:0090297	positive regulation of mitochondrial DNA...	2	1	0	0.0023	1	BP
GO:0045987	positive regulation of smooth muscle con...	72	2	0.08	0.003	1	BP
GO:0003050	regulation of systemic arterial blood pr...	3	1	0	0.0035	1	BP
GO:2000035	regulation of stem cell division	4	1	0	0.0047	1	BP
GO:0046888	negative regulation of hormone secretion	95	2	0.11	0.0052	1	BP
GO:0060575	intestinal epithelial cell differentiati...	5	1	0.01	0.0059	1	BP
GO:0010647	positive regulation of cell communicatio...	771	4	0.91	0.0085	1	BP
GO:0023056	positive regulation of signaling	774	4	0.91	0.0086	1	BP
GO:0090276	regulation of peptide hormone secretion	131	2	0.15	0.0097	1	BP
GO:0051952	regulation of amine transport	149	2	0.18	0.0124	1	BP
GO:0015837	amine transport	151	2	0.18	0.0127	1	BP
GO:0007611	learning or memory	160	2	0.19	0.0142	1	BP
GO:0050890	cognition	173	2	0.2	0.0165	1	BP
GO:0007165	signal transduction	2161	6	2.54	0.0185	1	BP
GO:0007186	G protein-coupled receptor signaling pat...	554	3	0.65	0.0227	1	BP
GO:0006268	DNA unwinding involved in DNA replicatio...	21	1	0.02	0.0244	1	BP
GO:2000110	negative regulation of macrophage apopto...	21	1	0.02	0.0244	1	BP
GO:0043133	hindgut contraction	21	1	0.02	0.0244	1	BP
GO:0043134	regulation of hindgut contraction	21	1	0.02	0.0244	1	BP
GO:0036321	ghrelin secretion	21	1	0.02	0.0244	1	BP
GO:0120054	intestinal motility	21	1	0.02	0.0244	1	BP
GO:0120055	small intestinal transit	21	1	0.02	0.0244	1	BP
GO:0120057	regulation of small intestinal transit	21	1	0.02	0.0244	1	BP
GO:0120058	positive regulation of small intestinal ...	21	1	0.02	0.0244	1	BP
GO:1904347	regulation of small intestine smooth mus...	21	1	0.02	0.0244	1	BP
GO:1904349	positive regulation of small intestine s...	21	1	0.02	0.0244	1	BP
GO:1904304	regulation of gastro-intestinal system s...	21	1	0.02	0.0244	1	BP
GO:1904306	positive regulation of gastro-intestinal...	21	1	0.02	0.0244	1	BP
GO:1990770	small intestine smooth muscle contractio...	22	1	0.03	0.0256	1	BP
GO:0032100	positive regulation of appetite	22	1	0.03	0.0256	1	BP
GO:0032106	positive regulation of response to extra...	22	1	0.03	0.0256	1	BP
GO:0032109	positive regulation of response to nutri...	22	1	0.03	0.0256	1	BP
GO:0090327	negative regulation of locomotion involv...	22	1	0.03	0.0256	1	BP
GO:0070584	mitochondrion morphogenesis	22	1	0.03	0.0256	1	BP
GO:0032097	positive regulation of response to food	22	1	0.03	0.0256	1	BP
GO:0008343	adult feeding behavior	22	1	0.03	0.0256	1	BP
GO:1905333	regulation of gastric motility	23	1	0.03	0.0267	1	BP
GO:2000109	regulation of macrophage apoptotic proce...	23	1	0.03	0.0267	1	BP
