annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
EGF_CA	6	98	90	15756	2.02699034043292e-05	0.00141889323830304
wnt	2	3	90	15756	9.64426407632904e-05	0.00337549242671516
7tm_1	10	679	90	15756	0.0052956490213529	0.0222137598375221
ADAM17_MPD	1	1	90	15756	0.00571210967250568	0.0222137598375221
ASCH	1	1	90	15756	0.00571210967250568	0.0222137598375221
DUF3512	1	1	90	15756	0.00571210967250568	0.0222137598375221
eIF-6	1	1	90	15756	0.00571210967250568	0.0222137598375221
FAM220	1	1	90	15756	0.00571210967250568	0.0222137598375221
HSP70	2	14	90	15756	0.00280809040371293	0.0222137598375221
Mgm101p	1	1	90	15756	0.00571210967250568	0.0222137598375221
MVP_shoulder	1	1	90	15756	0.00571210967250568	0.0222137598375221
Nkap_C	1	1	90	15756	0.00571210967250568	0.0222137598375221
PH_19	1	1	90	15756	0.00571210967250568	0.0222137598375221
Vault	1	1	90	15756	0.00571210967250568	0.0222137598375221
Vault_2	1	1	90	15756	0.00571210967250568	0.0222137598375221
Vault_3	1	1	90	15756	0.00571210967250568	0.0222137598375221
Vault_4	1	1	90	15756	0.00571210967250568	0.0222137598375221
zf-C2HC5	1	1	90	15756	0.00571210967250568	0.0222137598375221
TPR_1	2	24	90	15756	0.00820708961954527	0.0302366459667457
ArgoL1	1	2	90	15756	0.0113919516356588	0.0362471188407324
ArgoN	1	2	90	15756	0.0113919516356588	0.0362471188407324
Piwi	1	2	90	15756	0.0113919516356588	0.0362471188407324
DNA_pol_A	1	3	90	15756	0.0170397061331063	0.0441770159006461
PAS_3	1	3	90	15756	0.0170397061331063	0.0441770159006461
Pex2_Pex12	1	3	90	15756	0.0170397061331063	0.0441770159006461
Reprolysin_2	1	3	90	15756	0.0170397061331063	0.0441770159006461
Sec63	1	3	90	15756	0.0170397061331063	0.0441770159006461
DUF659	1	4	90	15756	0.0226555524130545	0.0480572323913277
EFG_III	1	4	90	15756	0.0226555524130545	0.0480572323913277
PAS	1	4	90	15756	0.0226555524130545	0.0480572323913277
Pep_M12B_propep	1	4	90	15756	0.0226555524130545	0.0480572323913277
SWIRM	1	4	90	15756	0.0226555524130545	0.0480572323913277
WD40_2	1	4	90	15756	0.0226555524130545	0.0480572323913277
BRO1	1	5	90	15756	0.0282396687337009	0.0520204424041858
EFG_C	1	5	90	15756	0.0282396687337009	0.0520204424041858
GAF	1	5	90	15756	0.0282396687337009	0.0520204424041858
PNP_UDP_1	1	5	90	15756	0.0282396687337009	0.0520204424041858
TGF_beta	1	5	90	15756	0.0282396687337009	0.0520204424041858
CN_hydrolase	1	6	90	15756	0.0337922323686424	0.0591364066451242
F5_F8_type_C	1	6	90	15756	0.0337922323686424	0.0591364066451242
PAZ	1	7	90	15756	0.0393134196122502	0.0671204725087199
GTP_EFTU_D2	1	9	90	15756	0.0502623652388742	0.083770608731457
Ig_2	1	10	90	15756	0.0556904713624851	0.0885984771675899
zf-C3HC4	1	10	90	15756	0.0556904713624851	0.0885984771675899
PDEase_I	1	11	90	15756	0.0610878965865024	0.095025616912337
JAB	1	12	90	15756	0.0664548123888024	0.101126888417743
Bromodomain	1	14	90	15756	0.0770977969070725	0.112434287156147
Myb_DNA-binding	1	14	90	15756	0.0770977969070725	0.112434287156147
Arf	1	16	90	15756	0.0876207778818431	0.12266908903458
TPR_12	3	182	90	15756	0.0861263534753706	0.12266908903458
GTP_EFTU	1	17	90	15756	0.092837685759266	0.124973807752858
TPR_10	2	89	90	15756	0.0918902638205537	0.124973807752858
LSDAT_euk	1	21	90	15756	0.113411959507602	0.149789380481739
RhoGEF	1	27	90	15756	0.14341116803933	0.18590336597691
BACK	1	29	90	15756	0.15318608976274	0.191482612203425
Homeodomain	1	29	90	15756	0.15318608976274	0.191482612203425
Galactosyl_T	1	30	90	15756	0.158032103110572	0.194074512591931
BTB	1	36	90	15756	0.186537587460638	0.22131578173296
SH3_1	1	36	90	15756	0.186537587460638	0.22131578173296
APAF1_C	1	55	90	15756	0.270655761930833	0.310299217601875
DEAD	1	54	90	15756	0.266451240958105	0.310299217601875
NB-ARC	1	56	90	15756	0.274836449875947	0.310299217601875
fn3	1	64	90	15756	0.307439840364162	0.341599822626847
Ras	1	72	90	15756	0.338592940759966	0.370336028956213
Helicase_C	1	77	90	15756	0.357355627751374	0.384844522193787
MFS_1	1	81	90	15756	0.371985983439602	0.394530588496548
Death	1	104	90	15756	0.449937887806305	0.470084360394647
LRR_8	1	122	90	15756	0.504198937059056	0.519028317560793
EGF	1	129	90	15756	0.52384008201375	0.531431967260326
Ank_2	1	163	90	15756	0.608821285948004	0.608821285948004
