annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
LRR_8	20	122	134	15756	1.85555002541473e-20	1.42877351956934e-18
7tm_1	28	679	134	15756	2.55319820915764e-12	9.82981310525693e-11
G-alpha	3	8	134	15756	3.2650327035242e-05	0.000838025060571211
LRR_5	4	24	134	15756	4.65736318015312e-05	0.000896542412179475
CHD5	1	1	134	15756	0.00850469662350839	0.0493937053172718
DUF3657	1	1	134	15756	0.00850469662350839	0.0493937053172718
DUF4061	1	1	134	15756	0.00850469662350839	0.0493937053172718
DUF676	1	1	134	15756	0.00850469662350839	0.0493937053172718
Runt	1	1	134	15756	0.00850469662350839	0.0493937053172718
TIMP	1	1	134	15756	0.00850469662350839	0.0493937053172718
Trehalose_recp	1	1	134	15756	0.00850469662350839	0.0493937053172718
UNC80	1	1	134	15756	0.00850469662350839	0.0493937053172718
VASt	1	1	134	15756	0.00850469662350839	0.0493937053172718
Y_phosphatase	2	17	134	15756	0.00898067369404942	0.0493937053172718
DUF3456	1	2	134	15756	0.016937598600814	0.0767173583683929
EFhand_Ca_insen	1	2	134	15756	0.016937598600814	0.0767173583683929
G-gamma	1	2	134	15756	0.016937598600814	0.0767173583683929
Homeodomain	2	29	134	15756	0.0250900711202969	0.0846976815857469
HSP90	1	3	134	15756	0.0252993074866517	0.0846976815857469
MULE	1	3	134	15756	0.0252993074866517	0.0846976815857469
SAC3_GANP	1	3	134	15756	0.0252993074866517	0.0846976815857469
TUTase	1	3	134	15756	0.0252993074866517	0.0846976815857469
zf-C4pol	1	3	134	15756	0.0252993074866517	0.0846976815857469
DUF4440	1	4	134	15756	0.0335904198333025	0.103458493086572
PAP_assoc	1	4	134	15756	0.0335904198333025	0.103458493086572
AA_permease_C	1	5	134	15756	0.0418115272318765	0.107316253228483
HMG_box_2	1	5	134	15756	0.0418115272318765	0.107316253228483
RIIa	1	5	134	15756	0.0418115272318765	0.107316253228483
Sad1_UNC	1	5	134	15756	0.0418115272318765	0.107316253228483
zf-U1	1	5	134	15756	0.0418115272318765	0.107316253228483
DNA_pol_B	1	6	134	15756	0.0499632163532607	0.116580838157608
DNA_pol_B_exo1	1	6	134	15756	0.0499632163532607	0.116580838157608
GRAM	1	6	134	15756	0.0499632163532607	0.116580838157608
AA_permease_2	1	7	134	15756	0.0580460689887319	0.124154092003677
HATPase_c	1	7	134	15756	0.0580460689887319	0.124154092003677
RasGEF_N	1	7	134	15756	0.0580460689887319	0.124154092003677
PP2C	1	9	134	15756	0.0740075678103165	0.146117505676779
Sortilin_C	1	9	134	15756	0.0740075678103165	0.146117505676779
Sortilin-Vps10	1	9	134	15756	0.0740075678103165	0.146117505676779
EF-hand_8	1	10	134	15756	0.0818873535417839	0.157633155567934
EF-hand_7	2	59	134	15756	0.0898031204648218	0.16081023897189
RasGEF	1	11	134	15756	0.0897005819569624	0.16081023897189
Spectrin	1	11	134	15756	0.0897005819569624	0.16081023897189
Cpn60_TCP1	1	13	134	15756	0.105129594158971	0.179888416672017
LIM	1	13	134	15756	0.105129594158971	0.179888416672017
Ldl_recept_a	1	14	134	15756	0.11274648003731	0.188727803540715
Asp	1	15	134	15756	0.120299012858744	0.189041305920883
EF-hand_5	1	15	134	15756	0.120299012858744	0.189041305920883
NUDIX	1	15	134	15756	0.120299012858744	0.189041305920883
AMP-binding_C	1	17	134	15756	0.13521317343264	0.204145379496338
FERM_M	1	17	134	15756	0.13521317343264	0.204145379496338
cNMP_binding	1	18	134	15756	0.142575867044688	0.211121956970019
AMP-binding	1	24	134	15756	0.185463497508645	0.264457209410475
TPR_1	1	24	134	15756	0.185463497508645	0.264457209410475
7tm_3	2	95	134	15756	0.193547491563823	0.266127800900256
Thioredoxin	1	25	134	15756	0.192401451445452	0.266127800900256
RabGAP-TBC	1	26	134	15756	0.199280747453735	0.269203816735747
RhoGEF	1	27	134	15756	0.206101877767861	0.273618010140092
Kazal_2	1	28	134	15756	0.212865330522589	0.277164137927797
OATP	1	29	134	15756	0.219571589786956	0.277164137927797
Sel1	1	29	134	15756	0.219571589786956	0.277164137927797
NCD3G	1	30	134	15756	0.22622113559789	0.280952055500605
7tm_2	2	111	134	15756	0.24348261349578	0.287735838427446
ANF_receptor	2	112	134	15756	0.246630718652096	0.287735838427446
Arrestin_C	1	33	134	15756	0.245834232895695	0.287735838427446
Arrestin_N	1	33	134	15756	0.245834232895695	0.287735838427446
SH3_1	1	36	134	15756	0.264953810305376	0.304499155127074
SH2	1	38	134	15756	0.277432117743257	0.314151074503394
CUB	1	40	134	15756	0.289700144847591	0.323288567438616
C2	1	51	134	15756	0.353569813584296	0.388926794942726
APAF1_C	1	55	134	15756	0.375353290814237	0.401419491565226
PH	1	55	134	15756	0.375353290814237	0.401419491565226
SRCR	1	74	134	15756	0.469276480944734	0.494990260722527
TPR_10	1	89	134	15756	0.533405630587919	0.555030183179321
RRM_1	1	92	134	15756	0.545276632313539	0.559817342508566
Pkinase	1	169	134	15756	0.765716800082306	0.77579202113602
TPR_12	1	182	134	15756	0.790600427356001	0.790600427356001
