annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
LSM	13	17	454	14971	3.30203612461095e-17	1.09297395724622e-14
RRM_1	19	87	454	14971	1.02402511451424e-11	1.69476156452107e-09
Proteasome_A_N	7	7	454	14971	2.25454810398492e-11	2.48751807473003e-09
Proteasome	9	14	454	14971	3.50919902896114e-11	2.90386219646535e-09
Cpn60_TCP1	8	14	454	14971	1.7216857464081e-09	1.13975596412216e-07
PCI	6	15	454	14971	2.98443593619801e-06	0.000164641382480257
Pro_isomerase	5	14	454	14971	4.00399326789676e-05	0.0018933168166769
Alba	2	2	454	14971	0.000917659244746924	0.0253121008342693
DFRP_C	2	2	454	14971	0.000917659244746924	0.0253121008342693
NAC	2	2	454	14971	0.000917659244746924	0.0253121008342693
NOP5NT	2	2	454	14971	0.000917659244746924	0.0253121008342693
NTF2	2	2	454	14971	0.000917659244746924	0.0253121008342693
CSN8_PSD8_EIF3K	2	3	454	14971	0.00269755893824564	0.0595261339039538
Nop	2	3	454	14971	0.00269755893824564	0.0595261339039538
STI1	2	3	454	14971	0.00269755893824564	0.0595261339039538
AAA_18	1	1	454	14971	0.0303252955714383	0.0601058253541681
Acetyltransf_13	1	1	454	14971	0.0303252955714383	0.0601058253541681
API5	1	1	454	14971	0.0303252955714383	0.0601058253541681
Brix	2	4	454	14971	0.00528678501562678	0.0601058253541681
Bystin	1	1	454	14971	0.0303252955714383	0.0601058253541681
Caprin-1_dimer	1	1	454	14971	0.0303252955714383	0.0601058253541681
CDV3	1	1	454	14971	0.0303252955714383	0.0601058253541681
Cgr1	1	1	454	14971	0.0303252955714383	0.0601058253541681
Clathrin_lg_ch	1	1	454	14971	0.0303252955714383	0.0601058253541681
CMS1	1	1	454	14971	0.0303252955714383	0.0601058253541681
Cofilin_ADF	2	4	454	14971	0.00528678501562678	0.0601058253541681
Ctf8	1	1	454	14971	0.0303252955714383	0.0601058253541681
CTNNBL	1	1	454	14971	0.0303252955714383	0.0601058253541681
CTP_synth_N	1	1	454	14971	0.0303252955714383	0.0601058253541681
Cullin_binding	1	1	454	14971	0.0303252955714383	0.0601058253541681
DDOST_48kD	1	1	454	14971	0.0303252955714383	0.0601058253541681
DNA_RNApol_7kD	1	1	454	14971	0.0303252955714383	0.0601058253541681
DUF1681	1	1	454	14971	0.0303252955714383	0.0601058253541681
DUF2053	1	1	454	14971	0.0303252955714383	0.0601058253541681
DUF2228	1	1	454	14971	0.0303252955714383	0.0601058253541681
DUF2462	1	1	454	14971	0.0303252955714383	0.0601058253541681
DUF3128	1	1	454	14971	0.0303252955714383	0.0601058253541681
DUF3523	1	1	454	14971	0.0303252955714383	0.0601058253541681
DUF382	1	1	454	14971	0.0303252955714383	0.0601058253541681
DUF383	1	1	454	14971	0.0303252955714383	0.0601058253541681
DUF384	1	1	454	14971	0.0303252955714383	0.0601058253541681
DUF4097	1	1	454	14971	0.0303252955714383	0.0601058253541681
DUF4615	1	1	454	14971	0.0303252955714383	0.0601058253541681
DUF4743	1	1	454	14971	0.0303252955714383	0.0601058253541681
EF_assoc_1	1	1	454	14971	0.0303252955714383	0.0601058253541681
EF_assoc_2	1	1	454	14971	0.0303252955714383	0.0601058253541681
EFTUD2	1	1	454	14971	0.0303252955714383	0.0601058253541681
EIF_2_alpha	1	1	454	14971	0.0303252955714383	0.0601058253541681
eIF-3c_N	1	1	454	14971	0.0303252955714383	0.0601058253541681
eIF-5a	1	1	454	14971	0.0303252955714383	0.0601058253541681
eIF2_C	1	1	454	14971	0.0303252955714383	0.0601058253541681
eIF3_N	1	1	454	14971	0.0303252955714383	0.0601058253541681
eIF3_subunit	1	1	454	14971	0.0303252955714383	0.0601058253541681
ER	1	1	454	14971	0.0303252955714383	0.0601058253541681
eRF1_1	1	1	454	14971	0.0303252955714383	0.0601058253541681
eRF1_2	1	1	454	14971	0.0303252955714383	0.0601058253541681
eRF1_3	1	1	454	14971	0.0303252955714383	0.0601058253541681
Erg28	1	1	454	14971	0.0303252955714383	0.0601058253541681
F_actin_cap_B	1	1	454	14971	0.0303252955714383	0.0601058253541681
Fer4	1	1	454	14971	0.0303252955714383	0.0601058253541681
Ferrochelatase	1	1	454	14971	0.0303252955714383	0.0601058253541681
Fibrillarin	1	1	454	14971	0.0303252955714383	0.0601058253541681
FMN_red	1	1	454	14971	0.0303252955714383	0.0601058253541681
FSH1	1	1	454	14971	0.0303252955714383	0.0601058253541681
GN3L_Grn1	1	1	454	14971	0.0303252955714383	0.0601058253541681
GST_N	3	21	454	14971	0.0245554890511587	0.0601058253541681
HABP4_PAI-RBP1	1	1	454	14971	0.0303252955714383	0.0601058253541681
HATPase_c	2	7	454	14971	0.0174167694797284	0.0601058253541681
HD	1	1	454	14971	0.0303252955714383	0.0601058253541681
HipN	1	1	454	14971	0.0303252955714383	0.0601058253541681
HSP90	2	5	454	14971	0.00863482773299943	0.0601058253541681
HTH_32	1	1	454	14971	0.0303252955714383	0.0601058253541681
Isy1	1	1	454	14971	0.0303252955714383	0.0601058253541681
Lysine_decarbox	1	1	454	14971	0.0303252955714383	0.0601058253541681
MCM2_N	1	1	454	14971	0.0303252955714383	0.0601058253541681
Metallophos_2	1	1	454	14971	0.0303252955714383	0.0601058253541681
Methyltr_RsmF_N	1	1	454	14971	0.0303252955714383	0.0601058253541681
MitoNEET_N	1	1	454	14971	0.0303252955714383	0.0601058253541681
Noc2	1	1	454	14971	0.0303252955714383	0.0601058253541681
