GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007189	adenylate cyclase-activating G protein-c...	133	8	0.31	2.5e-10	3.07925e-06	BP
GO:0002076	osteoblast development	21	4	0.05	1.2e-07	0.00073902	BP
GO:0007200	phospholipase C-activating G protein-cou...	79	5	0.19	7.9e-07	0.00324347666666667	BP
GO:0007204	positive regulation of cytosolic calcium...	147	5	0.35	1.7e-05	0.05234725	BP
GO:0060732	positive regulation of inositol phosphat...	25	3	0.06	2.4e-05	0.0591216	BP
GO:0007187	G protein-coupled receptor signaling pat...	28	3	0.07	3.4e-05	0.0697963333333333	BP
GO:0045453	bone resorption	41	3	0.1	0.00011	0.191597777777778	BP
GO:0008284	positive regulation of cell population p...	393	7	0.92	0.00013	0.191597777777778	BP
GO:0030282	bone mineralization	44	3	0.1	0.00014	0.191597777777778	BP
GO:0002062	chondrocyte differentiation	46	3	0.11	0.00016	0.197072	BP
GO:0008285	negative regulation of cell population p...	309	5	0.73	0.00057	0.638244545454545	BP
GO:0042119	neutrophil activation	19	2	0.04	0.00087	0.8929825	BP
GO:0032722	positive regulation of chemokine product...	22	2	0.05	0.00117	1	BP
GO:0048469	cell maturation	95	3	0.22	0.00132	1	BP
GO:0002690	positive regulation of leukocyte chemota...	24	2	0.06	0.0014	1	BP
GO:0006897	endocytosis	239	4	0.56	0.002	1	BP
GO:0032755	positive regulation of interleukin-6 pro...	30	2	0.07	0.00218	1	BP
GO:0097323	B cell adhesion	1	1	0	0.00235	1	BP
GO:0060764	cell-cell signaling involved in mammary ...	1	1	0	0.00235	1	BP
GO:0033030	negative regulation of neutrophil apopto...	1	1	0	0.00235	1	BP
GO:0038112	interleukin-8-mediated signaling pathway	1	1	0	0.00235	1	BP
GO:1904395	positive regulation of skeletal muscle a...	1	1	0	0.00235	1	BP
GO:0110135	Norrin signaling pathway	1	1	0	0.00235	1	BP
GO:0008078	mesodermal cell migration	1	1	0	0.00235	1	BP
GO:0031279	regulation of cyclase activity	33	2	0.08	0.00264	1	BP
GO:0001701	in utero embryonic development	264	4	0.62	0.00288	1	BP
GO:0090276	regulation of peptide hormone secretion	131	3	0.31	0.00331	1	BP
GO:0051339	regulation of lyase activity	37	2	0.09	0.00331	1	BP
GO:0007173	epidermal growth factor receptor signali...	38	2	0.09	0.00349	1	BP
GO:0042311	vasodilation	38	2	0.09	0.00349	1	BP
GO:0035426	extracellular matrix-cell signaling	2	1	0	0.0047	1	BP
GO:0042074	cell migration involved in gastrulation	2	1	0	0.0047	1	BP
GO:0033690	positive regulation of osteoblast prolif...	2	1	0	0.0047	1	BP
GO:0045653	negative regulation of megakaryocyte dif...	2	1	0	0.0047	1	BP
GO:0007166	cell surface receptor signaling pathway	1020	10	2.4	0.00535	1	BP
GO:0061304	retinal blood vessel morphogenesis	3	1	0.01	0.00703	1	BP
GO:0070963	positive regulation of neutrophil mediat...	4	1	0.01	0.00937	1	BP
GO:0043311	positive regulation of eosinophil degran...	4	1	0.01	0.00937	1	BP
GO:1902262	apoptotic process involved in blood vess...	4	1	0.01	0.00937	1	BP
GO:1900135	positive regulation of renin secretion i...	4	1	0.01	0.00937	1	BP
GO:0003104	positive regulation of glomerular filtra...	4	1	0.01	0.00937	1	BP
GO:0034140	negative regulation of toll-like recepto...	4	1	0.01	0.00937	1	BP
GO:0034145	positive regulation of toll-like recepto...	4	1	0.01	0.00937	1	BP
GO:0099109	potassium channel activating, G protein-...	4	1	0.01	0.00937	1	BP
GO:0072173	metanephric tubule morphogenesis	4	1	0.01	0.00937	1	BP
GO:0031328	positive regulation of cellular biosynth...	768	8	1.8	0.01129	1	BP
GO:1905155	positive regulation of membrane invagina...	5	1	0.01	0.0117	1	BP
GO:2000341	regulation of chemokine (C-X-C motif) li...	5	1	0.01	0.0117	1	BP
GO:0034141	positive regulation of toll-like recepto...	5	1	0.01	0.0117	1	BP
GO:0060100	positive regulation of phagocytosis, eng...	5	1	0.01	0.0117	1	BP
GO:0048539	bone marrow development	5	1	0.01	0.0117	1	BP
GO:0072567	chemokine (C-X-C motif) ligand 2 product...	5	1	0.01	0.0117	1	BP
GO:0046849	bone remodeling	47	4	0.11	0.01176	1	BP
GO:0009891	positive regulation of biosynthetic proc...	800	8	1.88	0.01344	1	BP
GO:1905153	regulation of membrane invagination	6	1	0.01	0.01402	1	BP
GO:0002438	acute inflammatory response to antigenic...	6	1	0.01	0.01402	1	BP
GO:0071624	positive regulation of granulocyte chemo...	6	1	0.01	0.01402	1	BP
GO:0050926	regulation of positive chemotaxis	6	1	0.01	0.01402	1	BP
GO:0060099	regulation of phagocytosis, engulfment	6	1	0.01	0.01402	1	BP
GO:0050927	positive regulation of positive chemotax...	6	1	0.01	0.01402	1	BP
GO:0090023	positive regulation of neutrophil chemot...	6	1	0.01	0.01402	1	BP
GO:0031268	pseudopodium organization	6	1	0.01	0.01402	1	BP
