GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0070948	regulation of neutrophil mediated cytoto...	5	2	0.01	2.1e-05	0.19744	BP
GO:0002673	regulation of acute inflammatory respons...	6	2	0.01	3.2e-05	0.19744	BP
GO:0002283	neutrophil activation involved in immune...	11	2	0.02	0.00012	0.4936	BP
GO:0000737	DNA catabolic process, endonucleolytic	42	2	0.06	0.00177	1	BP
GO:0007632	visual behavior	44	2	0.07	0.00194	1	BP
GO:0042755	eating behavior	45	2	0.07	0.00203	1	BP
GO:0007186	G protein-coupled receptor signaling pat...	577	6	0.88	0.00258	1	BP
GO:0035589	G protein-coupled purinergic nucleotide ...	3	1	0	0.00456	1	BP
GO:0007600	sensory perception	233	3	0.35	0.00461	1	BP
GO:0042752	regulation of circadian rhythm	72	2	0.11	0.00512	1	BP
GO:0007200	phospholipase C-activating G protein-cou...	76	2	0.12	0.00569	1	BP
GO:0032962	positive regulation of inositol trisphos...	4	1	0.01	0.00608	1	BP
GO:0008015	blood circulation	271	3	0.41	0.00702	1	BP
GO:0060406	positive regulation of penile erection	6	1	0.01	0.0091	1	BP
GO:0001661	conditioned taste aversion	6	1	0.01	0.0091	1	BP
GO:0071415	cellular response to purine-containing c...	6	1	0.01	0.0091	1	BP
GO:0046960	sensitization	6	1	0.01	0.0091	1	BP
GO:0071880	adenylate cyclase-activating adrenergic ...	7	1	0.01	0.01061	1	BP
GO:0060158	phospholipase C-activating dopamine rece...	7	1	0.01	0.01061	1	BP
GO:0051937	catecholamine transport	108	2	0.16	0.01123	1	BP
GO:0021853	cerebral cortex GABAergic interneuron mi...	8	1	0.01	0.01212	1	BP
GO:0007191	adenylate cyclase-activating dopamine re...	8	1	0.01	0.01212	1	BP
GO:0002002	regulation of angiotensin levels in bloo...	8	1	0.01	0.01212	1	BP
GO:0099509	regulation of presynaptic cytosolic calc...	8	1	0.01	0.01212	1	BP
GO:0035150	regulation of tube size	119	2	0.18	0.01352	1	BP
GO:0035296	regulation of tube diameter	119	2	0.18	0.01352	1	BP
