annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Cupin_8	5	27	89	14971	4.82640157797692e-07	2.60427122661267e-05
SH2	5	30	89	14971	8.40087492455699e-07	2.60427122661267e-05
Dynamin_N	4	21	89	14971	6.46460653054606e-06	0.000133601868297952
2OG-FeII_Oxy_3	2	12	89	14971	0.00221879449823366	0.0343913147226217
Methyltransf_15	1	1	89	14971	0.00594482666488516	0.0614298755371467
RNase_Zc3h12a	1	1	89	14971	0.00594482666488516	0.0614298755371467
DOCK_N	1	2	89	14971	0.0118547071209191	0.0734991841496982
ERK-JNK_inhib	1	2	89	14971	0.0118547071209191	0.0734991841496982
NAGidase	1	2	89	14971	0.0118547071209191	0.0734991841496982
Sulfotransfer_3	1	2	89	14971	0.0118547071209191	0.0734991841496982
DHR-2	1	3	89	14971	0.0177298444758688	0.0845577198079896
DOCK-C2	1	3	89	14971	0.0177298444758688	0.0845577198079896
zf-LITAF-like	1	3	89	14971	0.0177298444758688	0.0845577198079896
APAF1_C	2	38	89	14971	0.0213859630124464	0.0883953137847786
NB-ARC	2	37	89	14971	0.0203379632264967	0.0883953137847786
Bcl-2	1	4	89	14971	0.0235704406705268	0.0913354575982915
Laminin_G_1	1	5	89	14971	0.0293766964853412	0.0993296214460663
LRR_8	3	114	89	14971	0.0304397227012139	0.0993296214460663
P4Ha_N	1	5	89	14971	0.0293766964853412	0.0993296214460663
2OG-FeII_Oxy_4	1	7	89	14971	0.0408869843349946	0.106987687246796
Cu2_monoox_C	1	8	89	14971	0.0465914121881207	0.106987687246796
Cu2_monooxygen	1	8	89	14971	0.0465914121881207	0.106987687246796
EF-hand_7	2	57	89	14971	0.0451666176229332	0.106987687246796
NHL	1	6	89	14971	0.0351488115470011	0.106987687246796
Pkinase_Tyr	2	57	89	14971	0.0451666176229332	0.106987687246796
Synaptobrevin	1	8	89	14971	0.0465914121881207	0.106987687246796
Zip	1	8	89	14971	0.0465914121881207	0.106987687246796
Myotub-related	1	9	89	14971	0.0522622913109743	0.115723645045729
LSDAT_euk	1	10	89	14971	0.0578998167803855	0.115799633560771
NACHT	1	10	89	14971	0.0578998167803855	0.115799633560771
RasGEF	1	10	89	14971	0.0578998167803855	0.115799633560771
IgGFc_binding	1	11	89	14971	0.0635041825518272	0.115801744653332
MFS_1	2	69	89	14971	0.063450193965781	0.115801744653332
TPR_10	2	67	89	14971	0.0602512118367367	0.115801744653332
Spectrin	1	13	89	14971	0.0746142052541146	0.132173735021574
NUDIX	1	14	89	14971	0.0801202445462917	0.137984865607502
Macro	1	17	89	14971	0.096444745336925	0.16161011380782
Aa_trans	1	19	89	14971	0.107168269219113	0.166110817289626
Exo_endo_phos	1	19	89	14971	0.107168269219113	0.166110817289626
FYVE	1	18	89	14971	0.101822331110967	0.166110817289626
ERAP1_C	1	20	89	14971	0.112482743807095	0.170095856488777
cNMP_binding	1	23	89	14971	0.128239212054996	0.176685136609106
Peptidase_M1	1	23	89	14971	0.128239212054996	0.176685136609106
Peptidase_M1_N	1	22	89	14971	0.123018033715352	0.176685136609106
RhoGEF	1	23	89	14971	0.128239212054996	0.176685136609106
SNF	1	24	89	14971	0.133429652925153	0.179839966986075
PARP	1	25	89	14971	0.138589535235293	0.182820237969961
Arrestin_C	1	28	89	14971	0.153887604493601	0.194714928134761
COR	1	28	89	14971	0.153887604493601	0.194714928134761
Arrestin_N	1	30	89	14971	0.163936758482387	0.20328158051816
ABC_membrane	1	36	89	14971	0.193381524934546	0.235091265606703
PH	1	43	89	14971	0.226439815949703	0.269985934401569
TPR_12	2	154	89	14971	0.232925657500058	0.272479071037804
7tm_1	6	708	89	14971	0.244693753968009	0.280944680481789
ABC_tran	1	53	89	14971	0.271354416317005	0.305890432939169
Ion_trans	1	57	89	14971	0.288589390063702	0.31390424884122
Pkinase	2	178	89	14971	0.285806397592917	0.31390424884122
EGF	1	66	89	14971	0.325908095309041	0.346709463990724
EGF_CA	1	67	89	14971	0.329933199604076	0.346709463990724
Death	1	71	89	14971	0.345797339709014	0.351466148556703
Ras	1	71	89	14971	0.345797339709014	0.351466148556703
p450	1	108	89	14971	0.476006781080176	0.476006781080176
