GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0015770	sucrose transport	40	9	0.2	3.7e-13	4.65423e-09	BP
GO:0048713	regulation of oligodendrocyte differenti...	109	11	0.54	8.5e-12	5.346075e-08	BP
GO:0045723	positive regulation of fatty acid biosyn...	72	9	0.36	1e-10	4.193e-07	BP
GO:0010907	positive regulation of glucose metabolic...	111	9	0.55	5e-09	1.572375e-05	BP
GO:0100001	regulation of skeletal muscle contractio...	22	5	0.11	7.2e-08	0.0001811376	BP
GO:0002692	negative regulation of cellular extravas...	3	3	0.01	1.2e-07	0.000188685	BP
GO:1905522	negative regulation of macrophage migrat...	3	3	0.01	1.2e-07	0.000188685	BP
GO:0060313	negative regulation of blood vessel remo...	3	3	0.01	1.2e-07	0.000188685	BP
GO:0015871	choline transport	28	5	0.14	2.6e-07	0.000363393333333333	BP
GO:0010813	neuropeptide catabolic process	31	5	0.15	4.5e-07	0.000566055	BP
GO:0050885	neuromuscular process controlling balanc...	109	7	0.54	1.3e-06	0.00148660909090909	BP
GO:0086010	membrane depolarization during action po...	42	5	0.21	2.1e-06	0.002201325	BP
GO:0043314	negative regulation of neutrophil degran...	6	3	0.03	2.4e-06	0.00232227692307692	BP
GO:0060268	negative regulation of respiratory burst	20	4	0.1	2.7e-06	0.00242595	BP
GO:0048169	regulation of long-term neuronal synapti...	48	5	0.24	4.2e-06	0.00352212	BP
GO:0061590	calcium activated phosphatidylcholine sc...	8	3	0.04	6.7e-06	0.00468218333333333	BP
GO:0061591	calcium activated galactosylceramide scr...	8	3	0.04	6.7e-06	0.00468218333333333	BP
GO:0061589	calcium activated phosphatidylserine scr...	8	3	0.04	6.7e-06	0.00468218333333333	BP
GO:0060395	SMAD protein signal transduction	142	7	0.71	7.7e-06	0.0050978052631579	BP
GO:0045777	positive regulation of blood pressure	102	6	0.51	1.3e-05	0.00817635	BP
GO:0038188	cholecystokinin signaling pathway	2	2	0.01	2.5e-05	0.0136728260869565	BP
GO:0090274	positive regulation of somatostatin secr...	2	2	0.01	2.5e-05	0.0136728260869565	BP
GO:0044849	estrous cycle	2	2	0.01	2.5e-05	0.0136728260869565	BP
GO:0098962	regulation of postsynaptic neurotransmit...	14	3	0.07	4.3e-05	0.022537375	BP
GO:0120163	negative regulation of cold-induced ther...	93	5	0.46	0.00011	0.0553476	BP
GO:0051066	dihydrobiopterin metabolic process	4	2	0.02	0.00015	0.0650637931034483	BP
GO:0046340	diacylglycerol catabolic process	4	2	0.02	0.00015	0.0650637931034483	BP
GO:1905605	positive regulation of blood-brain barri...	4	2	0.02	0.00015	0.0650637931034483	BP
GO:2000987	positive regulation of behavioral fear r...	4	2	0.02	0.00015	0.0650637931034483	BP
GO:0019228	neuronal action potential	102	5	0.51	0.00016	0.067088	BP
GO:0060216	definitive hemopoiesis	25	3	0.12	0.00026	0.105501290322581	BP
GO:1905627	regulation of serotonin biosynthetic pro...	6	2	0.03	0.00037	0.1454446875	BP
GO:0090557	establishment of endothelial intestinal ...	29	3	0.14	0.00041	0.152987837837838	BP
GO:0055085	transmembrane transport	2563	32	12.81	0.00042	0.152987837837838	BP
GO:0017158	regulation of calcium ion-dependent exoc...	70	4	0.35	0.00043	0.152987837837838	BP
GO:0042416	dopamine biosynthetic process	30	3	0.15	0.00045	0.152987837837838	BP
GO:0070417	cellular response to cold	30	3	0.15	0.00045	0.152987837837838	BP
GO:1900748	positive regulation of vascular endothel...	7	2	0.03	0.00051	0.164494615384615	BP
GO:0014916	regulation of lung blood pressure	7	2	0.03	0.00051	0.164494615384615	BP
GO:0007420	brain development	1310	16	6.55	9e-04	0.2830275	BP
GO:0008203	cholesterol metabolic process	312	7	1.56	0.00102	0.312940975609756	BP
GO:2000121	regulation of removal of superoxide radi...	10	2	0.05	0.00109	0.321788372093023	BP
GO:0048008	platelet-derived growth factor receptor ...	90	4	0.45	0.0011	0.321788372093023	BP
GO:0001964	startle response	91	4	0.45	0.00114	0.325910454545455	BP
GO:0048041	focal adhesion assembly	93	4	0.46	0.00124	0.346621333333333	BP
