annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Cupin_8	13	22	204	15675	9.38234681840242e-20	1.21970508639231e-17
2OG-FeII_Oxy_3	6	13	204	15675	7.1804962348335e-09	4.66732255264178e-07
2OG-FeII_Oxy_4	4	5	204	15675	1.37886826164801e-07	5.97509580047471e-06
Pyr_redox_3	3	7	204	15675	7.31526904792878e-05	0.00237746244057685
Hairy_orange	2	2	204	15675	0.000168553902998474	0.00438240147796033
Phospholip_A2_1	2	3	204	15675	0.00050131692645147	0.0108618667397818
EF-hand_5	3	19	204	15675	0.00180469498482661	0.0335157640039227
Amnionless	1	1	204	15675	0.0130143540669857	0.0999396127380371
Cu2_monoox_C	2	14	204	15675	0.013837792532959	0.0999396127380371
Cu2_monooxygen	2	14	204	15675	0.013837792532959	0.0999396127380371
Ependymin	2	11	204	15675	0.00858051195854046	0.0999396127380371
G8	1	1	204	15675	0.0130143540669857	0.0999396127380371
L_HMGIC_fpl	1	1	204	15675	0.0130143540669857	0.0999396127380371
Med31	1	1	204	15675	0.0130143540669857	0.0999396127380371
MIase	1	1	204	15675	0.0130143540669857	0.0999396127380371
PID_2	1	1	204	15675	0.0130143540669857	0.0999396127380371
TSP_1	2	12	204	15675	0.0102089743619898	0.0999396127380371
VWD	2	12	204	15675	0.0102089743619898	0.0999396127380371
DOCK_N	1	2	204	15675	0.0258601542309728	0.124511853704684
DUF4207	1	2	204	15675	0.0258601542309728	0.124511853704684
Ferritin	1	2	204	15675	0.0258601542309728	0.124511853704684
FTCD	1	2	204	15675	0.0258601542309728	0.124511853704684
FTCD_C	1	2	204	15675	0.0258601542309728	0.124511853704684
FTCD_N	1	2	204	15675	0.0258601542309728	0.124511853704684
GMP_PDE_delta	1	2	204	15675	0.0258601542309728	0.124511853704684
Peptidase_S10	2	17	204	15675	0.0201592836291311	0.124511853704684
Xan_ur_permease	1	2	204	15675	0.0258601542309728	0.124511853704684
DOMON	2	20	204	15675	0.0274559585018967	0.12747409304452
SNF	2	21	204	15675	0.0300902612858282	0.134887378177851
Tetraspanin	2	22	204	15675	0.0328205863751457	0.142222540958965
5_nucleotid_C	1	3	204	15675	0.0385395728832334	0.143146984994867
CBM_21	1	3	204	15675	0.0385395728832334	0.143146984994867
NIDO	2	23	204	15675	0.0356440146089271	0.143146984994867
NTR	1	3	204	15675	0.0385395728832334	0.143146984994867
Prominin	1	3	204	15675	0.0385395728832334	0.143146984994867
14-3-3	1	4	204	15675	0.051054754553207	0.154351583532951
DHR-2	1	4	204	15675	0.051054754553207	0.154351583532951
DOCK-C2	1	4	204	15675	0.051054754553207	0.154351583532951
DUF3990	1	4	204	15675	0.051054754553207	0.154351583532951
EF-hand_7	3	60	204	15675	0.0432668995940685	0.154351583532951
Glyco_hydro_18	1	4	204	15675	0.051054754553207	0.154351583532951
Sema	1	4	204	15675	0.051054754553207	0.154351583532951
