annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
DUF5600	4	5	150	15756	3.91720072295664e-08	1.95860036147832e-06
EHD_N	4	5	150	15756	3.91720072295664e-08	1.95860036147832e-06
EF-hand_4	4	10	150	15756	1.58517210257179e-06	5.28390700857265e-05
Dynamin_N	4	16	150	15756	1.31394770154825e-05	0.000328486925387062
WD40_2	2	4	150	15756	0.000533469236935594	0.0106693847387119
Bax1-I	2	5	150	15756	0.000883555152696958	0.011044439408712
Nexin_C	2	5	150	15756	0.000883555152696958	0.011044439408712
PXA	2	5	150	15756	0.000883555152696958	0.011044439408712
LRR_5	3	24	150	15756	0.00147813431636209	0.0164237146262455
PX	3	27	150	15756	0.00209201717365446	0.0209201717365446
ASC	2	9	150	15756	0.00310212046669573	0.0282010951517793
4HBT_3	1	1	150	15756	0.00952018278750943	0.041392099076128
CUB	3	40	150	15756	0.00645742678738235	0.041392099076128
DUF5521	1	1	150	15756	0.00952018278750943	0.041392099076128
DUF726	1	1	150	15756	0.00952018278750943	0.041392099076128
EURL	1	1	150	15756	0.00952018278750943	0.041392099076128
GAIN	3	42	150	15756	0.00740020745816424	0.041392099076128
Glycolytic	1	1	150	15756	0.00952018278750943	0.041392099076128
LRR_8	5	122	150	15756	0.00621838822316842	0.041392099076128
PP1_inhibitor	1	1	150	15756	0.00952018278750943	0.041392099076128
PRA1	1	1	150	15756	0.00952018278750943	0.041392099076128
RNF220	1	1	150	15756	0.00952018278750943	0.041392099076128
Trp_Tyr_perm	1	1	150	15756	0.00952018278750943	0.041392099076128
Aminotran_1_2	2	19	150	15756	0.0138452917968588	0.057688715820245
ERG4_ERG24	1	2	150	15756	0.0189503302062256	0.0631677673540854
Jnk-SapK_ap_N	1	2	150	15756	0.0189503302062256	0.0631677673540854
Lipocalin_7	1	2	150	15756	0.0189503302062256	0.0631677673540854
Mg_trans_NIPA	1	2	150	15756	0.0189503302062256	0.0631677673540854
PAF-AH_p_II	1	2	150	15756	0.0189503302062256	0.0631677673540854
TB2_DP1_HVA22	1	2	150	15756	0.0189503302062256	0.0631677673540854
COesterase	2	26	150	15756	0.0251986696539004	0.0812860311416143
Recep_L_domain	1	3	150	15756	0.0282912880879742	0.083209670846983
Vps5	1	3	150	15756	0.0282912880879742	0.083209670846983
zf-B_box	1	3	150	15756	0.0282912880879742	0.083209670846983
GPS	3	74	150	15756	0.0335579505303385	0.09587985865811
IPK	1	4	150	15756	0.0375438943716538	0.104288595476816
2-Hacid_dh	1	5	150	15756	0.0467089791763926	0.108625532968355
ABC2_membrane_3	1	5	150	15756	0.0467089791763926	0.108625532968355
BTB	2	36	150	15756	0.0459345461304722	0.108625532968355
DPPIV_N	1	5	150	15756	0.0467089791763926	0.108625532968355
Filamin	1	5	150	15756	0.0467089791763926	0.108625532968355
Oxysterol_BP	1	5	150	15756	0.0467089791763926	0.108625532968355
zf-LITAF-like	1	5	150	15756	0.0467089791763926	0.108625532968355
2-Hacid_dh_C	1	6	150	15756	0.0557873648740337	0.118696521008582
GRAM	1	6	150	15756	0.0557873648740337	0.118696521008582
HlyIII	1	6	150	15756	0.0557873648740337	0.118696521008582
MARVEL	1	6	150	15756	0.0557873648740337	0.118696521008582
7tm_3	3	95	150	15756	0.0621656588229065	0.12457666569413
Cytochrom_B561	1	7	150	15756	0.0647798661609478	0.12457666569413
DAGK_cat	1	7	150	15756	0.0647798661609478	0.12457666569413
NHL	1	7	150	15756	0.0647798661609478	0.12457666569413
UBA	1	7	150	15756	0.0647798661609478	0.12457666569413
7tm_2	3	111	150	15756	0.0894960083200967	0.149750700751852
ANF_receptor	3	112	150	15756	0.0913479274586297	0.149750700751852
Cadherin	1	9	150	15756	0.0825104363370026	0.149750700751852
Na_Ca_ex	1	10	150	15756	0.091250096878658	0.149750700751852
NtCtMGAM_N	1	10	150	15756	0.091250096878658	0.149750700751852
Peptidase_S9	1	10	150	15756	0.091250096878658	0.149750700751852
Trefoil	1	10	150	15756	0.091250096878658	0.149750700751852
UBX	1	10	150	15756	0.091250096878658	0.149750700751852
zf-C3HC4	1	10	150	15756	0.091250096878658	0.149750700751852
Glyco_hydro_31	1	11	150	15756	0.0999070564536738	0.151374327960112
Laminin_G_3	1	11	150	15756	0.0999070564536738	0.151374327960112
SAM_2	1	11	150	15756	0.0999070564536738	0.151374327960112
SH3_2	1	11	150	15756	0.0999070564536738	0.151374327960112
zf-C3HC4_2	1	11	150	15756	0.0999070564536738	0.151374327960112
RGS	1	12	150	15756	0.108482092435379	0.161913570799073
CD20	1	14	150	15756	0.125389466888238	0.184396274835645
TIR_2	1	15	150	15756	0.133723324083434	0.193801918961498
Ras	2	72	150	15756	0.149981809786763	0.214259728266804
Ank_3	1	18	150	15756	0.158254539662597	0.222893717834643
ubiquitin	1	23	150	15756	0.197615727257472	0.274466287857601
Ank_5	1	24	150	15756	0.205265739391927	0.280895066709167
Ion_trans	2	89	150	15756	0.207862349364784	0.280895066709167
Kelch_1	1	26	150	15756	0.220349082279012	0.293798776372015
BACK	1	29	150	15756	0.242442522902891	0.303053153628614
Homeodomain	1	29	150	15756	0.242442522902891	0.303053153628614
Kazal_2	1	28	150	15756	0.235148029285959	0.303053153628614
OATP	1	29	150	15756	0.242442522902891	0.303053153628614
Sel1	1	29	150	15756	0.242442522902891	0.303053153628614
Galactosyl_T	1	30	150	15756	0.249667907373201	0.304473057772197
HLH	1	30	150	15756	0.249667907373201	0.304473057772197
Kringle	1	31	150	15756	0.256824833094556	0.309427509752477
Arrestin_N	1	33	150	15756	0.270935879537372	0.322542713734966
Abhydrolase_1	1	34	150	15756	0.277891270879316	0.326930906916842
PDZ	1	39	150	15756	0.311691791056183	0.362432315181608
