annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	53	820	200	15675	1.75274617011906e-23	1.84038347862501e-21
Guanylate_cyc	7	32	200	15675	1.27303725376067e-07	6.6834455822435e-06
HNOBA	4	19	200	15675	8.57819898061785e-05	0.00300236964321625
NIT	3	10	200	15675	0.000229849884378375	0.00603355946493233
LIM	3	17	200	15675	0.00121940023297825	0.0256074048925432
Reprolysin_2	2	6	200	15675	0.00234918229899621	0.0411106902324336
7tm_3	5	105	200	15675	0.0111083237421421	0.0461969971951824
ADAM17_MPD	1	1	200	15675	0.0127591706539075	0.0461969971951824
ANF_receptor	6	128	200	15675	0.00599759805439191	0.0461969971951824
Cadherin_C	1	1	200	15675	0.0127591706539075	0.0461969971951824
Cast	1	1	200	15675	0.0127591706539075	0.0461969971951824
CBX7_C	1	1	200	15675	0.0127591706539075	0.0461969971951824
CRAL_TRIO	2	11	200	15675	0.0082591450628137	0.0461969971951824
DMA	1	1	200	15675	0.0127591706539075	0.0461969971951824
DUF1053	1	1	200	15675	0.0127591706539075	0.0461969971951824
DUF1908	1	1	200	15675	0.0127591706539075	0.0461969971951824
FAIM1	1	1	200	15675	0.0127591706539075	0.0461969971951824
FMN_red	1	1	200	15675	0.0127591706539075	0.0461969971951824
IMD	1	1	200	15675	0.0127591706539075	0.0461969971951824
IPP-2	1	1	200	15675	0.0127591706539075	0.0461969971951824
Leu_zip	1	1	200	15675	0.0127591706539075	0.0461969971951824
Mid1	1	1	200	15675	0.0127591706539075	0.0461969971951824
Oxysterol_BP	2	7	200	15675	0.00326126875119457	0.0461969971951824
PDEase_I	2	12	200	15675	0.0098282704371534	0.0461969971951824
PH_8	1	1	200	15675	0.0127591706539075	0.0461969971951824
Pkinase	7	176	200	15675	0.00746232588220244	0.0461969971951824
PTS_EIIA_2	1	1	200	15675	0.0127591706539075	0.0461969971951824
RD3	1	1	200	15675	0.0127591706539075	0.0461969971951824
Synaphin	1	1	200	15675	0.0127591706539075	0.0461969971951824
7tm_2	4	87	200	15675	0.0251934551954667	0.0760690455592506
C1_1	2	19	200	15675	0.0240193677834016	0.0760690455592506
DOCK_N	1	2	200	15675	0.0253563485197502	0.0760690455592506
Folliculin	1	2	200	15675	0.0253563485197502	0.0760690455592506
Peptidase_C54	1	2	200	15675	0.0253563485197502	0.0760690455592506
Solute_trans_a	1	2	200	15675	0.0253563485197502	0.0760690455592506
DAGK_acc	1	3	200	15675	0.037793580083334	0.0901892251988652
DM	1	3	200	15675	0.037793580083334	0.0901892251988652
HCO3_cotransp	1	3	200	15675	0.037793580083334	0.0901892251988652
Il2rg	1	3	200	15675	0.037793580083334	0.0901892251988652
LMWPc	1	3	200	15675	0.037793580083334	0.0901892251988652
Mob1_phocein	1	3	200	15675	0.037793580083334	0.0901892251988652
PH_12	1	3	200	15675	0.037793580083334	0.0901892251988652
TGFb_propeptide	1	3	200	15675	0.037793580083334	0.0901892251988652
zf-C2HC_2	1	3	200	15675	0.037793580083334	0.0901892251988652
AC_N	1	4	200	15675	0.050072886105752	0.103091236100078
DHR-2	1	4	200	15675	0.050072886105752	0.103091236100078
DOCK-C2	1	4	200	15675	0.050072886105752	0.103091236100078
FYVE_2	1	4	200	15675	0.050072886105752	0.103091236100078
Pyr_redox_dim	1	4	200	15675	0.050072886105752	0.103091236100078
Rhomboid	1	4	200	15675	0.050072886105752	0.103091236100078
UAA	1	4	200	15675	0.050072886105752	0.103091236100078
2-Hacid_dh	1	5	200	15675	0.0621962619451267	0.114572061477865
PDZ_6	1	5	200	15675	0.0621962619451267	0.114572061477865
PI-PLC-X	1	5	200	15675	0.0621962619451267	0.114572061477865
PI-PLC-Y	1	5	200	15675	0.0621962619451267	0.114572061477865
Reprolysin_5	1	5	200	15675	0.0621962619451267	0.114572061477865
TGF_beta	1	5	200	15675	0.0621962619451267	0.114572061477865
Homeodomain	2	33	200	15675	0.0660744184529675	0.119617481682096
2-Hacid_dh_C	1	6	200	15675	0.0741656778743531	0.119806095027801
Chromo	1	6	200	15675	0.0741656778743531	0.119806095027801
DAGK_cat	1	6	200	15675	0.0741656778743531	0.119806095027801
GAF	1	6	200	15675	0.0741656778743531	0.119806095027801
Hist_deacetyl	1	6	200	15675	0.0741656778743531	0.119806095027801
Sec1	1	6	200	15675	0.0741656778743531	0.119806095027801
zf-C2H2	2	35	200	15675	0.0732508452861522	0.119806095027801
Globin	1	7	200	15675	0.0859830793948797	0.132767990242094
Glutaredoxin	1	7	200	15675	0.0859830793948797	0.132767990242094
HNOB	1	7	200	15675	0.0859830793948797	0.132767990242094
Pkinase_C	1	8	200	15675	0.0976503875465917	0.14859841583177
COMM_domain	1	9	200	15675	0.109169499213834	0.163754248820751
bZIP_1	1	10	200	15675	0.120542287427624	0.173382742190418
Cadherin	1	10	200	15675	0.120542287427624	0.173382742190418
NACHT	1	10	200	15675	0.120542287427624	0.173382742190418
RasGEF	1	11	200	15675	0.131770601664105	0.186971799658527
C2	2	50	200	15675	0.133555898624905	0.186978258074868
Pep_M12B_propep	1	12	200	15675	0.142856268139282	0.194804002008112
PH	2	52	200	15675	0.142266715512214	0.194804002008112
DSPc	1	14	200	15675	0.164606848111837	0.218781253819531
Pyr_redox_2	1	14	200	15675	0.164606848111837	0.218781253819531
SH3_9	1	17	200	15675	0.196207209817827	0.257521962885898
cEGF	1	18	200	15675	0.206474073915185	0.264387533671884
Forkhead	1	18	200	15675	0.206474073915185	0.264387533671884
COesterase	1	20	200	15675	0.226617977820958	0.283272472276198
Laminin_G_2	1	20	200	15675	0.226617977820958	0.283272472276198
cNMP_binding	1	21	200	15675	0.236498297491084	0.288747921355393
SNF	1	21	200	15675	0.236498297491084	0.288747921355393
zf-RING_2	1	24	200	15675	0.265391975865373	0.320300660527174
EGF_3	1	26	200	15675	0.284047333684162	0.338920114054966
Thioredoxin	1	27	200	15675	0.29319747319871	0.345907131301849
Galactosyl_T	1	29	200	15675	0.311150130067153	0.363008485078346
HLH	1	30	200	15675	0.319955573885802	0.369179508329771
Abhydrolase_1	1	34	200	15675	0.354071408186833	0.399758041501263
Kinesin	1	34	200	15675	0.354071408186833	0.399758041501263
hEGF	1	40	200	15675	0.402077970544401	0.444401967443811
p450	2	108	200	15675	0.401828453802257	0.444401967443811
PDZ	1	43	200	15675	0.42473265847441	0.464551345206386
WD40	3	189	200	15675	0.434610636023553	0.470454812190444
fn3	1	54	200	15675	0.500731394632487	0.536497922820522
Pkinase_Tyr	1	56	200	15675	0.513434505705358	0.544551748475379
adh_short	1	58	200	15675	0.525815980998261	0.552106780048174
EGF_CA	1	73	200	15675	0.609210450247617	0.627128404666665
MFS_1	1	73	200	15675	0.609210450247617	0.627128404666665
Ion_trans	1	86	200	15675	0.669574371978807	0.682575816094901
RRM_1	1	96	200	15675	0.709611876323397	0.716435067441891
EGF	1	113	200	15675	0.766904255638974	0.766904255638974
