annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Ribosomal_60s	3	3	187	14971	1.91805422141882e-06	0.000326069217641199
GST_N_3	4	15	187	14971	2.88917325215847e-05	0.00211425590876858
KOW	3	6	187	14971	3.73103983900338e-05	0.00211425590876858
GST_C	3	11	187	14971	0.000293919452371538	0.0124915767257904
40S_S4_C	1	1	187	14971	0.0124908155767818	0.0252790315244393
Adenine_glyco	1	1	187	14971	0.0124908155767818	0.0252790315244393
Apc13p	1	1	187	14971	0.0124908155767818	0.0252790315244393
Asn_synthase	1	1	187	14971	0.0124908155767818	0.0252790315244393
CAAP1	1	1	187	14971	0.0124908155767818	0.0252790315244393
DAD	1	1	187	14971	0.0124908155767818	0.0252790315244393
DAP	1	1	187	14971	0.0124908155767818	0.0252790315244393
DLH	1	1	187	14971	0.0124908155767818	0.0252790315244393
DUF866	1	1	187	14971	0.0124908155767818	0.0252790315244393
EF1G	1	1	187	14971	0.0124908155767818	0.0252790315244393
eIF-6	1	1	187	14971	0.0124908155767818	0.0252790315244393
EVE	1	1	187	14971	0.0124908155767818	0.0252790315244393
FHA_2	1	1	187	14971	0.0124908155767818	0.0252790315244393
Fip1	1	1	187	14971	0.0124908155767818	0.0252790315244393
GATase_7	1	1	187	14971	0.0124908155767818	0.0252790315244393
GEMIN8	1	1	187	14971	0.0124908155767818	0.0252790315244393
GST_C_2	2	11	187	14971	0.0079256678473148	0.0252790315244393
GTP_cyclohydroI	1	1	187	14971	0.0124908155767818	0.0252790315244393
GTP_EFTU_D2	2	13	187	14971	0.0110573217295057	0.0252790315244393
Med7	1	1	187	14971	0.0124908155767818	0.0252790315244393
Myc_N	1	1	187	14971	0.0124908155767818	0.0252790315244393
P21-Arc	1	1	187	14971	0.0124908155767818	0.0252790315244393
PNK3P	1	1	187	14971	0.0124908155767818	0.0252790315244393
REC114-like	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribos_L4_asso_C	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L13e	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L14e	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L15e	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L18	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L18A	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L19e	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L23eN	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L26	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L27e	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L29e	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L30_N	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L31e	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L34e	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L35Ae	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L36e	1	1	187	14971	0.0124908155767818	0.0252790315244393
Ribosomal_L37ae	1	1	187	14971	0.0124908155767818	0.0252790315244393
