term	pval	ontology	fg	oe	symbol	size
GO:0000978 | RNA polymerase II cis-regulatory region ...	6.5e-24	MF	72	4.04721753794266	20	0.779202507919054
GO:0005834 | heterotrimeric G-protein complex	1.7e-18	CC	17	19.5402298850575	20	1.13619085930122
GO:0099502 | calcium-dependent activation of synaptic...	1.1e-17	BP	18	31.0344827586207	20	1.2214108692575
PDEase_I	3.81140595106453e-16	Pfam	17	22352.4680851064	20	2.0855036522304
C2	5.01299539633986e-14	Pfam	28	8828.28571428571	20	1.98642301134716
G-alpha	1.93869693266675e-13	Pfam	13	25105.4375	20	2.09756234567908
GO:0001228 | DNA-binding transcription activator acti...	2.1e-13	MF	37	4.21892816419612	20	0.79069724338773
GO:0046872 | metal ion binding	2.3e-13	MF	239	1.62795449901233	20	0.46004593497052
GO:0000122 | negative regulation of transcription by ...	4.6e-13	BP	76	2.76967930029154	20	0.66515373053609
BTB_2	7.62523309951272e-13	Pfam	12	26484.8571428571	20	2.10309239804845
GO:0045944 | positive regulation of transcription by ...	1.2e-12	BP	88	2.24203821656051	20	0.592151172479543
bZIP_1	2.64305233013247e-12	Pfam	13	21141.4210526316	20	2.07969569305555
GO:0098686 | hippocampal mossy fiber to CA3 synapse	4.2e-12	CC	17	9.04255319148936	20	0.97790136113751
GO:0048791 | calcium ion-regulated exocytosis of neur...	3.5e-11	BP	18	19.1489361702128	20	1.13231826422769
Guanylate_cyc	4.94526968044866e-11	Pfam	19	10122.0862068966	20	2.00131707426627
AC_N	5.36278648408095e-11	Pfam	9	32716.5882352941	20	2.12479834527534
bZIP_Maf	5.36278648408095e-11	Pfam	9	32716.5882352941	20	2.12479834527534
GO:0008331 | high voltage-gated calcium channel activ...	1.1e-10	MF	8	25.8064516129032	20	1.18816172853601
GO:0005886 | plasma membrane	3.5e-10	CC	289	1.58799934062311	20	0.448163271321096
GO:0005891 | voltage-gated calcium channel complex	4.7e-10	CC	9	18.3673469387755	20	1.12429819416862
GO:0061669 | spontaneous neurotransmitter secretion	9.4e-10	BP	8	21.6216216216216	20	1.15537364645596
GO:0031683 | G-protein beta/gamma-subunit complex bin...	1.4e-09	MF	11	11.7021276595745	20	1.03356897764906
GO:0017075 | syntaxin-1 binding	1.6e-09	MF	17	6.31970260223048	20	0.894816540624873
GO:0005544 | calcium-dependent phospholipid binding	2.1e-09	MF	14	7.90960451977401	20	0.947710277097611
GO:0031821 | G protein-coupled serotonin receptor bin...	2.8e-09	MF	7	25	20	1.18234513094614
RIIa	3.87424562239115e-09	Pfam	8	27465.7777777778	20	2.10684406207779
GO:0043371 | negative regulation of CD4-positive, alp...	4.2e-09	BP	10	18.5185185185185	20	1.12588020685019
GO:1990441 | negative regulation of transcription fro...	4.3e-09	BP	6	31.5789473684211	20	1.2244989381093
GO:0016513 | core-binding factor complex	4.4e-09	CC	6	31.5789473684211	20	1.2244989381093
GO:0150037 | regulation of calcium-dependent activati...	5.7e-09	BP	7	23.3333333333333	20	1.16960539725781
GO:0033138 | positive regulation of peptidyl-serine p...	9.1e-09	BP	14	7.14285714285714	20	0.924051927286428
cNMP_binding	1.14616701287457e-08	Pfam	14	10423.7590361446	20	2.00450102602267
Pkinase	1.2817277633879e-08	Pfam	44	3873.37891737892	20	1.89422543124628
GO:0008021 | synaptic vesicle	1.6e-08	CC	45	2.53378378378378	20	0.635428636695547
GO:0007212 | dopamine receptor signaling pathway	2.2e-08	BP	18	5.02793296089385	20	0.837489987080103
FYVE_2	2.49119364721593e-08	Pfam	7	28839.0666666667	20	2.11186675739317
GO:0099626 | voltage-gated calcium channel activity i...	3.3e-08	MF	6	25	20	1.18234513094614
GO:0033864 | positive regulation of NAD(P)H oxidase a...	3.5e-08	BP	7	18.9189189189189	20	1.12999836988699
GO:0071447 | cellular response to hydroperoxide	3.5e-08	BP	7	18.9189189189189	20	1.12999836988699
GAF	3.90018159993382e-08	Pfam	8	21494.9565217391	20	2.08142657112811
zf-C2H2	4.27111722400175e-08	Pfam	17	7612.79710144928	20	1.97016350971203
GO:0000164 | protein phosphatase type 1 complex	4.7e-08	CC	8	14.2857142857143	20	1.07466364969964
GO:0004115 | 3',5'-cyclic-AMP phosphodiesterase activ...	4.8e-08	MF	8	14.0350877192982	20	1.07108129071488
GO:0003714 | transcription corepressor activity	5e-08	MF	24	3.68663594470046	20	0.752748466051851
GO:0031045 | dense core granule	6.1e-08	CC	13	14.6067415730337	20	1.07914472878383
GO:0002031 | G protein-coupled receptor internalizati...	6.7e-08	BP	6	23.0769230769231	20	1.16755209837199
GO:0008157 | protein phosphatase 1 binding	9.4e-08	MF	10	9.25925925925926	20	0.983146095203073
GO:0032792 | negative regulation of CREB transcriptio...	1.3e-07	BP	6	21.4285714285714	20	1.15368679416964
GO:0043378 | positive regulation of CD8-positive, alp...	1.3e-07	BP	6	21.4285714285714	20	1.15368679416964
GO:1904692 | positive regulation of type B pancreatic...	1.3e-07	BP	6	21.4285714285714	20	1.15368679416964
GO:0001553 | luteinization	1.4e-07	BP	10	8.92857142857143	20	0.975080497871749
