GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0042776	mitochondrial ATP synthesis coupled prot...	40	34	2.88	NA	NA	BP
GO:0032543	mitochondrial translation	107	52	7.7	NA	NA	BP
GO:0032981	mitochondrial respiratory chain complex ...	36	26	2.59	1.4e-22	1.69932e-18	BP
GO:0006120	mitochondrial electron transport, NADH t...	19	16	1.37	3.3e-16	2.00277e-12	BP
GO:0006099	tricarboxylic acid cycle	24	14	1.73	8.6e-11	3.47956e-07	BP
GO:0006635	fatty acid beta-oxidation	55	25	3.96	4.7e-10	1.39587e-06	BP
GO:0006122	mitochondrial electron transport, ubiqui...	8	8	0.58	6.9e-10	1.39587e-06	BP
GO:0006123	mitochondrial electron transport, cytoch...	8	8	0.58	6.9e-10	1.39587e-06	BP
GO:0097401	synaptic vesicle lumen acidification	15	10	1.08	7.5e-09	1.3005e-05	BP
GO:0033617	mitochondrial cytochrome c oxidase assem...	14	9	1.01	7e-08	0.0001062075	BP
GO:0009083	branched-chain amino acid catabolic proc...	16	12	1.15	8.9e-08	0.000120031333333333	BP
GO:0006559	L-phenylalanine catabolic process	6	6	0.43	1.4e-07	0.000169932	BP
GO:0033539	fatty acid beta-oxidation using acyl-CoA...	10	7	0.72	9.6e-07	0.00097104	BP
GO:0006107	oxaloacetate metabolic process	10	7	0.72	9.6e-07	0.00097104	BP
GO:0061732	mitochondrial acetyl-CoA biosynthetic pr...	5	5	0.36	1.9e-06	0.00177401538461538	BP
GO:0051289	protein homotetramerization	36	12	2.59	4.3e-06	0.0037281	BP
GO:0006695	cholesterol biosynthetic process	26	10	1.87	6.4e-06	0.00517888	BP
GO:0006749	glutathione metabolic process	57	15	4.1	7.7e-06	0.0058414125	BP
GO:0045039	protein insertion into mitochondrial inn...	9	6	0.65	9.4e-06	0.00633873333333333	BP
GO:0044571	[2Fe-2S] cluster assembly	9	6	0.65	9.4e-06	0.00633873333333333	BP
GO:0006572	tyrosine catabolic process	4	4	0.29	2.7e-05	0.0172487368421053	BP
GO:0033615	mitochondrial proton-transporting ATP sy...	7	5	0.5	3.5e-05	0.0212415	BP
GO:0006734	NADH metabolic process	26	9	1.87	5e-05	0.0289	BP
GO:0006103	2-oxoglutarate metabolic process	10	7	0.72	8.7e-05	0.0480002727272727	BP
GO:0042775	mitochondrial ATP synthesis coupled elec...	44	38	3.17	9.9e-05	0.050575	BP
GO:0032787	monocarboxylic acid metabolic process	413	94	29.73	1e-04	0.050575	BP
GO:0006550	isoleucine catabolic process	5	4	0.36	0.00013	0.0631176	BP
GO:0022904	respiratory electron transport chain	64	45	4.61	0.00022	0.0989022222222222	BP
