annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
LSM	12	16	461	15756	5.59646111300483e-16	2.0818835340378e-13
Ribosomal_L7Ae	4	6	461	15756	1.03567141741574e-05	0.00192634883639328
Ribosomal_60s	3	3	461	15756	2.48895028416431e-05	0.00308629835236375
Cpn60_TCP1	4	13	461	15756	0.000419168976586438	0.0353097634300207
EF-1_beta_acid	2	2	461	15756	0.000854268470081146	0.0353097634300207
EF1_GNE	2	2	461	15756	0.000854268470081146	0.0353097634300207
LZ3wCH	2	2	461	15756	0.000854268470081146	0.0353097634300207
NAC	2	2	461	15756	0.000854268470081146	0.0353097634300207
SIMPL	2	2	461	15756	0.000854268470081146	0.0353097634300207
40S_S4_C	1	1	461	15756	0.0292586951002791	0.0499276815472653
6PGD	1	1	461	15756	0.0292586951002791	0.0499276815472653
Acetyltransf_1	3	19	461	15756	0.0170158420667288	0.0499276815472653
Adenylsucc_synt	1	1	461	15756	0.0292586951002791	0.0499276815472653
adh_short_C2	2	9	461	15756	0.0268354322044477	0.0499276815472653
ADK_lid	1	1	461	15756	0.0292586951002791	0.0499276815472653
ANAPC1	1	1	461	15756	0.0292586951002791	0.0499276815472653
ANAPC5	1	1	461	15756	0.0292586951002791	0.0499276815472653
APC1_C	1	1	461	15756	0.0292586951002791	0.0499276815472653
API5	1	1	461	15756	0.0292586951002791	0.0499276815472653
ASF1_hist_chap	1	1	461	15756	0.0292586951002791	0.0499276815472653
Asn_synthase	1	1	461	15756	0.0292586951002791	0.0499276815472653
ATP-cone	1	1	461	15756	0.0292586951002791	0.0499276815472653
BET	1	1	461	15756	0.0292586951002791	0.0499276815472653
BHD_1	1	1	461	15756	0.0292586951002791	0.0499276815472653
BHD_2	1	1	461	15756	0.0292586951002791	0.0499276815472653
BHD_3	1	1	461	15756	0.0292586951002791	0.0499276815472653
BRD4_CDT	1	1	461	15756	0.0292586951002791	0.0499276815472653
CAF1A	1	1	461	15756	0.0292586951002791	0.0499276815472653
Calponin	1	1	461	15756	0.0292586951002791	0.0499276815472653
CBFD_NFYB_HMF	2	6	461	15756	0.011850509605908	0.0499276815472653
CCDC14	1	1	461	15756	0.0292586951002791	0.0499276815472653
CDC45	1	1	461	15756	0.0292586951002791	0.0499276815472653
Clat_adaptor_s	2	9	461	15756	0.0268354322044477	0.0499276815472653
Clathrin_lg_ch	1	1	461	15756	0.0292586951002791	0.0499276815472653
CNDH2_C	1	1	461	15756	0.0292586951002791	0.0499276815472653
CNDH2_M	1	1	461	15756	0.0292586951002791	0.0499276815472653
CNDH2_N	1	1	461	15756	0.0292586951002791	0.0499276815472653
Condensin2nSMC	1	1	461	15756	0.0292586951002791	0.0499276815472653
Ctf8	1	1	461	15756	0.0292586951002791	0.0499276815472653
DAD	1	1	461	15756	0.0292586951002791	0.0499276815472653
DAP	1	1	461	15756	0.0292586951002791	0.0499276815472653
Dcc1	1	1	461	15756	0.0292586951002791	0.0499276815472653
DDOST_48kD	1	1	461	15756	0.0292586951002791	0.0499276815472653
DIRP	1	1	461	15756	0.0292586951002791	0.0499276815472653
DKCLD	1	1	461	15756	0.0292586951002791	0.0499276815472653
DNA_pol_B	2	6	461	15756	0.011850509605908	0.0499276815472653
DNA_pol_D_N	1	1	461	15756	0.0292586951002791	0.0499276815472653
DNA_pol_E_B	2	3	461	15756	0.00251302640456016	0.0499276815472653
DNA_pol3_delta2	1	1	461	15756	0.0292586951002791	0.0499276815472653
DNA_primase_lrg	1	1	461	15756	0.0292586951002791	0.0499276815472653
DUF1744	1	1	461	15756	0.0292586951002791	0.0499276815472653
DUF1794	1	1	461	15756	0.0292586951002791	0.0499276815472653
DUF3161	1	1	461	15756	0.0292586951002791	0.0499276815472653
DUF4487	1	1	461	15756	0.0292586951002791	0.0499276815472653
DUF4499	1	1	461	15756	0.0292586951002791	0.0499276815472653
DUF4520	1	1	461	15756	0.0292586951002791	0.0499276815472653
DUF4524	1	1	461	15756	0.0292586951002791	0.0499276815472653
DUF4659	1	1	461	15756	0.0292586951002791	0.0499276815472653
DUF938	1	1	461	15756	0.0292586951002791	0.0499276815472653
DUF953	1	1	461	15756	0.0292586951002791	0.0499276815472653
dUTPase	1	1	461	15756	0.0292586951002791	0.0499276815472653
E2F_TDP	2	4	461	15756	0.00492866569706843	0.0499276815472653
EB1	1	1	461	15756	0.0292586951002791	0.0499276815472653
EF1G	1	1	461	15756	0.0292586951002791	0.0499276815472653
eIF-5_eIF-2B	1	1	461	15756	0.0292586951002791	0.0499276815472653
eIF2_C	1	1	461	15756	0.0292586951002791	0.0499276815472653
EMG1	1	1	461	15756	0.0292586951002791	0.0499276815472653
FACT-Spt16_Nlob	1	1	461	15756	0.0292586951002791	0.0499276815472653
FANCI_HD1	1	1	461	15756	0.0292586951002791	0.0499276815472653
FANCI_HD2	1	1	461	15756	0.0292586951002791	0.0499276815472653
FANCI_S1	1	1	461	15756	0.0292586951002791	0.0499276815472653
FANCI_S2	1	1	461	15756	0.0292586951002791	0.0499276815472653
FANCI_S3	1	1	461	15756	0.0292586951002791	0.0499276815472653
FANCI_S4	1	1	461	15756	0.0292586951002791	0.0499276815472653
FoP_duplication	1	1	461	15756	0.0292586951002791	0.0499276815472653
GATase_7	1	1	461	15756	0.0292586951002791	0.0499276815472653
GST_C	3	16	461	15756	0.0104915090379199	0.0499276815472653
GST_C_3	3	20	461	15756	0.0195925519352388	0.0499276815472653
