annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	19	708	48	14971	1.65559865529358e-13	4.13899663823395e-12
wnt	2	4	48	14971	6.01501388850542e-05	0.000751876736063177
7tm_3	3	85	48	14971	0.00254093696111555	0.0133591610446862
DUF1088	1	1	48	14971	0.00320619865072469	0.0133591610446862
RD3	1	1	48	14971	0.00320619865072469	0.0133591610446862
SPO22	1	1	48	14971	0.00320619865072469	0.0133591610446862
Creatinase_N	1	2	48	14971	0.00640233107990074	0.0177842529997243
Creatinase_N_2	1	2	48	14971	0.00640233107990074	0.0177842529997243
Peptidase_M24_C	1	2	48	14971	0.00640233107990074	0.0177842529997243
PH_BEACH	1	3	48	14971	0.00958842822120387	0.0239710705530097
Methyltr_RsmB-F	1	4	48	14971	0.0127645209153099	0.0290102748075225
MBT	1	5	48	14971	0.0159306399101695	0.0331888331461865
Beach	1	6	48	14971	0.0190868158612796	0.0348148680515779
EGF_CA	2	67	48	14971	0.0194963261088836	0.0348148680515779
Peptidase_M24	1	11	48	14971	0.0347196164654185	0.0578660274423642
ANF_receptor	2	98	48	14971	0.0393724847381637	0.0601532324497041
Nucleoside_tran	1	13	48	14971	0.0409041980657988	0.0601532324497041
Peptidase_S10	1	16	48	14971	0.0501083866131218	0.0695949814071136
cNMP_binding	1	23	48	14971	0.0712497840654299	0.0937497158755657
zf-RING_2	1	25	48	14971	0.0772050852025007	0.0965063565031259
Arrestin_C	1	28	48	14971	0.0860679916095488	0.102461894773272
Arrestin_N	1	30	48	14971	0.0919302337211872	0.104466174683167
GPS	1	36	48	14971	0.109296921721295	0.118801001870972
7tm_2	1	69	48	14971	0.199155672822829	0.207453825857114
WD40	1	184	48	14971	0.448181117171488	0.448181117171488
