GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0045050	protein insertion into ER membrane by st...	32	13	0.24	4.3e-20	5.40897e-16	BP
GO:0071816	tail-anchored membrane protein insertion...	46	13	0.34	1.2e-17	7.5474e-14	BP
GO:0051123	RNA polymerase II preinitiation complex ...	183	17	1.35	2.8e-12	1.17404e-08	BP
GO:0045944	positive regulation of transcription by ...	1678	51	12.41	9.7e-11	3.0504075e-07	BP
GO:0032968	positive regulation of transcription elo...	154	13	1.14	1.5e-10	3.7737e-07	BP
GO:0006338	chromatin remodeling	452	20	3.34	2.1e-10	4.40265e-07	BP
GO:1902459	positive regulation of stem cell populat...	81	10	0.6	4.8e-10	8.6256e-07	BP
GO:0060261	positive regulation of transcription ini...	245	16	1.81	2.3e-09	3.6164625e-06	BP
GO:0035019	somatic stem cell population maintenance	132	11	0.98	4.5e-09	6.2895e-06	BP
GO:0035984	cellular response to trichostatin A	12	4	0.09	1.4e-06	0.00111813333333333	BP
GO:1902455	negative regulation of stem cell populat...	48	6	0.36	1.5e-06	0.00111813333333333	BP
GO:0060789	hair follicle placode formation	4	3	0.03	1.6e-06	0.00111813333333333	BP
GO:1905213	negative regulation of mitotic chromosom...	4	3	0.03	1.6e-06	0.00111813333333333	BP
GO:0032194	ubiquinone biosynthetic process via 3,4-...	4	3	0.03	1.6e-06	0.00111813333333333	BP
GO:0071387	cellular response to cortisol stimulus	4	3	0.03	1.6e-06	0.00111813333333333	BP
GO:0009234	menaquinone biosynthetic process	4	3	0.03	1.6e-06	0.00111813333333333	BP
GO:0061198	fungiform papilla formation	4	3	0.03	1.6e-06	0.00111813333333333	BP
GO:0097150	neuronal stem cell population maintenanc...	49	6	0.36	1.6e-06	0.00111813333333333	BP
GO:0043161	proteasome-mediated ubiquitin-dependent ...	1016	26	7.52	4e-06	0.00264821052631579	BP
GO:0070734	histone H3-K27 methylation	37	6	0.27	1.2e-05	0.0075474	BP
GO:0030512	negative regulation of transforming grow...	149	8	1.1	1.6e-05	0.009584	BP
GO:0007289	spermatid nucleus differentiation	45	5	0.33	2e-05	0.0098835	BP
GO:0042371	vitamin K biosynthetic process	8	3	0.06	2.2e-05	0.0098835	BP
GO:1903896	positive regulation of IRE1-mediated unf...	8	3	0.06	2.2e-05	0.0098835	BP
GO:1903899	positive regulation of PERK-mediated unf...	8	3	0.06	2.2e-05	0.0098835	BP
GO:1902437	positive regulation of male mating behav...	8	3	0.06	2.2e-05	0.0098835	BP
GO:0097067	cellular response to thyroid hormone sti...	8	3	0.06	2.2e-05	0.0098835	BP
