GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0051469	vesicle fusion with vacuole	9	7	0.19	5.2e-11	3.19384e-07	BP
GO:0061763	multivesicular body-lysosome fusion	9	7	0.19	5.2e-11	3.19384e-07	BP
GO:0036258	multivesicular body assembly	10	7	0.21	1.7e-10	6.96093333333333e-07	BP
GO:0031468	nuclear membrane reassembly	12	7	0.25	1.1e-09	3.3781e-06	BP
GO:0046761	viral budding from plasma membrane	8	6	0.17	2e-09	4.70886666666667e-06	BP
GO:0039702	viral budding via host ESCRT complex	13	7	0.27	2.3e-09	4.70886666666667e-06	BP
GO:0061952	midbody abscission	10	6	0.21	1.5e-08	2.63228571428571e-05	BP
GO:0097352	autophagosome maturation	35	9	0.73	2.6e-08	3.9923e-05	BP
GO:0090148	membrane fission	21	7	0.44	1.4e-07	0.000171976	BP
GO:0043162	ubiquitin-dependent protein catabolic pr...	21	7	0.44	1.4e-07	0.000171976	BP
GO:1902774	late endosome to lysosome transport	14	6	0.29	1.9e-07	0.000212178181818182	BP
GO:0001778	plasma membrane repair	15	6	0.31	3.2e-07	0.000327573333333333	BP
GO:1901673	regulation of mitotic spindle assembly	17	6	0.35	7.6e-07	0.000718141538461538	BP
GO:0045324	late endosome to vacuole transport	20	7	0.42	1.1e-05	0.00965171428571429	BP
GO:0042147	retrograde transport, endosome to Golgi	70	8	1.46	9.4e-05	0.0769797333333333	BP
GO:0007080	mitotic metaphase plate congression	38	6	0.79	0.00012	0.09213	BP
GO:0015031	protein transport	939	45	19.55	2e-04	0.143313333333333	BP
GO:0007040	lysosome organization	71	14	1.48	0.00021	0.143313333333333	BP
GO:0010824	regulation of centrosome duplication	30	5	0.62	0.00034	0.219818947368421	BP
GO:0007041	lysosomal transport	90	16	1.87	0.00043	0.251529523809524	BP
GO:0043416	regulation of skeletal muscle tissue reg...	2	2	0.04	0.00043	0.251529523809524	BP
GO:0099638	endosome to plasma membrane protein tran...	9	3	0.19	0.00068	0.379687272727273	BP
GO:1903543	positive regulation of exosomal secretio...	10	3	0.21	0.00095	0.507382608695652	BP
GO:0016226	iron-sulfur cluster assembly	23	4	0.48	0.00118	0.603963333333333	BP
GO:1904109	positive regulation of cholesterol impor...	3	2	0.06	0.00128	0.609475384615385	BP
GO:0034982	mitochondrial protein processing	11	3	0.23	0.00129	0.609475384615385	BP
GO:0034314	Arp2/3 complex-mediated actin nucleation	25	4	0.52	0.00163	0.720096551724138	BP
GO:0030150	protein import into mitochondrial matrix	12	3	0.25	0.0017	0.720096551724138	BP
