GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0046627	negative regulation of insulin receptor ...	17	4	0.07	5.1e-07	0.0051211	BP
GO:0046856	phosphatidylinositol dephosphorylation	19	4	0.08	8.3e-07	0.0051211	BP
GO:0038194	thyroid-stimulating hormone signaling pa...	41	4	0.17	2e-05	0.04936	BP
GO:1905229	cellular response to thyrotropin-releasi...	41	4	0.17	2e-05	0.04936	BP
GO:1904588	cellular response to glycoprotein	41	4	0.17	2e-05	0.04936	BP
GO:0120162	positive regulation of cold-induced ther...	92	5	0.37	3.1e-05	0.0503883333333333	BP
GO:0071542	dopaminergic neuron differentiation	47	4	0.19	3.5e-05	0.0503883333333333	BP
GO:0030183	B cell differentiation	95	5	0.39	3.6e-05	0.0503883333333333	BP
GO:2000845	positive regulation of testosterone secr...	3	2	0.01	4.8e-05	0.0503883333333333	BP
GO:0043569	negative regulation of insulin-like grow...	3	2	0.01	4.8e-05	0.0503883333333333	BP
GO:0070093	negative regulation of glucagon secretio...	3	2	0.01	4.8e-05	0.0503883333333333	BP
GO:0090103	cochlea morphogenesis	51	4	0.21	4.9e-05	0.0503883333333333	BP
GO:0007190	activation of adenylate cyclase activity	60	4	0.24	9.3e-05	0.0781533333333333	BP
GO:0060122	inner ear receptor cell stereocilium org...	60	4	0.24	9.3e-05	0.0781533333333333	BP
GO:0010642	negative regulation of platelet-derived ...	4	2	0.02	9.5e-05	0.0781533333333333	BP
GO:0008344	adult locomotory behavior	78	4	0.32	0.00026	0.195988235294118	BP
GO:0007189	adenylate cyclase-activating G protein-c...	146	5	0.59	0.00027	0.195988235294118	BP
GO:0040018	positive regulation of multicellular org...	80	4	0.32	0.00029	0.198811111111111	BP
GO:0090258	negative regulation of mitochondrial fis...	7	2	0.03	0.00033	0.214326315789474	BP
GO:0046321	positive regulation of fatty acid oxidat...	9	2	0.04	0.00056	0.329066666666667	BP
GO:0098693	regulation of synaptic vesicle cycle	9	2	0.04	0.00056	0.329066666666667	BP
GO:0001958	endochondral ossification	10	2	0.04	7e-04	0.375565217391304	BP
GO:1901142	insulin metabolic process	10	2	0.04	7e-04	0.375565217391304	BP
GO:0032957	inositol trisphosphate metabolic process	11	2	0.04	0.00086	0.424496	BP
GO:0010918	positive regulation of mitochondrial mem...	11	2	0.04	0.00086	0.424496	BP
GO:0097178	ruffle assembly	14	2	0.06	0.00141	0.644422222222222	BP
GO:0043951	negative regulation of cAMP-mediated sig...	14	2	0.06	0.00141	0.644422222222222	BP
GO:0009755	hormone-mediated signaling pathway	124	4	0.5	0.00149	0.656664285714286	BP
GO:0071901	negative regulation of protein serine/th...	62	3	0.25	0.00195	0.829758620689655	BP
GO:0045599	negative regulation of fat cell differen...	17	2	0.07	0.00209	0.859686666666667	BP
GO:0061003	positive regulation of dendritic spine m...	18	2	0.07	0.00235	0.918889285714286	BP
GO:0008156	negative regulation of DNA replication	20	2	0.08	0.0029	0.918889285714286	BP
GO:0072503	cellular divalent inorganic cation homeo...	254	5	1.03	0.0033	0.918889285714286	BP
GO:0098656	anion transmembrane transport	75	3	0.3	0.00337	0.918889285714286	BP
GO:0032099	negative regulation of appetite	22	2	0.09	0.00351	0.918889285714286	BP
GO:0070584	mitochondrion morphogenesis	22	2	0.09	0.00351	0.918889285714286	BP
GO:0036261	7-methylguanosine cap hypermethylation	1	1	0	0.00406	0.918889285714286	BP
GO:0097114	NMDA glutamate receptor clustering	1	1	0	0.00406	0.918889285714286	BP
GO:0097117	guanylate kinase-associated protein clus...	1	1	0	0.00406	0.918889285714286	BP
GO:0150036	regulation of trans-synaptic signaling b...	1	1	0	0.00406	0.918889285714286	BP
GO:0097118	neuroligin clustering involved in postsy...	1	1	0	0.00406	0.918889285714286	BP
GO:0090188	negative regulation of pancreatic juice ...	1	1	0	0.00406	0.918889285714286	BP
GO:0090125	cell-cell adhesion involved in synapse m...	1	1	0	0.00406	0.918889285714286	BP
GO:0090126	protein-containing complex assembly invo...	1	1	0	0.00406	0.918889285714286	BP
GO:0007158	neuron cell-cell adhesion	1	1	0	0.00406	0.918889285714286	BP
GO:1900075	positive regulation of neuromuscular syn...	1	1	0	0.00406	0.918889285714286	BP
GO:1900020	positive regulation of protein kinase C ...	1	1	0	0.00406	0.918889285714286	BP
GO:1903288	positive regulation of potassium ion imp...	1	1	0	0.00406	0.918889285714286	BP
GO:0045659	negative regulation of neutrophil differ...	1	1	0	0.00406	0.918889285714286	BP
GO:0051296	establishment of meiotic spindle orienta...	1	1	0	0.00406	0.918889285714286	BP
GO:0010739	positive regulation of protein kinase A ...	1	1	0	0.00406	0.918889285714286	BP
GO:0033633	negative regulation of cell-cell adhesio...	1	1	0	0.00406	0.918889285714286	BP
GO:0071625	vocalization behavior	1	1	0	0.00406	0.918889285714286	BP
GO:0048662	negative regulation of smooth muscle cel...	24	2	0.1	0.00417	0.918889285714286	BP
GO:0008053	mitochondrial fusion	24	2	0.1	0.00417	0.918889285714286	BP
GO:0048312	intracellular distribution of mitochondr...	24	2	0.1	0.00417	0.918889285714286	BP
GO:0046326	positive regulation of glucose import	25	2	0.1	0.00452	0.978540350877193	BP
GO:0019674	NAD metabolic process	26	2	0.11	0.00489	1	BP
GO:0007264	small GTPase mediated signal transductio...	174	4	0.71	0.00509	1	BP
GO:0030644	cellular chloride ion homeostasis	27	2	0.11	0.00526	1	BP
GO:0045777	positive regulation of blood pressure	28	2	0.11	0.00565	1	BP
GO:0006875	cellular metal ion homeostasis	293	5	1.19	0.00606	1	BP
GO:0071277	cellular response to calcium ion	30	2	0.12	0.00647	1	BP
GO:0031345	negative regulation of cell projection o...	95	3	0.39	0.00653	1	BP
GO:2000866	positive regulation of estradiol secreti...	2	1	0.01	0.0081	1	BP
GO:2000821	regulation of grooming behavior	2	1	0.01	0.0081	1	BP
GO:0097112	gamma-aminobutyric acid receptor cluster...	2	1	0.01	0.0081	1	BP
GO:0097116	gephyrin clustering involved in postsyna...	2	1	0.01	0.0081	1	BP
GO:0097119	postsynaptic density protein 95 clusteri...	2	1	0.01	0.0081	1	BP
GO:0097105	presynaptic membrane assembly	2	1	0.01	0.0081	1	BP
GO:0045743	positive regulation of fibroblast growth...	2	1	0.01	0.0081	1	BP
GO:0010424	DNA methylation on cytosine within a CG ...	2	1	0.01	0.0081	1	BP
GO:0038116	chemokine (C-C motif) ligand 21 signalin...	2	1	0.01	0.0081	1	BP
GO:0036166	phenotypic switching	2	1	0.01	0.0081	1	BP
GO:1904457	positive regulation of neuronal action p...	2	1	0.01	0.0081	1	BP
GO:0021707	cerebellar granule cell differentiation	2	1	0.01	0.0081	1	BP
GO:0010975	regulation of neuron projection developm...	240	6	0.97	0.00952	1	BP
GO:0043457	regulation of cellular respiration	37	2	0.15	0.00974	1	BP
GO:0040012	regulation of locomotion	467	6	1.9	0.01017	1	BP
GO:0043407	negative regulation of MAP kinase activi...	38	2	0.15	0.01025	1	BP
GO:1902116	negative regulation of organelle assembl...	40	2	0.16	0.01132	1	BP
GO:0030534	adult behavior	124	6	0.5	0.01166	1	BP
GO:0060299	negative regulation of sarcomere organiz...	3	1	0.01	0.01213	1	BP
GO:2000870	regulation of progesterone secretion	3	1	0.01	0.01213	1	BP
GO:2000872	positive regulation of progesterone secr...	3	1	0.01	0.01213	1	BP
GO:2000354	regulation of ovarian follicle developme...	3	1	0.01	0.01213	1	BP
GO:2000386	positive regulation of ovarian follicle ...	3	1	0.01	0.01213	1	BP
GO:0042701	progesterone secretion	3	1	0.01	0.01213	1	BP
GO:2000311	regulation of AMPA receptor activity	3	1	0.01	0.01213	1	BP
GO:0010616	negative regulation of cardiac muscle ad...	3	1	0.01	0.01213	1	BP
GO:0070587	regulation of cell-cell adhesion involve...	3	1	0.01	0.01213	1	BP
GO:0051490	negative regulation of filopodium assemb...	3	1	0.01	0.01213	1	BP
GO:2000194	regulation of female gonad development	3	1	0.01	0.01213	1	BP
GO:2000196	positive regulation of female gonad deve...	3	1	0.01	0.01213	1	BP
GO:1905133	negative regulation of meiotic chromosom...	3	1	0.01	0.01213	1	BP
GO:1902103	negative regulation of metaphase/anaphas...	3	1	0.01	0.01213	1	BP
GO:0045656	negative regulation of monocyte differen...	3	1	0.01	0.01213	1	BP
GO:0034115	negative regulation of heterotypic cell-...	3	1	0.01	0.01213	1	BP
GO:0010726	positive regulation of hydrogen peroxide...	3	1	0.01	0.01213	1	BP
GO:0010729	positive regulation of hydrogen peroxide...	3	1	0.01	0.01213	1	BP
GO:0071314	cellular response to cocaine	3	1	0.01	0.01213	1	BP
GO:1902532	negative regulation of intracellular sig...	253	6	1.03	0.01224	1	BP
GO:0032024	positive regulation of insulin secretion	43	2	0.17	0.013	1	BP
GO:0098742	cell-cell adhesion via plasma-membrane a...	44	2	0.18	0.01359	1	BP
GO:0009791	post-embryonic development	45	2	0.18	0.01418	1	BP
GO:0006874	cellular calcium ion homeostasis	242	4	0.98	0.01587	1	BP
GO:0034775	glutathione transmembrane transport	4	1	0.02	0.01615	1	BP
GO:0060051	negative regulation of protein glycosyla...	4	1	0.02	0.01615	1	BP
GO:0060297	regulation of sarcomere organization	4	1	0.02	0.01615	1	BP
GO:0070731	cGMP transport	4	1	0.02	0.01615	1	BP
GO:2000833	positive regulation of steroid hormone s...	4	1	0.02	0.01615	1	BP
GO:0010612	regulation of cardiac muscle adaptation	4	1	0.02	0.01615	1	BP
GO:0070586	cell-cell adhesion involved in gastrulat...	4	1	0.02	0.01615	1	BP
GO:0014745	negative regulation of muscle adaptation	4	1	0.02	0.01615	1	BP
GO:1905132	regulation of meiotic chromosome separat...	4	1	0.02	0.01615	1	BP
GO:1902102	regulation of metaphase/anaphase transit...	4	1	0.02	0.01615	1	BP
GO:0045655	regulation of monocyte differentiation	4	1	0.02	0.01615	1	BP
GO:0044785	metaphase/anaphase transition of meiotic...	4	1	0.02	0.01615	1	BP
GO:0061975	articular cartilage development	4	1	0.02	0.01615	1	BP
GO:0035443	tripeptide transmembrane transport	4	1	0.02	0.01615	1	BP
GO:0043408	regulation of MAPK cascade	244	4	0.99	0.01632	1	BP
GO:0097120	receptor localization to synapse	50	2	0.2	0.01733	1	BP
GO:0055074	calcium ion homeostasis	253	4	1.03	0.0184	1	BP
GO:0010658	striated muscle cell apoptotic process	52	2	0.21	0.01867	1	BP
GO:0010659	cardiac muscle cell apoptotic process	52	2	0.21	0.01867	1	BP
GO:0000041	transition metal ion transport	52	2	0.21	0.01867	1	BP
GO:1905039	carboxylic acid transmembrane transport	52	2	0.21	0.01867	1	BP
GO:0042127	regulation of cell population proliferat...	765	9	3.11	0.01911	1	BP
GO:1903825	organic acid transmembrane transport	53	2	0.22	0.01935	1	BP
GO:1902115	regulation of organelle assembly	142	3	0.58	0.0194	1	BP
GO:1905939	regulation of gonad development	5	1	0.02	0.02014	1	BP
GO:1901994	negative regulation of meiotic cell cycl...	5	1	0.02	0.02014	1	BP
GO:0016339	calcium-dependent cell-cell adhesion via...	5	1	0.02	0.02014	1	BP
GO:0097091	synaptic vesicle clustering	5	1	0.02	0.02014	1	BP
GO:0090129	positive regulation of synapse maturatio...	5	1	0.02	0.02014	1	BP
GO:0010636	positive regulation of mitochondrial fus...	5	1	0.02	0.02014	1	BP
