annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
LSM	14	64	1016	61798	2.15587946213093e-12	1.54360969488575e-09
Proteasome	13	56	1016	61798	5.85067624007548e-12	2.09454209394702e-09
RRM_1	25	364	1016	61798	2.86432027872677e-09	6.83617773189455e-07
Proteasome_A_N	7	28	1016	61798	2.78607956450046e-07	4.98708242045583e-05
GST_N_3	9	61	1016	61798	6.83446205724612e-07	9.78694966597645e-05
ArgoMid	3	9	1016	61798	0.000345625406378585	0.0412446318278444
GST_C_2	5	39	1016	61798	0.000430765593884102	0.0436500487249844
Piwi	3	10	1016	61798	0.000487710041619937	0.0436500487249844
SAP	4	24	1016	61798	0.000593707032050342	0.047232692772005
Rdx	3	11	1016	61798	0.000662404029667641	0.0474281285242031
Apc13p	2	3	1016	61798	0.000801239172284769	0.0480501167129122
MutS_IV	3	12	1016	61798	0.000872418320206506	0.0480501167129122
Ribosomal_60s	3	12	1016	61798	0.000872418320206506	0.0480501167129122
AAA	9	154	1016	61798	0.00107755527033045	0.054040014978039
CAAP1	2	4	1016	61798	0.00158497250633913	0.054040014978039
DAD	2	4	1016	61798	0.00158497250633913	0.054040014978039
eIF-6	2	4	1016	61798	0.00158497250633913	0.054040014978039
EVE	2	4	1016	61798	0.00158497250633913	0.054040014978039
REC114-like	2	4	1016	61798	0.00158497250633913	0.054040014978039
RMI2	2	4	1016	61798	0.00158497250633913	0.054040014978039
Vanin_C	2	4	1016	61798	0.00158497250633913	0.054040014978039
Histone	4	33	1016	61798	0.00203369412804738	0.0661874998037239
MitMem_reg	3	17	1016	61798	0.00253626359644274	0.0789549884805653
CN_hydrolase	3	18	1016	61798	0.00300653316998686	0.0827952980657921
MCM	4	36	1016	61798	0.00281586479406482	0.0827952980657921
Prot_ATP_ID_OB	3	18	1016	61798	0.00300653316998686	0.0827952980657921
ubiquitin	6	87	1016	61798	0.00317847846557061	0.0842885400499465
Brix	3	19	1016	61798	0.00352691161078485	0.090188168332927
Alpha-mann_mid	2	7	1016	61798	0.00536806929214257	0.101380845727215
ArgoL1	2	8	1016	61798	0.00707966799771056	0.101380845727215
ArgoN	2	8	1016	61798	0.00707966799771056	0.101380845727215
DFRP_C	2	8	1016	61798	0.00707966799771056	0.101380845727215
DUF1761	2	7	1016	61798	0.00536806929214257	0.101380845727215
Fcf1	2	8	1016	61798	0.00707966799771056	0.101380845727215
Glyco_hydro_38C	2	7	1016	61798	0.00536806929214257	0.101380845727215
Glyco_hydro_38N	2	7	1016	61798	0.00536806929214257	0.101380845727215
Gtr1_RagA	2	8	1016	61798	0.00707966799771056	0.101380845727215
HYPK_UBA	2	8	1016	61798	0.00707966799771056	0.101380845727215
JAB	4	46	1016	61798	0.00685585169301862	0.101380845727215
KOW	3	21	1016	61798	0.00472417724436457	0.101380845727215
LZ3wCH	2	8	1016	61798	0.00707966799771056	0.101380845727215
MutS_V	3	23	1016	61798	0.00613925069825172	0.101380845727215
PMT	2	7	1016	61798	0.00536806929214257	0.101380845727215
PMT_4TMC	2	7	1016	61798	0.00536806929214257	0.101380845727215
PSP	2	8	1016	61798	0.00707966799771056	0.101380845727215
Ribosomal_L7Ae	3	24	1016	61798	0.00693147122199477	0.101380845727215
S1	3	24	1016	61798	0.00693147122199477	0.101380845727215
Sedlin_N	2	7	1016	61798	0.00536806929214257	0.101380845727215
UDG	2	7	1016	61798	0.00536806929214257	0.101380845727215
YL1_C	2	8	1016	61798	0.00707966799771056	0.101380845727215
2OG-FeII_Oxy	1	1	1016	61798	0.0164406615100813	0.117791354007228
40S_S4_C	1	4	1016	61798	0.0641600950598028	0.117791354007228
AAA_lid_3	5	87	1016	61798	0.0145321913280311	0.117791354007228
Acetyltransf_13	1	4	1016	61798	0.0641600950598028	0.117791354007228
AD	1	4	1016	61798	0.0641600950598028	0.117791354007228
AdoMet_MTase	1	4	1016	61798	0.0641600950598028	0.117791354007228
ANAPC4_WD40	4	69	1016	61798	0.0270714479293304	0.117791354007228
ANAPC5	1	4	1016	61798	0.0641600950598028	0.117791354007228
Archease	1	4	1016	61798	0.0641600950598028	0.117791354007228
Asn_synthase	1	3	1016	61798	0.048516314421438	0.117791354007228
Auto_anti-p27	1	3	1016	61798	0.048516314421438	0.117791354007228
BHD_1	1	4	1016	61798	0.0641600950598028	0.117791354007228
BHD_2	1	4	1016	61798	0.0641600950598028	0.117791354007228
BHD_3	1	4	1016	61798	0.0641600950598028	0.117791354007228
BING4CT	1	4	1016	61798	0.0641600950598028	0.117791354007228
BLOC1_2	1	4	1016	61798	0.0641600950598028	0.117791354007228
BolA	2	12	1016	61798	0.0159767952183347	0.117791354007228
BPL_N	2	9	1016	61798	0.00900368016666256	0.117791354007228
Bystin	1	4	1016	61798	0.0641600950598028	0.117791354007228
Cactin_mid	1	4	1016	61798	0.0641600950598028	0.117791354007228
CactinC_cactus	1	4	1016	61798	0.0641600950598028	0.117791354007228
Caprin-1_dimer	1	4	1016	61798	0.0641600950598028	0.117791354007228
CCDC53	1	4	1016	61798	0.0641600950598028	0.117791354007228
CDO_I	1	4	1016	61798	0.0641600950598028	0.117791354007228
CDV3	1	4	1016	61798	0.0641600950598028	0.117791354007228
CENP-X	1	2	1016	61798	0.032611289338387	0.117791354007228
CEP44	1	4	1016	61798	0.0641600950598028	0.117791354007228
CK_II_beta	1	4	1016	61798	0.0641600950598028	0.117791354007228
Clathrin_lg_ch	1	4	1016	61798	0.0641600950598028	0.117791354007228
Cmyb_C	1	2	1016	61798	0.032611289338387	0.117791354007228
Cnd2	1	4	1016	61798	0.0641600950598028	0.117791354007228
CNDH2_C	1	4	1016	61798	0.0641600950598028	0.117791354007228
CNDH2_M	1	4	1016	61798	0.0641600950598028	0.117791354007228
CNDH2_N	1	4	1016	61798	0.0641600950598028	0.117791354007228
Coatomer_E	1	4	1016	61798	0.0641600950598028	0.117791354007228
Complex1_LYR_2	1	4	1016	61798	0.0641600950598028	0.117791354007228
Cor1	1	4	1016	61798	0.0641600950598028	0.117791354007228
CP2	1	4	1016	61798	0.0641600950598028	0.117791354007228
CREPT	1	4	1016	61798	0.0641600950598028	0.117791354007228
CS	3	41	1016	61798	0.0297374977049645	0.117791354007228
CSTF_C	1	3	1016	61798	0.048516314421438	0.117791354007228
CSTF2_hinge	1	3	1016	61798	0.048516314421438	0.117791354007228
Ctf8	1	4	1016	61798	0.0641600950598028	0.117791354007228
CTNNBL	1	4	1016	61798	0.0641600950598028	0.117791354007228
Cullin_binding	1	4	1016	61798	0.0641600950598028	0.117791354007228
Cupin_2	1	3	1016	61798	0.048516314421438	0.117791354007228
Cwf_Cwc_15	1	4	1016	61798	0.0641600950598028	0.117791354007228
DAP	1	4	1016	61798	0.0641600950598028	0.117791354007228
DcpS	1	4	1016	61798	0.0641600950598028	0.117791354007228
DDA1	1	4	1016	61798	0.0641600950598028	0.117791354007228
DDOST_48kD	1	4	1016	61798	0.0641600950598028	0.117791354007228
DEAD	9	211	1016	61798	0.00864378373530842	0.117791354007228
DLH	1	2	1016	61798	0.032611289338387	0.117791354007228
DM	2	12	1016	61798	0.0159767952183347	0.117791354007228
DNA_RNApol_7kD	1	4	1016	61798	0.0641600950598028	0.117791354007228
DPM2	1	3	1016	61798	0.048516314421438	0.117791354007228
DUF1077	1	4	1016	61798	0.0641600950598028	0.117791354007228
DUF2228	1	4	1016	61798	0.0641600950598028	0.117791354007228
DUF2462	1	3	1016	61798	0.048516314421438	0.117791354007228
DUF3128	1	4	1016	61798	0.0641600950598028	0.117791354007228
DUF382	1	4	1016	61798	0.0641600950598028	0.117791354007228
DUF383	1	4	1016	61798	0.0641600950598028	0.117791354007228
DUF384	1	3	1016	61798	0.048516314421438	0.117791354007228
DUF4147	1	4	1016	61798	0.0641600950598028	0.117791354007228
DUF4580	1	4	1016	61798	0.0641600950598028	0.117791354007228
DUF4807	1	4	1016	61798	0.0641600950598028	0.117791354007228
