GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0040018	positive regulation of multicellular org...	72	10	0.48	2.6e-11	1.35124e-07	BP
GO:0038194	thyroid-stimulating hormone signaling pa...	35	8	0.23	4.4e-11	1.35124e-07	BP
GO:1905229	cellular response to thyrotropin-releasi...	35	8	0.23	4.4e-11	1.35124e-07	BP
GO:1904588	cellular response to glycoprotein	35	8	0.23	4.4e-11	1.35124e-07	BP
GO:0090103	cochlea morphogenesis	43	8	0.29	2.6e-10	6.34673333333333e-07	BP
GO:0071542	dopaminergic neuron differentiation	44	8	0.29	3.1e-10	6.34673333333333e-07	BP
GO:0060122	inner ear receptor cell stereocilium org...	52	8	0.35	1.3e-09	2.28131428571429e-06	BP
GO:0007190	activation of adenylate cyclase activity	54	8	0.36	1.8e-09	2.7639e-06	BP
GO:0007186	G protein-coupled receptor signaling pat...	595	25	3.95	3.6e-09	4.9136e-06	BP
GO:0030183	B cell differentiation	87	9	0.58	4.1e-09	5.03644e-06	BP
GO:0008344	adult locomotory behavior	74	8	0.49	2.3e-08	2.56847272727273e-05	BP
GO:0009755	hormone-mediated signaling pathway	108	9	0.72	2.8e-08	2.86626666666667e-05	BP
GO:0120162	positive regulation of cold-induced ther...	83	8	0.55	5.7e-08	5.38606153846154e-05	BP
GO:0007189	adenylate cyclase-activating G protein-c...	158	10	1.05	6.3e-08	5.5278e-05	BP
GO:0007166	cell surface receptor signaling pathway	1058	24	7.02	2.8e-07	0.000229301333333333	BP
GO:0040012	regulation of locomotion	473	15	3.14	1e-05	0.0076775	BP
GO:0008284	positive regulation of cell population p...	412	10	2.73	0.00031	0.224002352941176	BP
GO:0042127	regulation of cell population proliferat...	756	18	5.02	0.00056	0.382168888888889	BP
GO:0038179	neurotrophin signaling pathway	9	2	0.06	0.00151	0.976254736842105	BP
GO:0046883	regulation of hormone secretion	201	6	1.33	0.00201	1	BP
GO:0070474	positive regulation of uterine smooth mu...	39	3	0.26	0.00213	1	BP
GO:1902093	positive regulation of flagellated sperm...	39	3	0.26	0.00213	1	BP
GO:0051952	regulation of amine transport	145	5	0.96	0.00261	1	BP
GO:0010647	positive regulation of cell communicatio...	786	15	5.22	0.00286	1	BP
GO:0050806	positive regulation of synaptic transmis...	90	4	0.6	0.00289	1	BP
GO:0023056	positive regulation of signaling	789	15	5.24	0.00296	1	BP
GO:0060259	regulation of feeding behavior	44	3	0.29	0.00301	1	BP
GO:0008306	associative learning	46	3	0.31	0.00342	1	BP
GO:0007600	sensory perception	224	6	1.49	0.00345	1	BP
GO:0008217	regulation of blood pressure	102	4	0.68	0.00453	1	BP
GO:0014827	intestine smooth muscle contraction	52	3	0.35	0.00484	1	BP
GO:1903532	positive regulation of secretion by cell	243	6	1.61	0.00514	1	BP
GO:0061386	closure of optic fissure	1	1	0.01	0.00664	1	BP
GO:0031296	B cell costimulation	1	1	0.01	0.00664	1	BP
GO:0007296	vitellogenesis	1	1	0.01	0.00664	1	BP
GO:0070171	negative regulation of tooth mineralizat...	1	1	0.01	0.00664	1	BP
GO:1904693	midbrain morphogenesis	1	1	0.01	0.00664	1	BP
GO:0007266	Rho protein signal transduction	59	3	0.39	0.0069	1	BP
GO:0007167	enzyme linked receptor protein signaling...	345	7	2.29	0.00729	1	BP
GO:1905333	regulation of gastric motility	20	2	0.13	0.0076	1	BP
GO:0007268	chemical synaptic transmission	374	10	2.48	0.00767	1	BP
GO:0060986	endocrine hormone secretion	62	3	0.41	0.00791	1	BP
GO:0030072	peptide hormone secretion	194	5	1.29	0.00893	1	BP
GO:0043588	skin development	124	4	0.82	0.009	1	BP
GO:0032099	negative regulation of appetite	22	2	0.15	0.00917	1	BP
GO:0071495	cellular response to endogenous stimulus	549	16	3.64	0.00989	1	BP
GO:0001942	hair follicle development	68	3	0.45	0.0102	1	BP
GO:1903531	negative regulation of secretion by cell	130	4	0.86	0.01058	1	BP
GO:0022404	molting cycle process	69	3	0.46	0.01061	1	BP
GO:0022405	hair cycle process	69	3	0.46	0.01061	1	BP
GO:0048008	platelet-derived growth factor receptor ...	24	2	0.16	0.01086	1	BP
GO:0030154	cell differentiation	1601	24	10.63	0.0109	1	BP
GO:0099177	regulation of trans-synaptic signaling	311	9	2.06	0.01133	1	BP
GO:0050804	modulation of chemical synaptic transmis...	311	9	2.06	0.01133	1	BP
GO:0098773	skin epidermis development	71	3	0.47	0.01147	1	BP
GO:0042303	molting cycle	71	3	0.47	0.01147	1	BP
GO:0042633	hair cycle	71	3	0.47	0.01147	1	BP
GO:1903527	positive regulation of membrane tubulati...	2	1	0.01	0.01323	1	BP
GO:2000822	regulation of behavioral fear response	2	1	0.01	0.01323	1	BP
GO:2001045	negative regulation of integrin-mediated...	2	1	0.01	0.01323	1	BP
GO:1905451	positive regulation of Fc-gamma receptor...	2	1	0.01	0.01323	1	BP
GO:0002329	pre-B cell differentiation	2	1	0.01	0.01323	1	BP
GO:1905449	regulation of Fc-gamma receptor signalin...	2	1	0.01	0.01323	1	BP
GO:0002331	pre-B cell allelic exclusion	2	1	0.01	0.01323	1	BP
GO:0038180	nerve growth factor signaling pathway	2	1	0.01	0.01323	1	BP
GO:0038094	Fc-gamma receptor signaling pathway	2	1	0.01	0.01323	1	BP
GO:0038096	Fc-gamma receptor signaling pathway invo...	2	1	0.01	0.01323	1	BP
GO:0060369	positive regulation of Fc receptor media...	2	1	0.01	0.01323	1	BP
GO:0002433	immune response-regulating cell surface ...	2	1	0.01	0.01323	1	BP
GO:0035483	gastric emptying	2	1	0.01	0.01323	1	BP
GO:0120060	regulation of gastric emptying	2	1	0.01	0.01323	1	BP
GO:0120061	negative regulation of gastric emptying	2	1	0.01	0.01323	1	BP
GO:0008544	epidermis development	139	4	0.92	0.01328	1	BP
GO:0048869	cellular developmental process	1642	24	10.9	0.01396	1	BP
GO:0051048	negative regulation of secretion	142	4	0.94	0.01427	1	BP
GO:0001667	ameboidal-type cell migration	142	4	0.94	0.01427	1	BP
GO:0002027	regulation of heart rate	29	2	0.19	0.01564	1	BP
GO:2001013	epithelial cell proliferation involved i...	30	2	0.2	0.01669	1	BP
GO:0051954	positive regulation of amine transport	84	3	0.56	0.018	1	BP
GO:0046888	negative regulation of hormone secretion	85	3	0.56	0.01858	1	BP
GO:0002260	lymphocyte homeostasis	32	2	0.21	0.01887	1	BP
GO:0009306	protein secretion	236	5	1.57	0.01951	1	BP
GO:0035592	establishment of protein localization to...	236	5	1.57	0.01951	1	BP
GO:0046578	regulation of Ras protein signal transdu...	87	3	0.58	0.01975	1	BP
GO:0031133	regulation of axon diameter	3	1	0.02	0.01978	1	BP
GO:0038093	Fc receptor signaling pathway	3	1	0.02	0.01978	1	BP
GO:0038108	negative regulation of appetite by lepti...	3	1	0.02	0.01978	1	BP
GO:1903365	regulation of fear response	3	1	0.02	0.01978	1	BP
GO:0071692	protein localization to extracellular re...	237	5	1.57	0.01984	1	BP
GO:0060291	long-term synaptic potentiation	33	2	0.22	0.02	1	BP
GO:0007229	integrin-mediated signaling pathway	33	2	0.22	0.02	1	BP
GO:0043087	regulation of GTPase activity	158	4	1.05	0.02034	1	BP
GO:0050433	regulation of catecholamine secretion	88	3	0.58	0.02036	1	BP
GO:0048167	regulation of synaptic plasticity	89	3	0.59	0.02097	1	BP
GO:0009967	positive regulation of signal transducti...	629	9	4.17	0.02114	1	BP
GO:0014055	acetylcholine secretion, neurotransmissi...	34	2	0.23	0.02116	1	BP
GO:0014056	regulation of acetylcholine secretion, n...	34	2	0.23	0.02116	1	BP
GO:0014057	positive regulation of acetylcholine sec...	34	2	0.23	0.02116	1	BP
GO:0010761	fibroblast migration	34	2	0.23	0.02116	1	BP
GO:0008542	visual learning	34	2	0.23	0.02116	1	BP
GO:0048468	cell development	930	18	6.17	0.0215	1	BP
GO:0050432	catecholamine secretion	90	3	0.6	0.02159	1	BP
GO:0007179	transforming growth factor beta receptor...	91	3	0.6	0.02223	1	BP
GO:0061526	acetylcholine secretion	35	2	0.23	0.02235	1	BP
GO:0032277	negative regulation of gonadotropin secr...	35	2	0.23	0.02235	1	BP
GO:0046579	positive regulation of Ras protein signa...	35	2	0.23	0.02235	1	BP
GO:0048009	insulin-like growth factor receptor sign...	35	2	0.23	0.02235	1	BP
GO:0070459	prolactin secretion	35	2	0.23	0.02235	1	BP
