annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	63	820	204	15675	6.39839445182572e-32	4.79879583886929e-30
Astacin	5	8	204	15675	1.92873602689516e-08	7.23276010085684e-07
Lectin_C	8	49	204	15675	2.04733524349437e-07	5.11833810873594e-06
7tm_3	10	105	204	15675	1.10170913677404e-06	1.65256370516107e-05
GPS	8	59	204	15675	9.00587155946973e-07	1.65256370516107e-05
7tm_2	9	87	204	15675	1.9160745504964e-06	2.3950931881205e-05
ANF_receptor	10	128	204	15675	6.68556732331126e-06	7.16310784640492e-05
Laminin_G_3	4	12	204	15675	1.27059489294625e-05	0.000119118271213711
PKD_channel	2	3	204	15675	0.00050131692645147	0.00417764105376225
HNOB	2	7	204	15675	0.00339046035498689	0.0254284526624017
DUF4735	2	9	204	15675	0.00571333321677378	0.0389545446598212
DSL	1	1	204	15675	0.0130143540669857	0.0488038277511964
GDE_C	1	1	204	15675	0.0130143540669857	0.0488038277511964
Guanylate_cyc	3	32	204	15675	0.00816077160950313	0.0488038277511964
hDGE_amylase	1	1	204	15675	0.0130143540669857	0.0488038277511964
hGDE_central	1	1	204	15675	0.0130143540669857	0.0488038277511964
hGDE_N	1	1	204	15675	0.0130143540669857	0.0488038277511964
Homeodomain	3	33	204	15675	0.00889204843257313	0.0488038277511964
MNNL	1	1	204	15675	0.0130143540669857	0.0488038277511964
REJ	1	1	204	15675	0.0130143540669857	0.0488038277511964
HNOBA	2	19	204	15675	0.0249206572931782	0.0808129819717899
Lipase_2	1	2	204	15675	0.0258601542309728	0.0808129819717899
Pou	1	2	204	15675	0.0258601542309728	0.0808129819717899
Sulfotransfer_3	1	2	204	15675	0.0258601542309728	0.0808129819717899
Exostosin	1	3	204	15675	0.0385395728832334	0.107054369120093
Glyco_transf_64	1	3	204	15675	0.0385395728832334	0.107054369120093
zf-TRAF	1	3	204	15675	0.0385395728832334	0.107054369120093
DUF3456	1	4	204	15675	0.051054754553207	0.136753806838947
GAIN	2	29	204	15675	0.0543835903494208	0.139870182935478
IRS	1	5	204	15675	0.0634078162640834	0.139870182935478
Rap_GAP	1	5	204	15675	0.0634078162640834	0.139870182935478
T4_deiodinase	1	5	204	15675	0.0634078162640834	0.139870182935478
TMC	1	5	204	15675	0.0634078162640834	0.139870182935478
zf-C2H2_6	1	5	204	15675	0.0634078162640834	0.139870182935478
Copine	1	6	204	15675	0.0756008478838743	0.153244961926772
Peptidase_M13	1	6	204	15675	0.0756008478838743	0.153244961926772
Peptidase_M13_N	1	6	204	15675	0.0756008478838743	0.153244961926772
ABC_membrane	2	37	204	15675	0.0834475009869303	0.160309595985407
Globin	1	7	204	15675	0.0876359124720223	0.160309595985407
PLAT	1	7	204	15675	0.0876359124720223	0.160309595985407
RA	1	7	204	15675	0.0876359124720223	0.160309595985407
Carb_anhydrase	1	8	204	15675	0.0995150466216083	0.169627920377741
CNH	1	8	204	15675	0.0995150466216083	0.169627920377741
HSP70	1	8	204	15675	0.0995150466216083	0.169627920377741
PDZ	2	43	204	15675	0.107658665567761	0.173812907495644
TPR_12	4	139	204	15675	0.108024917407109	0.173812907495644
zf-C3HC4	1	9	204	15675	0.111240260797212	0.173812907495644
Zip	1	9	204	15675	0.111240260797212	0.173812907495644
NIT	1	10	204	15675	0.122813539668486	0.187979907655845
ABC_tran	2	50	204	15675	0.137884057949031	0.206826086923547
GST_C	1	12	204	15675	0.145512103173797	0.211777294189309
PH	2	52	204	15675	0.146832257304588	0.211777294189309
LRR_1	1	13	204	15675	0.156641231115606	0.221662119503216
Cu2_monoox_C	1	14	204	15675	0.167626111006579	0.224499255812382
Cu2_monooxygen	1	14	204	15675	0.167626111006579	0.224499255812382
Scramblase	1	14	204	15675	0.167626111006579	0.224499255812382
EGF	3	113	204	15675	0.182455365929004	0.240072849906585
Ldl_recept_a	1	16	204	15675	0.189170544963725	0.244617084004817
TPR_10	2	66	204	15675	0.212072488834814	0.269583672247645
GST_N	1	19	204	15675	0.220451079577396	0.275563849471745
DOMON	1	20	204	15675	0.230608717528738	0.283535308436973
Kazal_2	1	23	204	15675	0.260298117357297	0.309878711139639
NIDO	1	23	204	15675	0.260298117357297	0.309878711139639
CUB	1	26	204	15675	0.288847257316283	0.333285296903403
EGF_3	1	26	204	15675	0.288847257316283	0.333285296903403
RhoGEF	1	27	204	15675	0.298117827928301	0.338770259009433
HLH	1	30	204	15675	0.325214132951753	0.364045671214649
zf-C2H2	1	35	204	15675	0.368080747218632	0.405971412373491
hEGF	1	40	204	15675	0.408236706704654	0.443735550765928
MAM	1	47	204	15675	0.46022395270002	0.493097092178593
C2	1	50	204	15675	0.48108843734642	0.508192011281429
LRR_8	2	145	204	15675	0.565399358760684	0.588957665375713
Ras	1	76	204	15675	0.631379904300784	0.648677983870669
Death	1	80	204	15675	0.650289610967267	0.659077308412771
SRCR	1	86	204	15675	0.676859233508603	0.676859233508603
