annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	45	750	146	15396	2.42592234578581e-24	1.38277573709791e-22
Astacin	5	7	146	15396	1.48085874873835e-09	4.2204474339043e-08
Laminin_G_3	5	14	146	15396	1.33807310867082e-07	2.0600886239557e-06
Lectin_C	7	43	146	15396	1.44567622733733e-07	2.0600886239557e-06
GPS	7	54	146	15396	7.28312165460105e-07	8.3027586862452e-06
7tm_2	8	81	146	15396	9.67497664449848e-07	9.19122781227355e-06
7tm_3	7	90	146	15396	2.31232770659359e-05	0.000188289541822621
ANF_receptor	7	111	146	15396	8.90899495977529e-05	0.00063476589088399
PKD_channel	2	4	146	15396	0.000529240251190001	0.00335185492420334
Scramblase	2	12	146	15396	0.00553859438821827	0.0315699880128441
DUF3498	1	1	146	15396	0.00948298259288127	0.0337831254871395
ERCC3_RAD25_C	1	1	146	15396	0.00948298259288127	0.0337831254871395
Helicase_C_3	1	1	146	15396	0.00948298259288127	0.0337831254871395
REJ	1	1	146	15396	0.00948298259288127	0.0337831254871395
RRS1	1	1	146	15396	0.00948298259288127	0.0337831254871395
WSC	1	1	146	15396	0.00948298259288127	0.0337831254871395
Pou	1	2	146	15396	0.0188766483636795	0.0597760531516518
Sulfotransfer_3	1	2	146	15396	0.0188766483636795	0.0597760531516518
NCD3G	2	26	146	15396	0.0250133925675184	0.0750401777025552
Il2rg	1	3	146	15396	0.0281818328081971	0.0764935461936778
zf-TRAF	1	3	146	15396	0.0281818328081971	0.0764935461936778
MADF_DNA_bdg	1	4	146	15396	0.037399363660533	0.09689835130229
Homeodomain	2	34	146	15396	0.0411119196349222	0.101886061703938
Rap_GAP	1	5	146	15396	0.0465300609646884	0.110508894791135
ResIII	1	6	146	15396	0.0555747371455186	0.126710400691782
Carb_anhydrase	1	7	146	15396	0.0645341970790309	0.131373186910884
CNH	1	7	146	15396	0.0645341970790309	0.131373186910884
RasGAP	1	7	146	15396	0.0645341970790309	0.131373186910884
HSP70	1	8	146	15396	0.0734092381620424	0.134978276620529
PLAT	1	8	146	15396	0.0734092381620424	0.134978276620529
T4_deiodinase	1	8	146	15396	0.0734092381620424	0.134978276620529
DUF4735	1	11	146	15396	0.0995357115333259	0.145475270702553
Methyltransf_11	1	11	146	15396	0.0995357115333259	0.145475270702553
NIT	1	10	146	15396	0.0909092163813483	0.145475270702553
NtCtMGAM_N	1	11	146	15396	0.0995357115333259	0.145475270702553
SAM_2	1	11	146	15396	0.0995357115333259	0.145475270702553
Trefoil	1	11	146	15396	0.0995357115333259	0.145475270702553
TTL	1	11	146	15396	0.0995357115333259	0.145475270702553
zf-C3HC4	1	11	146	15396	0.0995357115333259	0.145475270702553
Glyco_hydro_31	1	12	146	15396	0.108080904001063	0.154015288201514
TPR_10	2	67	146	15396	0.132810519915186	0.184639015491844
Macro	1	17	146	15396	0.149613715662234	0.203047185541603
Kazal_2	1	27	146	15396	0.22700352454885	0.287537797761877
OATP	1	27	146	15396	0.22700352454885	0.287537797761877
TPR_7	1	27	146	15396	0.22700352454885	0.287537797761877
Guanylate_cyc	1	28	146	15396	0.234346714438619	0.290386146152202
MAM	1	34	146	15396	0.27697339483101	0.335903904369522
zf-C2H2	1	35	146	15396	0.283845018601006	0.337065959588694
COR	1	38	146	15396	0.304073128945163	0.353717721426006
PDZ	1	43	146	15396	0.336533256458697	0.383647912362915
C2	1	49	146	15396	0.373506080810953	0.415953203408855
fn3	1	50	146	15396	0.379466080302815	0.415953203408855
PH	1	55	146	15396	0.408431858257063	0.439256904163256
TPR_12	2	155	146	15396	0.433584959215759	0.457673012505523
SRCR	1	65	146	15396	0.462395522854028	0.479209905503266
TPR_8	1	71	146	15396	0.492396432093961	0.50118922552421
LRR_8	1	158	146	15396	0.779801660375105	0.779801660375105
