annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	21	820	50	15675	1.52741690213794e-14	3.20757549448967e-13
Lectin_C	4	49	50	15675	1.74591206390332e-05	0.000183320766709849
Homeobox_KN	1	3	50	15675	0.00953949277676858	0.0222588164791267
Notch	1	3	50	15675	0.00953949277676858	0.0222588164791267
Prenyltrans	1	3	50	15675	0.00953949277676858	0.0222588164791267
RPAP2_Rtr1	1	1	50	15675	0.00318979266347685	0.0222588164791267
SOCS_box	1	3	50	15675	0.00953949277676858	0.0222588164791267
Sushi	1	3	50	15675	0.00953949277676858	0.0222588164791267
wnt	1	3	50	15675	0.00953949277676858	0.0222588164791267
LRR_8	3	145	50	15675	0.0110647120038133	0.0232358952080078
Fz	1	5	50	15675	0.0158495490802585	0.0277367108904523
GPS	2	59	50	15675	0.0151961462081288	0.0277367108904523
7tm_2	2	87	50	15675	0.0314045286377765	0.0471792539320532
NIT	1	10	50	15675	0.0314528359547022	0.0471792539320532
Laminin_G_3	1	12	50	15675	0.0376260390398244	0.0526764546557542
7tm_3	2	105	50	15675	0.0442121786198148	0.058028484438507
LRR_5	1	19	50	15675	0.0589301039360766	0.0727960107445652
ANF_receptor	2	128	50	15675	0.0628670163725351	0.0733448524346243
Guanylate_cyc	1	32	50	15675	0.0972755318642479	0.107515061534169
SH2	1	36	50	15675	0.108762987456124	0.11420113682893
Pkinase	1	176	50	15675	0.431905988401758	0.431905988401758
