GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007186	G protein-coupled receptor signaling pat...	2283	65	9.33	2.9e-20	3.64791e-16	BP
GO:0002052	positive regulation of neuroblast prolif...	41	8	0.17	5.3e-12	3.333435e-08	BP
GO:0021852	pyramidal neuron migration to cerebral c...	4	4	0.02	2.7e-10	1.13211e-06	BP
GO:0016199	axon midline choice point recognition	8	4	0.03	1.8e-08	5.66055e-05	BP
GO:0007204	positive regulation of cytosolic calcium...	619	17	2.53	3.4e-08	8.55372e-05	BP
GO:0048664	neuron fate determination	12	4	0.05	1.3e-07	0.000272545	BP
GO:0021985	neurohypophysis development	4	3	0.02	2.7e-07	0.00048519	BP
GO:0007189	adenylate cyclase-activating G protein-c...	587	15	2.4	3.8e-07	0.0005975025	BP
GO:0042472	inner ear morphogenesis	333	10	1.36	1.2e-06	0.00163527	BP
GO:0021979	hypothalamus cell differentiation	6	3	0.02	1.3e-06	0.00163527	BP
GO:0050853	B cell receptor signaling pathway	92	6	0.38	2.2e-06	0.0025158	BP
GO:0061101	neuroendocrine cell differentiation	24	4	0.1	2.7e-06	0.00278535	BP
GO:0031989	bombesin receptor signaling pathway	55	5	0.22	3.1e-06	0.00278535	BP
GO:0090290	positive regulation of osteoclast prolif...	55	5	0.22	3.1e-06	0.00278535	BP
GO:1903942	positive regulation of respiratory gaseo...	57	5	0.23	3.7e-06	0.00310282	BP
GO:0051930	regulation of sensory perception of pain	111	6	0.45	6.6e-06	0.0051888375	BP
GO:0007608	sensory perception of smell	173	7	0.71	7.5e-06	0.00554955882352941	BP
GO:0007625	grooming behavior	69	5	0.28	9.6e-06	0.00662052631578947	BP
GO:0099170	postsynaptic modulation of chemical syna...	182	7	0.74	1e-05	0.00662052631578947	BP
GO:0034142	toll-like receptor 4 signaling pathway	77	5	0.31	1.6e-05	0.0100632	BP
GO:0007200	phospholipase C-activating G protein-cou...	324	10	1.32	2.5e-05	0.014766652173913	BP
GO:0140374	antiviral innate immune response	85	5	0.35	2.7e-05	0.014766652173913	BP
GO:0007156	homophilic cell adhesion via plasma memb...	85	5	0.35	2.7e-05	0.014766652173913	BP
GO:0032715	negative regulation of interleukin-6 pro...	214	7	0.87	3e-05	0.01572375	BP
GO:0032727	positive regulation of interferon-alpha ...	92	5	0.38	3.9e-05	0.01962324	BP
GO:0002430	complement receptor mediated signaling p...	17	3	0.07	4.3e-05	0.0208037307692308	BP
GO:0031663	lipopolysaccharide-mediated signaling pa...	96	5	0.39	4.8e-05	0.0223626666666667	BP
GO:0071542	dopaminergic neuron differentiation	165	6	0.67	6.2e-05	0.0278535	BP
GO:0014049	positive regulation of glutamate secreti...	103	5	0.42	6.7e-05	0.0290618275862069	BP
GO:0001942	hair follicle development	247	7	1.01	7.3e-05	0.0306089	BP
GO:0014821	phasic smooth muscle contraction	253	7	1.03	8.5e-05	0.0344908064516129	BP
GO:0032495	response to muramyl dipeptide	57	4	0.23	8.9e-05	0.03498534375	BP
GO:0030198	extracellular matrix organization	275	7	1.12	0.00014	0.0533654545454545	BP
GO:0007249	I-kappaB kinase/NF-kappaB signaling	280	7	1.14	0.00016	0.0591952941176471	BP
GO:0030335	positive regulation of cell migration	849	12	3.47	0.00019	0.068286	BP
GO:0045665	negative regulation of neuron differenti...	136	5	0.56	0.00025	0.0873541666666667	BP
GO:0045666	positive regulation of neuron differenti...	78	4	0.32	3e-04	0.0936734042553192	BP
GO:0032811	negative regulation of epinephrine secre...	79	4	0.32	0.00032	0.0936734042553192	BP
GO:0007194	negative regulation of adenylate cyclase...	80	4	0.33	0.00033	0.0936734042553192	BP
GO:0150099	neuron-glial cell signaling	80	4	0.33	0.00033	0.0936734042553192	BP
GO:0048105	establishment of body hair planar orient...	33	3	0.13	0.00033	0.0936734042553192	BP
GO:0060490	lateral sprouting involved in lung morph...	33	3	0.13	0.00033	0.0936734042553192	BP
GO:0060488	orthogonal dichotomous subdivision of te...	33	3	0.13	0.00033	0.0936734042553192	BP
GO:0060489	planar dichotomous subdivision of termin...	33	3	0.13	0.00033	0.0936734042553192	BP
GO:0050729	positive regulation of inflammatory resp...	317	7	1.3	0.00034	0.0936734042553192	BP
GO:0060292	long-term synaptic depression	81	4	0.33	0.00035	0.0936734042553192	BP
GO:0014053	negative regulation of gamma-aminobutyri...	81	4	0.33	0.00035	0.0936734042553192	BP
GO:0033602	negative regulation of dopamine secretio...	82	4	0.34	0.00036	0.0943425	BP
GO:0060326	cell chemotaxis	327	7	1.34	0.00041	0.105252857142857	BP
GO:0050731	positive regulation of peptidyl-tyrosine...	153	5	0.63	0.00043	0.1081794	BP
GO:0007216	G protein-coupled glutamate receptor sig...	87	4	0.36	0.00046	0.111275769230769	BP
GO:1902287	semaphorin-plexin signaling pathway invo...	8	2	0.03	0.00046	0.111275769230769	BP
GO:0090251	protein localization involved in establi...	37	3	0.15	0.00047	0.111549622641509	BP
GO:0051966	regulation of synaptic transmission, glu...	243	6	0.99	0.00051	0.118801666666667	BP
GO:0010745	negative regulation of macrophage derive...	39	3	0.16	0.00055	0.12579	BP
GO:0060259	regulation of feeding behavior	163	5	0.67	0.00057	0.12579	BP
GO:0051932	synaptic transmission, GABAergic	163	5	0.67	0.00057	0.12579	BP
GO:0070427	nucleotide-binding oligomerization domai...	40	3	0.16	0.00059	0.127958793103448	BP
GO:0021879	forebrain neuron differentiation	46	7	0.19	0.00062	0.1320795	BP
GO:0070431	nucleotide-binding oligomerization domai...	41	3	0.17	0.00063	0.1320795	BP
GO:0035106	operant conditioning	170	5	0.69	0.00069	0.139766666666667	BP
GO:0060124	positive regulation of growth hormone se...	97	4	0.4	0.00069	0.139766666666667	BP
GO:0042311	vasodilation	171	5	0.7	7e-04	0.139766666666667	BP
GO:0090179	planar cell polarity pathway involved in...	43	3	0.18	0.00073	0.141271846153846	BP
GO:0097475	motor neuron migration	43	3	0.18	0.00073	0.141271846153846	BP
GO:0042755	eating behavior	176	5	0.72	8e-04	0.147306710526316	BP
GO:0007214	gamma-aminobutyric acid signaling pathwa...	102	4	0.42	0.00083	0.147306710526316	BP
GO:0001649	osteoblast differentiation	370	7	1.51	0.00084	0.147306710526316	BP
GO:0007187	G protein-coupled receptor signaling pat...	103	4	0.42	0.00086	0.147306710526316	BP
GO:0008284	positive regulation of cell population p...	1613	30	6.59	0.00087	0.147306710526316	BP
GO:0051240	positive regulation of multicellular org...	2871	42	11.74	0.00087	0.147306710526316	BP
GO:0061302	smooth muscle cell-matrix adhesion	11	2	0.04	0.00089	0.147306710526316	BP
GO:0010593	negative regulation of lamellipodium ass...	11	2	0.04	0.00089	0.147306710526316	BP
GO:0007253	cytoplasmic sequestering of NF-kappaB	46	3	0.19	0.00089	0.147306710526316	BP
GO:0045176	apical protein localization	46	3	0.19	0.00089	0.147306710526316	BP
GO:0010888	negative regulation of lipid storage	46	3	0.19	0.00089	0.147306710526316	BP
GO:0007166	cell surface receptor signaling pathway	4163	48	17.02	0.00096	0.156829090909091	BP
GO:0050918	positive chemotaxis	48	3	0.2	0.00101	0.162881923076923	BP
GO:0043330	response to exogenous dsRNA	114	4	0.47	0.00126	0.199691625	BP
GO:0010875	positive regulation of cholesterol efflu...	52	3	0.21	0.00127	0.199691625	BP
GO:0099171	presynaptic modulation of chemical synap...	197	5	0.81	0.00133	0.206544074074074	BP
GO:0001659	temperature homeostasis	520	8	2.13	0.00138	0.211695365853659	BP
GO:0007190	activation of adenylate cyclase activity	206	5	0.84	0.00161	0.244002289156627	BP
GO:0042127	regulation of cell population proliferat...	2976	42	12.17	0.0017	0.254575	BP
GO:0032958	inositol phosphate biosynthetic process	126	4	0.52	0.00181	0.267858705882353	BP
GO:0050850	positive regulation of calcium-mediated ...	132	4	0.54	0.00215	0.314475	BP
GO:0046883	regulation of hormone secretion	817	13	3.34	0.00236	0.338775340909091	BP
GO:0035590	purinergic nucleotide receptor signaling...	225	5	0.92	0.00237	0.338775340909091	BP
GO:0097421	liver regeneration	18	2	0.07	0.00243	0.343449101123596	BP
GO:0051952	regulation of amine transport	577	12	2.36	0.00257	0.359200333333333	BP
GO:0051937	catecholamine transport	431	10	1.76	0.00268	0.370458461538462	BP
GO:0033209	tumor necrosis factor-mediated signaling...	143	4	0.58	0.00287	0.392410108695652	BP
GO:0042711	maternal behavior	70	3	0.29	0.00299	0.399879789473684	BP
GO:0014824	artery smooth muscle contraction	20	2	0.08	0.003	0.399879789473684	BP
GO:0048521	negative regulation of behavior	145	4	0.59	0.00302	0.399879789473684	BP
GO:0032224	positive regulation of synaptic transmis...	147	4	0.6	0.00317	0.4153690625	BP
GO:0035994	response to muscle stretch	72	3	0.29	0.00324	0.420164536082474	BP
GO:0060986	endocrine hormone secretion	244	5	1	0.00335	0.429464848484849	BP
GO:0030336	negative regulation of cell migration	473	7	1.93	0.00338	0.429464848484849	BP
GO:0032088	negative regulation of NF-kappaB transcr...	300	8	1.23	0.00361	0.451364117647059	BP
GO:0007617	mating behavior	75	3	0.31	0.00363	0.451364117647059	BP
GO:0009953	dorsal/ventral pattern formation	153	4	0.63	0.00366	0.451364117647059	BP
GO:0051918	negative regulation of fibrinolysis	23	2	0.09	0.00397	0.484841067961165	BP
GO:1990680	response to melanocyte-stimulating hormo...	1	1	0	0.00409	0.494693365384615	BP
GO:0002001	renin secretion into blood stream	24	2	0.1	0.00431	0.516338	BP
GO:0006954	inflammatory response	1130	16	4.62	0.00465	0.540089174311927	BP
GO:0007601	visual perception	264	5	1.08	0.00468	0.540089174311927	BP
GO:0060100	positive regulation of phagocytosis, eng...	25	2	0.1	0.00468	0.540089174311927	BP
GO:0060717	chorion development	25	2	0.1	0.00468	0.540089174311927	BP
GO:0019229	regulation of vasoconstriction	265	5	1.08	0.00475	0.543184090909091	BP
GO:0051281	positive regulation of release of seques...	84	3	0.34	0.00499	0.565488378378378	BP
GO:0061448	connective tissue development	386	6	1.58	0.00519	0.578856637168142	BP
GO:0002718	regulation of cytokine production involv...	169	4	0.69	0.0052	0.578856637168142	BP
