GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0051497	negative regulation of stress fiber asse...	8	2	0.03	0.00039	1	BP
GO:2000249	regulation of actin cytoskeleton reorgan...	16	2	0.06	0.00163	1	BP
GO:0040001	establishment of mitotic spindle localiz...	17	2	0.06	0.00185	1	BP
GO:0097192	extrinsic apoptotic signaling pathway in...	19	2	0.07	0.00231	1	BP
GO:0043066	negative regulation of apoptotic process	377	6	1.44	0.00257	1	BP
GO:0006355	regulation of transcription, DNA-templat...	1000	10	3.82	0.0028	1	BP
GO:0048755	branching morphogenesis of a nerve	21	2	0.08	0.00282	1	BP
GO:0010557	positive regulation of macromolecule bio...	681	8	2.6	0.00313	1	BP
GO:1904261	positive regulation of basement membrane...	1	1	0	0.00382	1	BP
GO:0097275	cellular ammonium homeostasis	1	1	0	0.00382	1	BP
GO:0097276	cellular creatinine homeostasis	1	1	0	0.00382	1	BP
GO:0097277	cellular urea homeostasis	1	1	0	0.00382	1	BP
GO:0070563	negative regulation of vitamin D recepto...	1	1	0	0.00382	1	BP
GO:0001830	trophectodermal cell fate commitment	1	1	0	0.00382	1	BP
GO:0072513	positive regulation of secondary heart f...	1	1	0	0.00382	1	BP
GO:0071846	actin filament debranching	1	1	0	0.00382	1	BP
GO:0035909	aorta morphogenesis	25	2	0.1	0.004	1	BP
GO:0001656	metanephros development	29	2	0.11	0.00536	1	BP
GO:0031175	neuron projection development	443	6	1.69	0.00572	1	BP
GO:0072080	nephron tubule development	30	2	0.11	0.00573	1	BP
GO:0048485	sympathetic nervous system development	2	1	0.01	0.00762	1	BP
GO:0071600	otic vesicle morphogenesis	2	1	0.01	0.00762	1	BP
GO:0007501	mesodermal cell fate specification	2	1	0.01	0.00762	1	BP
GO:1903690	negative regulation of wound healing, sp...	2	1	0.01	0.00762	1	BP
GO:0090091	positive regulation of extracellular mat...	2	1	0.01	0.00762	1	BP
GO:0021691	cerebellar Purkinje cell layer maturatio...	2	1	0.01	0.00762	1	BP
GO:0048752	semicircular canal morphogenesis	2	1	0.01	0.00762	1	BP
GO:0021942	radial glia guided migration of Purkinje...	2	1	0.01	0.00762	1	BP
GO:0035023	regulation of Rho protein signal transdu...	36	2	0.14	0.00818	1	BP
GO:0060993	kidney morphogenesis	37	2	0.14	0.00862	1	BP
GO:0032760	positive regulation of tumor necrosis fa...	37	2	0.14	0.00862	1	BP
GO:0006887	exocytosis	217	4	0.83	0.00878	1	BP
GO:0051604	protein maturation	220	4	0.84	0.0092	1	BP
GO:0008283	cell population proliferation	868	9	3.31	0.01075	1	BP
GO:0050671	positive regulation of lymphocyte prolif...	42	2	0.16	0.01102	1	BP
GO:0035791	platelet-derived growth factor receptor-...	3	1	0.01	0.01141	1	BP
GO:0016081	synaptic vesicle docking	3	1	0.01	0.01141	1	BP
GO:0042473	outer ear morphogenesis	3	1	0.01	0.01141	1	BP
GO:0032946	positive regulation of mononuclear cell ...	43	2	0.16	0.01153	1	BP
GO:2001236	regulation of extrinsic apoptotic signal...	46	2	0.18	0.01312	1	BP
GO:0042127	regulation of cell population proliferat...	724	8	2.76	0.01373	1	BP
GO:1903530	regulation of secretion by cell	385	5	1.47	0.01413	1	BP
GO:0060037	pharyngeal system development	4	1	0.02	0.01518	1	BP
GO:0061668	mitochondrial ribosome assembly	4	1	0.02	0.01518	1	BP
GO:0010470	regulation of gastrulation	4	1	0.02	0.01518	1	BP
GO:0034316	negative regulation of Arp2/3 complex-me...	4	1	0.02	0.01518	1	BP
GO:0051126	negative regulation of actin nucleation	4	1	0.02	0.01518	1	BP
GO:0014824	artery smooth muscle contraction	4	1	0.02	0.01518	1	BP
GO:0090521	glomerular visceral epithelial cell migr...	4	1	0.02	0.01518	1	BP
GO:0001959	regulation of cytokine-mediated signalin...	50	2	0.19	0.01539	1	BP
GO:0060537	muscle tissue development	139	3	0.53	0.01547	1	BP
GO:0048812	neuron projection morphogenesis	257	4	0.98	0.01561	1	BP
GO:1903508	positive regulation of nucleic acid-temp...	549	6	2.1	0.01573	1	BP
GO:0045893	positive regulation of transcription, DN...	549	6	2.1	0.01573	1	BP
GO:0120039	plasma membrane bounded cell projection ...	258	4	0.98	0.01581	1	BP
GO:0048858	cell projection morphogenesis	258	4	0.98	0.01581	1	BP
GO:1902680	positive regulation of RNA biosynthetic ...	555	6	2.12	0.01653	1	BP
GO:0060759	regulation of response to cytokine stimu...	54	2	0.21	0.01781	1	BP
GO:0000902	cell morphogenesis	412	5	1.57	0.01848	1	BP
GO:0048172	regulation of short-term neuronal synapt...	5	1	0.02	0.01894	1	BP
GO:0097070	ductus arteriosus closure	5	1	0.02	0.01894	1	BP
GO:2000451	positive regulation of CD8-positive, alp...	5	1	0.02	0.01894	1	BP
GO:2000452	regulation of CD8-positive, alpha-beta c...	5	1	0.02	0.01894	1	BP
GO:2000454	positive regulation of CD8-positive, alp...	5	1	0.02	0.01894	1	BP
GO:2000449	regulation of CD8-positive, alpha-beta T...	5	1	0.02	0.01894	1	BP
GO:0042474	middle ear morphogenesis	5	1	0.02	0.01894	1	BP
GO:0014820	tonic smooth muscle contraction	5	1	0.02	0.01894	1	BP
GO:0097527	necroptotic signaling pathway	5	1	0.02	0.01894	1	BP
GO:0070235	regulation of activation-induced cell de...	5	1	0.02	0.01894	1	BP
GO:0070236	negative regulation of activation-induce...	5	1	0.02	0.01894	1	BP
GO:0035697	CD8-positive, alpha-beta T cell extravas...	5	1	0.02	0.01894	1	BP
GO:0035698	CD8-positive, alpha-beta cytotoxic T cel...	5	1	0.02	0.01894	1	BP
GO:0032688	negative regulation of interferon-beta p...	5	1	0.02	0.01894	1	BP
GO:0036092	phosphatidylinositol-3-phosphate biosynt...	5	1	0.02	0.01894	1	BP
GO:0045944	positive regulation of transcription by ...	416	5	1.59	0.0192	1	BP
GO:0032990	cell part morphogenesis	274	4	1.05	0.01931	1	BP
GO:0030010	establishment of cell polarity	58	2	0.22	0.02038	1	BP
GO:0050708	regulation of protein secretion	155	3	0.59	0.02064	1	BP
GO:0051046	regulation of secretion	426	5	1.63	0.02106	1	BP
GO:0023052	signaling	2373	17	9.06	0.02124	1	BP
GO:0031328	positive regulation of cellular biosynth...	759	7	2.9	0.02128	1	BP
GO:0070665	positive regulation of leukocyte prolife...	60	2	0.23	0.02172	1	BP
GO:0051895	negative regulation of focal adhesion as...	6	1	0.02	0.02269	1	BP
GO:2001240	negative regulation of extrinsic apoptot...	6	1	0.02	0.02269	1	BP
GO:0021534	cell proliferation in hindbrain	6	1	0.02	0.02269	1	BP
GO:2000407	regulation of T cell extravasation	6	1	0.02	0.02269	1	BP
GO:2000409	positive regulation of T cell extravasat...	6	1	0.02	0.02269	1	BP
GO:0002693	positive regulation of cellular extravas...	6	1	0.02	0.02269	1	BP
GO:0035810	positive regulation of urine volume	6	1	0.02	0.02269	1	BP
GO:0071550	death-inducing signaling complex assembl...	6	1	0.02	0.02269	1	BP
GO:1901099	negative regulation of signal transducti...	6	1	0.02	0.02269	1	BP
GO:0021924	cell proliferation in external granule l...	6	1	0.02	0.02269	1	BP
GO:0150118	negative regulation of cell-substrate ju...	6	1	0.02	0.02269	1	BP
GO:0021930	cerebellar granule cell precursor prolif...	6	1	0.02	0.02269	1	BP
GO:0001558	regulation of cell growth	161	3	0.61	0.02279	1	BP
GO:0007154	cell communication	2398	17	9.15	0.02324	1	BP
GO:0071248	cellular response to metal ion	63	2	0.24	0.02379	1	BP
GO:0051223	regulation of protein transport	295	4	1.13	0.0246	1	BP
GO:0043069	negative regulation of programmed cell d...	385	7	1.47	0.02521	1	BP
GO:0050670	regulation of lymphocyte proliferation	65	2	0.25	0.02522	1	BP
GO:1990138	neuron projection extension	65	2	0.25	0.02522	1	BP
GO:0032944	regulation of mononuclear cell prolifera...	66	2	0.25	0.02595	1	BP
GO:0090066	regulation of anatomical structure size	301	4	1.15	0.02625	1	BP
GO:0046851	negative regulation of bone remodeling	7	1	0.03	0.02642	1	BP
GO:0045779	negative regulation of bone resorption	7	1	0.03	0.02642	1	BP
GO:0071801	regulation of podosome assembly	7	1	0.03	0.02642	1	BP
GO:0070131	positive regulation of mitochondrial tra...	7	1	0.03	0.02642	1	BP
GO:0010960	magnesium ion homeostasis	7	1	0.03	0.02642	1	BP
GO:0072683	T cell extravasation	7	1	0.03	0.02642	1	BP
GO:0033147	negative regulation of intracellular est...	7	1	0.03	0.02642	1	BP
GO:0044829	positive regulation by host of viral gen...	7	1	0.03	0.02642	1	BP
GO:0006924	activation-induced cell death of T cells	7	1	0.03	0.02642	1	BP
GO:0007165	signal transduction	2177	16	8.31	0.0272	1	BP
GO:2000060	positive regulation of ubiquitin-depende...	69	2	0.26	0.02818	1	BP
GO:0002696	positive regulation of leukocyte activat...	175	3	0.67	0.02829	1	BP
GO:0051254	positive regulation of RNA metabolic pro...	627	6	2.39	0.02844	1	BP
GO:0016485	protein processing	177	3	0.68	0.02913	1	BP
GO:0050867	positive regulation of cell activation	177	3	0.68	0.02913	1	BP
GO:0044597	daunorubicin metabolic process	8	1	0.03	0.03014	1	BP
GO:0044598	doxorubicin metabolic process	8	1	0.03	0.03014	1	BP
GO:0072210	metanephric nephron development	8	1	0.03	0.03014	1	BP
GO:0062099	negative regulation of programmed necrot...	8	1	0.03	0.03014	1	BP
GO:0060340	positive regulation of type I interferon...	8	1	0.03	0.03014	1	BP
GO:0060546	negative regulation of necroptotic proce...	8	1	0.03	0.03014	1	BP
GO:0060547	negative regulation of necrotic cell dea...	8	1	0.03	0.03014	1	BP
GO:0071800	podosome assembly	8	1	0.03	0.03014	1	BP
GO:0034104	negative regulation of tissue remodeling	8	1	0.03	0.03014	1	BP
GO:0030647	aminoglycoside antibiotic metabolic proc...	8	1	0.03	0.03014	1	BP
GO:0030638	polyketide metabolic process	8	1	0.03	0.03014	1	BP
GO:0033194	response to hydroperoxide	8	1	0.03	0.03014	1	BP
GO:0048535	lymph node development	8	1	0.03	0.03014	1	BP
GO:0070201	regulation of establishment of protein l...	315	4	1.2	0.03038	1	BP
GO:0043254	regulation of protein-containing complex...	180	3	0.69	0.03042	1	BP
GO:0051173	positive regulation of nitrogen compound...	1207	9	4.61	0.0311	1	BP
GO:0016049	cell growth	182	3	0.69	0.03129	1	BP
GO:0071241	cellular response to inorganic substance	74	2	0.28	0.03207	1	BP
GO:0000045	autophagosome assembly	74	2	0.28	0.03207	1	BP
GO:0032880	regulation of protein localization	476	5	1.82	0.03219	1	BP
GO:0050805	negative regulation of synaptic transmis...	76	2	0.29	0.03368	1	BP
GO:0030242	autophagy of peroxisome	9	1	0.03	0.03385	1	BP
GO:2000406	positive regulation of T cell migration	9	1	0.03	0.03385	1	BP
GO:0045651	positive regulation of macrophage differ...	9	1	0.03	0.03385	1	BP
GO:0002002	regulation of angiotensin levels in bloo...	9	1	0.03	0.03385	1	BP
GO:0010804	negative regulation of tumor necrosis fa...	9	1	0.03	0.03385	1	BP
GO:1903052	positive regulation of proteolysis invol...	79	2	0.3	0.03616	1	BP
GO:0016241	regulation of macroautophagy	79	2	0.3	0.03616	1	BP
GO:1905037	autophagosome organization	79	2	0.3	0.03616	1	BP
GO:0001505	regulation of neurotransmitter levels	193	3	0.74	0.03632	1	BP
GO:0048167	regulation of synaptic plasticity	80	2	0.31	0.037	1	BP
GO:0030307	positive regulation of cell growth	80	2	0.31	0.037	1	BP
GO:1903364	positive regulation of cellular protein ...	80	2	0.31	0.037	1	BP
GO:0015848	spermidine transport	10	1	0.04	0.03754	1	BP
GO:2001239	regulation of extrinsic apoptotic signal...	10	1	0.04	0.03754	1	BP
GO:0001953	negative regulation of cell-matrix adhes...	10	1	0.04	0.03754	1	BP
GO:2000403	positive regulation of lymphocyte migrat...	10	1	0.04	0.03754	1	BP
GO:2000404	regulation of T cell migration	10	1	0.04	0.03754	1	BP
GO:0045649	regulation of macrophage differentiation	10	1	0.04	0.03754	1	BP
GO:0042104	positive regulation of activated T cell ...	10	1	0.04	0.03754	1	BP
GO:0016079	synaptic vesicle exocytosis	81	2	0.31	0.03785	1	BP
GO:0045664	regulation of neuron differentiation	81	2	0.31	0.03785	1	BP
GO:0045862	positive regulation of proteolysis	198	3	0.76	0.03874	1	BP
GO:0007254	JNK cascade	83	2	0.32	0.03956	1	BP
GO:0010977	negative regulation of neuron projection...	84	2	0.32	0.04043	1	BP
GO:1901889	negative regulation of cell junction ass...	11	1	0.04	0.04122	1	BP
GO:0001916	positive regulation of T cell mediated c...	11	1	0.04	0.04122	1	BP
GO:0034497	protein localization to phagophore assem...	11	1	0.04	0.04122	1	BP
GO:1902644	tertiary alcohol metabolic process	11	1	0.04	0.04122	1	BP
GO:0000296	spermine transport	11	1	0.04	0.04122	1	BP
GO:0044794	positive regulation by host of viral pro...	11	1	0.04	0.04122	1	BP
GO:2000251	positive regulation of actin cytoskeleto...	11	1	0.04	0.04122	1	BP
GO:0046651	lymphocyte proliferation	85	2	0.32	0.04131	1	BP
GO:0032943	mononuclear cell proliferation	85	2	0.32	0.04131	1	BP
GO:0032271	regulation of protein polymerization	87	2	0.33	0.04309	1	BP
GO:0061351	neural precursor cell proliferation	88	2	0.34	0.04399	1	BP
GO:0043933	protein-containing complex subunit organ...	883	7	3.37	0.04422	1	BP
GO:0048665	neuron fate specification	12	1	0.05	0.04488	1	BP
GO:0015846	polyamine transport	12	1	0.05	0.04488	1	BP
GO:0006589	octopamine biosynthetic process	12	1	0.05	0.04488	1	BP
GO:0031114	regulation of microtubule depolymerizati...	12	1	0.05	0.04488	1	BP
GO:0046333	octopamine metabolic process	12	1	0.05	0.04488	1	BP
GO:0001914	regulation of T cell mediated cytotoxici...	12	1	0.05	0.04488	1	BP
GO:0007026	negative regulation of microtubule depol...	12	1	0.05	0.04488	1	BP
GO:0042462	eye photoreceptor cell development	12	1	0.05	0.04488	1	BP
GO:0042421	norepinephrine biosynthetic process	12	1	0.05	0.04488	1	BP
GO:0060487	lung epithelial cell differentiation	12	1	0.05	0.04488	1	BP
GO:0060479	lung cell differentiation	12	1	0.05	0.04488	1	BP
GO:0072678	T cell migration	12	1	0.05	0.04488	1	BP
GO:0035335	peptidyl-tyrosine dephosphorylation	12	1	0.05	0.04488	1	BP
GO:0046006	regulation of activated T cell prolifera...	12	1	0.05	0.04488	1	BP
GO:0070663	regulation of leukocyte proliferation	89	2	0.34	0.0449	1	BP
GO:0048588	developmental cell growth	89	2	0.34	0.0449	1	BP
GO:1901215	negative regulation of neuron death	91	2	0.35	0.04673	1	BP
GO:0006357	regulation of transcription by RNA polym...	706	6	2.69	0.04703	1	BP
GO:0007163	establishment or maintenance of cell pol...	92	2	0.35	0.04766	1	BP
GO:0072017	distal tubule development	13	1	0.05	0.04854	1	BP
GO:0035137	hindlimb morphogenesis	13	1	0.05	0.04854	1	BP
GO:0097049	motor neuron apoptotic process	13	1	0.05	0.04854	1	BP
GO:0016137	glycoside metabolic process	13	1	0.05	0.04854	1	BP
GO:0048745	smooth muscle tissue development	13	1	0.05	0.04854	1	BP
GO:0003091	renal water homeostasis	13	1	0.05	0.04854	1	BP
GO:0035329	hippo signaling	13	1	0.05	0.04854	1	BP
GO:0050830	defense response to Gram-positive bacter...	13	1	0.05	0.04854	1	BP
GO:0001658	branching involved in ureteric bud morph...	13	1	0.05	0.04854	1	BP
GO:1903861	positive regulation of dendrite extensio...	13	1	0.05	0.04854	1	BP
GO:0032480	negative regulation of type I interferon...	13	1	0.05	0.04854	1	BP
GO:0048536	spleen development	13	1	0.05	0.04854	1	BP
GO:0060560	developmental growth involved in morphog...	94	2	0.36	0.04953	1	BP
GO:0070997	neuron death	222	3	0.85	0.05148	1	BP
GO:0072044	collecting duct development	14	1	0.05	0.05217	1	BP
