term	pval	ontology	fg	oe	symbol	size
Cupin_8	1e-30	Pfam	48	29663.04	17	2.11476137126612
2OG-FeII_Oxy_4	1.57172178688839e-18	Pfam	14	36048.8333333333	20	2.13468761508339
2OG-FeII_Oxy_3	1.61927133030055e-17	Pfam	17	21886.7916666667	20	2.08331037150648
Pyr_redox_3	1.23833442030894e-14	Pfam	13	25105.4375	20	2.09756234567908
EGF_CA	4.02196578331678e-12	Pfam	29	5799.81229773463	20	1.93995204541192
GO:0014057 | positive regulation of acetylcholine sec...	1.3e-11	BP	15	10.6382978723404	20	1.01334700196937
GO:0033685 | negative regulation of luteinizing hormo...	1.8e-11	BP	15	10.4166666666667	20	1.00882543929088
GO:0016497 | substance K receptor activity	1.8e-11	MF	15	10.4166666666667	20	1.00882543929088
GO:0070459 | prolactin secretion	2e-11	BP	15	10.3448275862069	20	1.00733472928352
GO:0005615 | extracellular space	3.3e-11	CC	43	3.1524926686217	20	0.706154434425733
NIDO	8.28779639124579e-11	Pfam	14	12185.5211267606	20	2.02134710205421
GO:1902093 | positive regulation of flagellated sperm...	1e-10	BP	15	9.25925925925926	20	0.983146095203073
GO:0043117 | positive regulation of vascular permeabi...	1.2e-10	BP	15	9.14634146341463	20	0.980432257225344
GO:0070474 | positive regulation of uterine smooth mu...	1.4e-10	BP	15	9.09090909090909	20	0.979084937501224
GO:0005788 | endoplasmic reticulum lumen	2.9e-10	CC	19	6.27062706270627	20	0.892922713593133
GO:0035106 | operant conditioning	5.5e-10	BP	15	8.19672131147541	20	0.955845264321193
GO:0005576 | extracellular region	1.1e-09	CC	72	3.25939339067451	20	0.716335661934985
GO:0030433 | ubiquitin-dependent ERAD pathway	1.4e-09	BP	17	6.51340996168582	20	0.902113304435753
GO:0014827 | intestine smooth muscle contraction	7.3e-09	BP	15	6.81818181818182	20	0.913054531905666
GO:0022013 | pallium cell proliferation in forebrain	1.3e-08	BP	4	100	20	1.4142135623731
GO:0010610 | regulation of mRNA stability involved in...	1.3e-08	BP	4	100	20	1.4142135623731
GO:0097225 | sperm midpiece	3.9e-08	CC	15	6	20	0.88212881734112
GO:0061827 | sperm head	4.4e-08	CC	15	5.95238095238095	20	0.880165165337812
GO:0050660 | flavin adenine dinucleotide binding	5e-08	MF	18	4.82573726541555	20	0.826779095825855
GO:1904045 | cellular response to aldosterone	6.5e-08	BP	4	80	20	1.37952527595254
GO:0050914 | sensory perception of salty taste	6.5e-08	BP	4	80	20	1.37952527595254
GO:0036254 | cellular response to amiloride	6.5e-08	BP	4	80	20	1.37952527595254
GO:0032426 | stereocilium tip	7.6e-08	CC	6	26.0869565217391	20	1.1901358806313
ASC	1.15443901716512e-07	Pfam	9	12934.4651162791	20	2.02774467669959
SEA	1.40211954523658e-07	Pfam	11	9441.36111111111	20	1.99374888307197
EGF_3	2.61337966436581e-07	Pfam	13	7237.6036036036	20	1.96458514540449
GO:0015280 | ligand-gated sodium channel activity	2.9e-07	MF	7	15.5555555555556	20	1.09173509893147
Hairy_orange	3.18038436641068e-07	Pfam	5	34332.2222222222	20	2.12971874080135
GO:0050915 | sensory perception of sour taste	4.5e-07	BP	6	20	20	1.14062701864544
GO:0008381 | mechanosensitive ion channel activity	6.4e-07	MF	6	18.75	20	1.12827358032692
GO:0061643 | chemorepulsion of axon	8.8e-07	BP	4	44.4444444444444	20	1.28367343272681
GO:0140059 | dendrite arborization	8.8e-07	BP	4	44.4444444444444	20	1.28367343272681
DUF4735	1.04248825262767e-06	Pfam	8	12058.1463414634	20	2.02021794623649
VWD	1.04248825262767e-06	Pfam	8	12058.1463414634	20	2.02021794623649
GO:0004497 | monooxygenase activity	1.1e-06	MF	24	4.27046263345196	20	0.794024512305851
cEGF	1.28496255745628e-06	Pfam	10	8583.05555555555	20	1.98334110117058
GO:0005509 | calcium ion binding	1.4e-06	MF	27	2.83613445378151	20	0.672849772069897
TMC	1.59440245078637e-06	Pfam	6	18539.4	20	2.06593699679914
GO:1904117 | cellular response to vasopressin	1.6e-06	BP	4	40	20	1.26572508520925
GO:0005886 | plasma membrane	1.6e-06	CC	133	1.57191821297719	20	0.443204180842946
hEGF	1.7522866163913e-06	Pfam	15	5327.41379310345	20	1.930418719034
GO:1904715 | negative regulation of chaperone-mediate...	2.2e-06	BP	6	15.3846153846154	20	1.08953505834239
Ependymin	2.61353279886501e-06	Pfam	8	10747.4782608696	20	2.00781138938252
GO:0005179 | hormone activity	2.7e-06	MF	5	21.7391304347826	20	1.15639187489295
GO:0042420 | dopamine catabolic process	4.1e-06	BP	7	10.6060606060606	20	1.01269645228587
GO:0071468 | cellular response to acidic pH	4.1e-06	BP	6	13.953488372093	20	1.06989849743051
GO:0046628 | positive regulation of insulin receptor ...	4.1e-06	BP	6	13.953488372093	20	1.06989849743051
Phospholip_A2_1	4.66132756813517e-06	Pfam	5	22070.7142857143	20	2.08418242691986
GO:2001212 | regulation of vasculogenesis	4.9e-06	BP	3	75	20	1.36932876380791
GO:0035910 | ascending aorta morphogenesis	4.9e-06	BP	3	75	20	1.36932876380791
GO:0006930 | substrate-dependent cell migration, cell...	4.9e-06	BP	3	75	20	1.36932876380791
GO:0003195 | tricuspid valve formation	4.9e-06	BP	3	75	20	1.36932876380791
GO:0003199 | endocardial cushion to mesenchymal trans...	4.9e-06	BP	3	75	20	1.36932876380791
GO:0003150 | muscular septum morphogenesis	4.9e-06	BP	3	75	20	1.36932876380791
GO:0046813 | receptor-mediated virion attachment to h...	4.9e-06	BP	3	75	20	1.36932876380791
GO:0036304 | umbilical cord morphogenesis	4.9e-06	BP	3	75	20	1.36932876380791
GO:0033564 | anterior/posterior axon guidance	4.9e-06	BP	3	75	20	1.36932876380791
GO:0004185 | serine-type carboxypeptidase activity	5.4e-06	MF	6	13.3333333333333	20	1.06063129154683
GO:0009986 | cell surface	7e-06	CC	36	2.59552992069214	20	0.643603946300831
G8	7.23104784137634e-06	Pfam	3	61798	20	2.18882946344017
GO:1990247 | N6-methyladenosine-containing RNA bindin...	1.3e-05	MF	4	26.6666666666667	20	1.19413932699341
GO:0010667 | negative regulation of cardiac muscle ce...	1.6e-05	BP	6	11.1111111111111	20	1.02262284864004
GO:0070937 | CRD-mediated mRNA stability complex	2.3e-05	CC	4	23.5294117647059	20	1.17115800383624
GO:0051610 | serotonin uptake	2.6e-05	BP	5	14.2857142857143	20	1.07466364969964
CECR6_TMEM121	2.67083933038868e-05	Pfam	4	24719.2	20	2.09595668164963
DUF4062	2.76841448027394e-05	Pfam	7	9404.04347826087	20	1.99331749311455
Amnionless	2.8505388546114e-05	Pfam	3	46348.5	20	2.16010085028813
L_HMGIC_fpl	2.8505388546114e-05	Pfam	3	46348.5	20	2.16010085028813
PID_2	2.8505388546114e-05	Pfam	3	46348.5	20	2.16010085028813
GO:0050699 | WW domain binding	3.3e-05	MF	5	13.5135135135135	20	1.06337588851216
GO:0098719 | sodium ion import across plasma membrane	3.5e-05	BP	5	13.1578947368421	20	1.05791606837178
Ank_2	4.03332798736483e-05	Pfam	29	2744.47473200613	20	1.85430829061612
GO:0061312 | BMP signaling pathway involved in heart ...	4.2e-05	BP	3	37.5	20	1.2546040282606
Patatin	4.22468468006351e-05	Pfam	7	8828.28571428571	20	1.98642301134716
VWA	4.38964395221604e-05	Pfam	6	10905.5294117647	20	2.00938964697372
GO:0070934 | CRD-mediated mRNA stabilization	5.5e-05	BP	4	19.047619047619	20	1.13130044488369
GO:0007605 | sensory perception of sound	5.7e-05	BP	13	6.5	20	0.901617078721813
GO:0008045 | motor neuron axon guidance	5.9e-05	BP	5	11.9047619047619	20	1.03716956855575
Prominin	6.10354737108763e-05	Pfam	4	20599.3333333333	20	2.07698174409505
GO:0032488 | Cdc42 protein signal transduction	6.6e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:0035912 | dorsal aorta morphogenesis	6.6e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:0060633 | negative regulation of transcription ini...	6.6e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:1905956 | positive regulation of endothelial tube ...	6.6e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:2000820 | negative regulation of transcription fro...	6.6e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:2001303 | lipoxin A4 biosynthetic process	6.6e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:2001306 | lipoxin B4 biosynthetic process	6.6e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:0045590 | negative regulation of regulatory T cell...	6.8e-05	BP	4	17.3913043478261	20	1.11370200471687
GO:0042289 | MHC class II protein binding	7.3e-05	MF	4	17.3913043478261	20	1.11370200471687
GO:0006589 | octopamine biosynthetic process	7.6e-05	BP	5	11.3636363636364	20	1.02738372960147
Dynamin_N	7.69639623135564e-05	Pfam	8	6866.44444444444	20	1.95875774678352
Ank_4	8.02568899410531e-05	Pfam	14	4061.84037558685	20	1.89966387875942
GO:0004500 | dopamine beta-monooxygenase activity	8.4e-05	MF	5	11.1111111111111	20	1.02262284864004
GO:0045746 | negative regulation of Notch signaling p...	8.7e-05	BP	7	6.73076923076923	20	0.90998060458203
GO:0046326 | positive regulation of glucose import	8.7e-05	BP	7	6.73076923076923	20	0.90998060458203
GO:0042421 | norepinephrine biosynthetic process	9.5e-05	BP	5	10.8695652173913	20	1.01794507349584
GO:0002270 | plasmacytoid dendritic cell activation	9.8e-05	BP	4	16	20	1.09732400987854
GO:1990404 | protein ADP-ribosylase activity	9.9e-05	MF	7	6.60377358490566	20	0.905423754244103
GO:0003950 | NAD+ ADP-ribosyltransferase activity	9.9e-05	MF	7	6.60377358490566	20	0.905423754244103
GO:0044194 | cytolytic granule	1e-04	CC	4	16	20	1.09732400987854
Bravo_FIGEY	0.000103642470472382	Pfam	5	12359.6	20	2.02287034079987
GO:0051897 | positive regulation of protein kinase B ...	0.00011	BP	7	6.54205607476635	20	0.903169010943714
GO:0035313 | wound healing, spreading of epidermal ce...	0.00012	BP	4	15.3846153846154	20	1.08953505834239
GO:0120234 | stereocilium coat	0.00012	CC	2	100	20	1.4142135623731
