GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0034142	toll-like receptor 4 signaling pathway	20	3	0.08	5.9e-05	0.726703	BP
GO:0050966	detection of mechanical stimulus involve...	7	2	0.03	0.00031	1	BP
GO:0033209	tumor necrosis factor-mediated signaling...	36	3	0.14	0.00035	1	BP
GO:0010745	negative regulation of macrophage derive...	12	2	0.05	0.00096	1	BP
GO:0070427	nucleotide-binding oligomerization domai...	12	2	0.05	0.00096	1	BP
GO:0070431	nucleotide-binding oligomerization domai...	12	2	0.05	0.00096	1	BP
GO:0032495	response to muramyl dipeptide	14	2	0.05	0.00131	1	BP
GO:0007253	cytoplasmic sequestering of NF-kappaB	14	2	0.05	0.00131	1	BP
GO:0010888	negative regulation of lipid storage	14	2	0.05	0.00131	1	BP
GO:0072659	protein localization to plasma membrane	134	5	0.52	0.00147	1	BP
GO:0010875	positive regulation of cholesterol efflu...	16	2	0.06	0.00172	1	BP
GO:0006892	post-Golgi vesicle-mediated transport	67	3	0.26	0.00219	1	BP
GO:0035994	response to muscle stretch	19	2	0.07	0.00243	1	BP
GO:0051930	regulation of sensory perception of pain	22	2	0.09	0.00326	1	BP
GO:0006904	vesicle docking involved in exocytosis	22	2	0.09	0.00326	1	BP
GO:0048167	regulation of synaptic plasticity	82	3	0.32	0.0039	1	BP
GO:0045200	establishment of neuroblast polarity	1	1	0	0.00392	1	BP
GO:0033490	cholesterol biosynthetic process via lat...	1	1	0	0.00392	1	BP
GO:0071244	cellular response to carbon dioxide	1	1	0	0.00392	1	BP
GO:1903910	negative regulation of receptor clusteri...	1	1	0	0.00392	1	BP
GO:0050968	detection of chemical stimulus involved ...	1	1	0	0.00392	1	BP
GO:0099562	maintenance of postsynaptic density stru...	1	1	0	0.00392	1	BP
GO:0099152	regulation of neurotransmitter receptor ...	1	1	0	0.00392	1	BP
GO:0099158	regulation of recycling endosome localiz...	1	1	0	0.00392	1	BP
GO:1902217	erythrocyte apoptotic process	1	1	0	0.00392	1	BP
GO:0140484	5-aminolevulinic acid import across plas...	1	1	0	0.00392	1	BP
GO:0046294	formaldehyde catabolic process	1	1	0	0.00392	1	BP
GO:0072560	type B pancreatic cell maturation	1	1	0	0.00392	1	BP
GO:0098876	vesicle-mediated transport to the plasma...	87	4	0.34	0.00405	1	BP
GO:0050853	B cell receptor signaling pathway	25	2	0.1	0.00421	1	BP
GO:0010256	endomembrane system organization	289	5	1.13	0.00485	1	BP
GO:0045746	negative regulation of Notch signaling p...	27	2	0.11	0.0049	1	BP
GO:0031663	lipopolysaccharide-mediated signaling pa...	28	2	0.11	0.00526	1	BP
GO:0043330	response to exogenous dsRNA	29	2	0.11	0.00564	1	BP
GO:0015031	protein transport	929	10	3.64	0.00569	1	BP
GO:0120183	positive regulation of focal adhesion di...	2	1	0.01	0.00782	1	BP
GO:0050975	sensory perception of touch	2	1	0.01	0.00782	1	BP
GO:0031161	phosphatidylinositol catabolic process	2	1	0.01	0.00782	1	BP
GO:0099161	regulation of presynaptic dense core gra...	2	1	0.01	0.00782	1	BP
GO:0061670	evoked neurotransmitter secretion	2	1	0.01	0.00782	1	BP
GO:0030512	negative regulation of transforming grow...	35	2	0.14	0.00814	1	BP
GO:0014902	myotube differentiation	35	2	0.14	0.00814	1	BP
