GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0042776	mitochondrial ATP synthesis coupled prot...	43	32	2.29	NA	NA	BP
GO:0032981	mitochondrial respiratory chain complex ...	36	22	1.92	1.1e-19	1.35476e-15	BP
GO:0006122	mitochondrial electron transport, ubiqui...	11	10	0.59	1.7e-12	1.04686e-08	BP
GO:0006099	tricarboxylic acid cycle	26	14	1.39	6.4e-12	2.62741333333333e-08	BP
GO:0097401	synaptic vesicle lumen acidification	13	10	0.69	4.1e-11	1.26239e-07	BP
GO:0006120	mitochondrial electron transport, NADH t...	17	10	0.91	2.3e-09	5.66536e-06	BP
GO:0006635	fatty acid beta-oxidation	63	22	3.36	3.3e-09	6.7738e-06	BP
GO:0006123	mitochondrial electron transport, cytoch...	11	8	0.59	8.7e-09	1.35476e-05	BP
GO:0061732	mitochondrial acetyl-CoA biosynthetic pr...	8	7	0.43	8.8e-09	1.35476e-05	BP
GO:1990542	mitochondrial transmembrane transport	93	44	4.95	3.9e-06	0.00533693333333333	BP
GO:0036295	cellular response to increased oxygen le...	7	5	0.37	8e-06	0.0098528	BP
GO:0033539	fatty acid beta-oxidation using acyl-CoA...	12	6	0.64	1.5e-05	0.0167945454545455	BP
GO:1902600	proton transmembrane transport	82	50	4.37	1.9e-05	0.0195003333333333	BP
GO:0006550	isoleucine catabolic process	5	4	0.27	3.8e-05	0.0360006153846154	BP
GO:0043525	positive regulation of neuron apoptotic ...	27	8	1.44	5.5e-05	0.0483842857142857	BP
GO:0022904	respiratory electron transport chain	67	35	3.57	6.2e-05	0.0509061333333333	BP
GO:0006107	oxaloacetate metabolic process	10	5	0.53	8.4e-05	0.064659	BP
GO:0007035	vacuolar acidification	14	7	0.75	0.00011	0.0796917647058824	BP
GO:0009083	branched-chain amino acid catabolic proc...	17	9	0.91	0.00023	0.134356363636364	BP
GO:0006730	one-carbon metabolic process	25	7	1.33	0.00024	0.134356363636364	BP
GO:0006555	methionine metabolic process	12	5	0.64	0.00024	0.134356363636364	BP
GO:0046500	S-adenosylmethionine metabolic process	12	5	0.64	0.00024	0.134356363636364	BP
GO:0006105	succinate metabolic process	7	4	0.37	0.00024	0.134356363636364	BP
GO:0042573	retinoic acid metabolic process	33	8	1.76	0.00026	0.139224347826087	BP
GO:0098656	anion transmembrane transport	64	13	3.41	0.00031	0.1527184	BP
GO:0007007	inner mitochondrial membrane organizatio...	26	7	1.39	0.00031	0.1527184	BP
GO:0006101	citrate metabolic process	4	3	0.21	0.00058	0.273688888888889	BP
GO:0006581	acetylcholine catabolic process	21	6	1.12	6e-04	0.273688888888889	BP
GO:0015908	fatty acid transport	29	7	1.54	0.00065	0.285907142857143	BP
GO:0051289	protein homotetramerization	31	7	1.65	0.001	0.424689655172414	BP
GO:0051354	negative regulation of oxidoreductase ac...	10	4	0.53	0.00129	0.512504516129032	BP
GO:0071468	cellular response to acidic pH	10	4	0.53	0.00129	0.512504516129032	BP
GO:0006102	isocitrate metabolic process	5	3	0.27	0.00138	0.5311275	BP
GO:0019695	choline metabolic process	25	6	1.33	0.00164	0.612067878787879	BP
GO:0006094	gluconeogenesis	44	8	2.34	0.00197	0.64773037037037	BP
GO:0006693	prostaglandin metabolic process	65	10	3.46	0.00212	0.64773037037037	BP
GO:0046677	response to antibiotic	36	7	1.92	0.00252	0.64773037037037	BP
GO:0044272	sulfur compound biosynthetic process	65	16	3.46	0.00261	0.64773037037037	BP
GO:0070070	proton-transporting V-type ATPase comple...	6	3	0.32	0.00266	0.64773037037037	BP
GO:0002689	negative regulation of leukocyte chemota...	6	3	0.32	0.00266	0.64773037037037	BP
GO:0006621	protein retention in ER lumen	6	3	0.32	0.00266	0.64773037037037	BP
GO:0033477	S-methylmethionine metabolic process	2	2	0.11	0.00283	0.64773037037037	BP
GO:0044375	regulation of peroxisome size	2	2	0.11	0.00283	0.64773037037037	BP
GO:0019550	glutamate catabolic process to aspartate	2	2	0.11	0.00283	0.64773037037037	BP
GO:0019551	glutamate catabolic process to 2-oxoglut...	2	2	0.11	0.00283	0.64773037037037	BP
GO:0140009	L-aspartate import across plasma membran...	2	2	0.11	0.00283	0.64773037037037	BP
GO:1901052	sarcosine metabolic process	2	2	0.11	0.00283	0.64773037037037	BP
GO:1904539	negative regulation of glycolytic proces...	2	2	0.11	0.00283	0.64773037037037	BP
GO:1905828	regulation of prostaglandin catabolic pr...	2	2	0.11	0.00283	0.64773037037037	BP
GO:0045852	pH elevation	2	2	0.11	0.00283	0.64773037037037	BP
GO:0006532	aspartate biosynthetic process	2	2	0.11	0.00283	0.64773037037037	BP
GO:0006533	aspartate catabolic process	2	2	0.11	0.00283	0.64773037037037	BP
GO:0060785	regulation of apoptosis involved in tiss...	2	2	0.11	0.00283	0.64773037037037	BP
GO:0003358	noradrenergic neuron development	2	2	0.11	0.00283	0.64773037037037	BP
GO:0008610	lipid biosynthetic process	418	39	22.27	0.00284	0.64773037037037	BP
GO:0095500	acetylcholine receptor signaling pathway	28	6	1.49	0.00305	0.682978181818182	BP
GO:0045454	cell redox homeostasis	20	5	1.07	0.00334	0.734561428571429	BP
GO:0001919	regulation of receptor recycling	29	6	1.54	0.00367	0.792977543859649	BP
GO:0044282	small molecule catabolic process	257	47	13.69	0.00376	0.798416551724138	BP
GO:0035115	embryonic forelimb morphogenesis	13	4	0.69	0.00386	0.805758644067797	BP
GO:0048672	positive regulation of collateral sprout...	7	3	0.37	0.00447	0.873849523809524	BP
GO:0097250	mitochondrial respirasome assembly	7	3	0.37	0.00447	0.873849523809524	BP
GO:0006573	valine metabolic process	7	3	0.37	0.00447	0.873849523809524	BP
GO:0008272	sulfate transport	7	3	0.37	0.00447	0.873849523809524	BP
GO:0030641	regulation of cellular pH	55	14	2.93	0.00495	0.941811764705882	BP
GO:0098810	neurotransmitter reuptake	14	4	0.75	0.00518	0.941811764705882	BP
GO:0006749	glutathione metabolic process	62	9	3.3	0.0052	0.941811764705882	BP
GO:0006081	cellular aldehyde metabolic process	31	6	1.65	0.0052	0.941811764705882	BP
GO:0006739	NADP metabolic process	31	6	1.65	0.0052	0.941811764705882	BP
GO:0022900	electron transport chain	75	38	4	0.00548	0.978140289855072	BP
GO:0009150	purine ribonucleotide metabolic process	253	64	13.48	0.00615	1	BP
GO:0032787	monocarboxylic acid metabolic process	437	72	23.28	0.0066	1	BP
GO:0031116	positive regulation of microtubule polym...	15	4	0.8	0.00677	1	BP
GO:0006103	2-oxoglutarate metabolic process	10	5	0.53	0.00678	1	BP
GO:0015937	coenzyme A biosynthetic process	8	3	0.43	0.00687	1	BP
GO:0007042	lysosomal lumen acidification	8	3	0.43	0.00687	1	BP
GO:0042278	purine nucleoside metabolic process	24	5	1.28	0.00767	1	BP
GO:0070901	mitochondrial tRNA methylation	3	2	0.16	0.00819	1	BP
GO:1902083	negative regulation of peptidyl-cysteine...	3	2	0.16	0.00819	1	BP
GO:0010037	response to carbon dioxide	3	2	0.16	0.00819	1	BP
GO:0016480	negative regulation of transcription by ...	3	2	0.16	0.00819	1	BP
GO:0006114	glycerol biosynthetic process	3	2	0.16	0.00819	1	BP
GO:1990180	mitochondrial tRNA 3'-end processing	3	2	0.16	0.00819	1	BP
GO:0015701	bicarbonate transport	3	2	0.16	0.00819	1	BP
GO:0035811	negative regulation of urine volume	3	2	0.16	0.00819	1	BP
GO:0071314	cellular response to cocaine	3	2	0.16	0.00819	1	BP
GO:0070125	mitochondrial translational elongation	3	2	0.16	0.00819	1	BP
GO:0097745	mitochondrial tRNA 5'-end processing	3	2	0.16	0.00819	1	BP
GO:0070779	D-aspartate import across plasma membran...	3	2	0.16	0.00819	1	BP
GO:0098712	L-glutamate import across plasma membran...	3	2	0.16	0.00819	1	BP
GO:0055093	response to hyperoxia	3	2	0.16	0.00819	1	BP
GO:0006879	cellular iron ion homeostasis	34	6	1.81	0.00831	1	BP
GO:0072330	monocarboxylic acid biosynthetic process	155	19	8.26	0.00843	1	BP
GO:0098660	inorganic ion transmembrane transport	320	70	17.05	0.0087	1	BP
GO:1905039	carboxylic acid transmembrane transport	48	9	2.56	0.00885	1	BP
GO:0006734	NADH metabolic process	25	5	1.33	0.00918	1	BP
GO:0006699	bile acid biosynthetic process	25	5	1.33	0.00918	1	BP
GO:0055013	cardiac muscle cell development	25	5	1.33	0.00918	1	BP
GO:1903204	negative regulation of oxidative stress-...	9	3	0.48	0.00991	1	BP
GO:0006104	succinyl-CoA metabolic process	9	3	0.48	0.00991	1	BP
GO:0014823	response to activity	9	3	0.48	0.00991	1	BP
GO:0033632	regulation of cell-cell adhesion mediate...	9	3	0.48	0.00991	1	BP
GO:0035383	thioester metabolic process	64	17	3.41	0.0102	1	BP
GO:0006637	acyl-CoA metabolic process	64	17	3.41	0.0102	1	BP
GO:0042773	ATP synthesis coupled electron transport	48	30	2.56	0.01144	1	BP
GO:0042775	mitochondrial ATP synthesis coupled elec...	48	30	2.56	0.01144	1	BP
GO:0050775	positive regulation of dendrite morphoge...	47	7	2.5	0.01146	1	BP
GO:0034656	nucleobase-containing small molecule cat...	18	4	0.96	0.01338	1	BP
GO:0045039	protein insertion into mitochondrial inn...	10	3	0.53	0.0136	1	BP
GO:0006152	purine nucleoside catabolic process	10	3	0.53	0.0136	1	BP
GO:0009086	methionine biosynthetic process	10	3	0.53	0.0136	1	BP
GO:0016114	terpenoid biosynthetic process	10	3	0.53	0.0136	1	BP
GO:0016559	peroxisome fission	10	3	0.53	0.0136	1	BP
GO:0046034	ATP metabolic process	181	63	9.64	0.01381	1	BP
GO:0006084	acetyl-CoA metabolic process	36	12	1.92	0.01396	1	BP
GO:0048814	regulation of dendrite morphogenesis	61	8	3.25	0.01494	1	BP
GO:0051453	regulation of intracellular pH	53	13	2.82	0.01503	1	BP
GO:0140053	mitochondrial gene expression	134	17	7.14	0.01532	1	BP
GO:0050772	positive regulation of axonogenesis	57	10	3.04	0.01538	1	BP
GO:0046950	cellular ketone body metabolic process	4	2	0.21	0.01581	1	BP
GO:0071623	negative regulation of granulocyte chemo...	4	2	0.21	0.01581	1	BP
GO:1902623	negative regulation of neutrophil migrat...	4	2	0.21	0.01581	1	BP
GO:0070995	NADPH oxidation	4	2	0.21	0.01581	1	BP
GO:0090024	negative regulation of neutrophil chemot...	4	2	0.21	0.01581	1	BP
GO:0046498	S-adenosylhomocysteine metabolic process	4	2	0.21	0.01581	1	BP
GO:1900222	negative regulation of amyloid-beta clea...	4	2	0.21	0.01581	1	BP
GO:0006564	L-serine biosynthetic process	4	2	0.21	0.01581	1	BP
GO:0002337	B-1a B cell differentiation	4	2	0.21	0.01581	1	BP
GO:0062173	brexanolone metabolic process	4	2	0.21	0.01581	1	BP
GO:0010716	negative regulation of extracellular mat...	4	2	0.21	0.01581	1	BP
GO:0031295	T cell costimulation	4	2	0.21	0.01581	1	BP
GO:0042743	hydrogen peroxide metabolic process	19	4	1.01	0.01625	1	BP
GO:0019432	triglyceride biosynthetic process	19	4	1.01	0.01625	1	BP
GO:0009145	purine nucleoside triphosphate biosynthe...	74	37	3.94	0.0168	1	BP
GO:0009063	cellular amino acid catabolic process	83	19	4.42	0.0171	1	BP
GO:0006754	ATP biosynthetic process	64	36	3.41	0.01794	1	BP
GO:1901632	regulation of synaptic vesicle membrane ...	11	3	0.59	0.01797	1	BP
GO:0019755	one-carbon compound transport	11	3	0.59	0.01797	1	BP
GO:0031630	regulation of synaptic vesicle fusion to...	11	3	0.59	0.01797	1	BP
GO:0035999	tetrahydrofolate interconversion	11	3	0.59	0.01797	1	BP
GO:0031623	receptor internalization	76	9	4.05	0.01902	1	BP
GO:0098655	cation transmembrane transport	326	69	17.37	0.02179	1	BP
GO:0007416	synapse assembly	91	10	4.85	0.02238	1	BP
GO:0019646	aerobic electron transport chain	43	29	2.29	0.02254	1	BP
GO:0008210	estrogen metabolic process	31	5	1.65	0.02261	1	BP
GO:0003301	physiological cardiac muscle hypertrophy	12	3	0.64	0.02303	1	BP
GO:0003298	physiological muscle hypertrophy	12	3	0.64	0.02303	1	BP
GO:0061049	cell growth involved in cardiac muscle c...	12	3	0.64	0.02303	1	BP
GO:0097494	regulation of vesicle size	12	3	0.64	0.02303	1	BP
GO:0009170	purine deoxyribonucleoside monophosphate...	12	3	0.64	0.02303	1	BP
GO:0042407	cristae formation	12	3	0.64	0.02303	1	BP
GO:0046128	purine ribonucleoside metabolic process	21	4	1.12	0.02308	1	BP
GO:0032964	collagen biosynthetic process	21	4	1.12	0.02308	1	BP
GO:0032543	mitochondrial translation	109	13	5.81	0.02435	1	BP
GO:0003300	cardiac muscle hypertrophy	43	6	2.29	0.02523	1	BP
GO:0014897	striated muscle hypertrophy	43	6	2.29	0.02523	1	BP
GO:0043102	amino acid salvage	5	2	0.27	0.02543	1	BP
GO:0070072	vacuolar proton-transporting V-type ATPa...	5	2	0.27	0.02543	1	BP
GO:0001923	B-1 B cell differentiation	5	2	0.27	0.02543	1	BP
GO:0006121	mitochondrial electron transport, succin...	5	2	0.27	0.02543	1	BP
GO:1903054	negative regulation of extracellular mat...	5	2	0.27	0.02543	1	BP
GO:0097201	negative regulation of transcription fro...	5	2	0.27	0.02543	1	BP
GO:0006574	valine catabolic process	5	2	0.27	0.02543	1	BP
GO:0015670	carbon dioxide transport	5	2	0.27	0.02543	1	BP
GO:0071265	L-methionine biosynthetic process	5	2	0.27	0.02543	1	BP
GO:0071267	L-methionine salvage	5	2	0.27	0.02543	1	BP
GO:0007567	parturition	5	2	0.27	0.02543	1	BP
GO:1902224	ketone body metabolic process	5	2	0.27	0.02543	1	BP
GO:0031294	lymphocyte costimulation	5	2	0.27	0.02543	1	BP
GO:0098661	inorganic anion transmembrane transport	22	4	1.17	0.02705	1	BP
GO:0046460	neutral lipid biosynthetic process	22	4	1.17	0.02705	1	BP
GO:0046463	acylglycerol biosynthetic process	22	4	1.17	0.02705	1	BP
GO:0006633	fatty acid biosynthetic process	121	12	6.45	0.02721	1	BP
GO:0008652	cellular amino acid biosynthetic process	46	8	2.45	0.0274	1	BP
GO:0060041	retina development in camera-type eye	81	9	4.31	0.02764	1	BP
GO:0014896	muscle hypertrophy	44	6	2.34	0.02795	1	BP
GO:0008637	apoptotic mitochondrial changes	56	7	2.98	0.02814	1	BP
GO:0050770	regulation of axonogenesis	76	11	4.05	0.02845	1	BP
GO:0030150	protein import into mitochondrial matrix	13	3	0.69	0.02879	1	BP
GO:0031338	regulation of vesicle fusion	13	3	0.69	0.02879	1	BP
GO:0009119	ribonucleoside metabolic process	23	4	1.23	0.03141	1	BP
GO:0009067	aspartate family amino acid biosynthetic...	16	5	0.85	0.03481	1	BP
GO:0001976	nervous system process involved in regul...	14	3	0.75	0.03522	1	BP
GO:0043113	receptor clustering	24	4	1.28	0.03616	1	BP
GO:0019236	response to pheromone	6	2	0.32	0.03681	1	BP
GO:0021860	pyramidal neuron development	6	2	0.32	0.03681	1	BP
GO:0097070	ductus arteriosus closure	6	2	0.32	0.03681	1	BP
GO:0042574	retinal metabolic process	6	2	0.32	0.03681	1	BP
GO:2000192	negative regulation of fatty acid transp...	6	2	0.32	0.03681	1	BP
GO:0034727	piecemeal microautophagy of the nucleus	6	2	0.32	0.03681	1	BP
GO:1900221	regulation of amyloid-beta clearance	6	2	0.32	0.03681	1	BP
GO:0006551	leucine metabolic process	6	2	0.32	0.03681	1	BP
GO:0003025	regulation of systemic arterial blood pr...	6	2	0.32	0.03681	1	BP
GO:0003026	regulation of systemic arterial blood pr...	6	2	0.32	0.03681	1	BP
GO:0008209	androgen metabolic process	6	2	0.32	0.03681	1	BP
GO:0010715	regulation of extracellular matrix disas...	6	2	0.32	0.03681	1	BP
GO:0009142	nucleoside triphosphate biosynthetic pro...	81	37	4.31	0.03753	1	BP
GO:0035725	sodium ion transmembrane transport	60	7	3.2	0.03916	1	BP
GO:0006636	unsaturated fatty acid biosynthetic proc...	60	7	3.2	0.03916	1	BP
GO:0006898	receptor-mediated endocytosis	114	11	6.07	0.03991	1	BP
GO:0044255	cellular lipid metabolic process	601	70	32.02	0.0408	1	BP
GO:0050982	detection of mechanical stimulus	25	4	1.33	0.0413	1	BP
GO:0006091	generation of precursor metabolites and ...	255	81	13.58	0.04135	1	BP
GO:1901606	alpha-amino acid catabolic process	56	12	2.98	0.04196	1	BP
GO:0009581	detection of external stimulus	61	7	3.25	0.0423	1	BP
GO:0009582	detection of abiotic stimulus	61	7	3.25	0.0423	1	BP
GO:0000097	sulfur amino acid biosynthetic process	15	3	0.8	0.04234	1	BP
GO:0009070	serine family amino acid biosynthetic pr...	15	3	0.8	0.04234	1	BP
GO:0009164	nucleoside catabolic process	15	3	0.8	0.04234	1	BP
GO:0007520	myoblast fusion	15	3	0.8	0.04234	1	BP
GO:0006090	pyruvate metabolic process	60	15	3.2	0.04436	1	BP
