GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007186	G protein-coupled receptor signaling pat...	595	10	1.32	8.5e-08	0.00104414	BP
GO:0042127	regulation of cell population proliferat...	756	9	1.67	5.3e-05	0.325526	BP
GO:0001942	hair follicle development	68	3	0.15	0.00041	1	BP
GO:0010647	positive regulation of cell communicatio...	786	8	1.74	0.00056	1	BP
GO:0023056	positive regulation of signaling	789	8	1.75	0.00058	1	BP
GO:1903532	positive regulation of secretion by cell	243	4	0.54	0.00168	1	BP
GO:2001013	epithelial cell proliferation involved i...	30	2	0.07	0.00193	1	BP
GO:1904898	negative regulation of hepatic stellate ...	1	1	0	0.00221	1	BP
GO:0051952	regulation of amine transport	145	3	0.32	0.00369	1	BP
GO:0048839	inner ear development	146	3	0.32	0.00376	1	BP
GO:0010533	regulation of activation of Janus kinase...	2	1	0	0.00442	1	BP
GO:0043377	negative regulation of CD8-positive, alp...	2	1	0	0.00442	1	BP
GO:2000271	positive regulation of fibroblast apopto...	2	1	0	0.00442	1	BP
GO:0002696	positive regulation of leukocyte activat...	165	3	0.37	0.0053	1	BP
GO:0035590	purinergic nucleotide receptor signaling...	52	2	0.12	0.00572	1	BP
GO:0007166	cell surface receptor signaling pathway	1058	9	2.34	0.00599	1	BP
GO:0097323	B cell adhesion	3	1	0.01	0.00662	1	BP
GO:0009994	oocyte differentiation	58	2	0.13	0.00708	1	BP
GO:0060986	endocrine hormone secretion	62	2	0.14	0.00806	1	BP
GO:0070940	dephosphorylation of RNA polymerase II C...	4	1	0.01	0.00882	1	BP
GO:0046883	regulation of hormone secretion	201	3	0.44	0.00915	1	BP
GO:0050870	positive regulation of T cell activation	70	2	0.15	0.01019	1	BP
GO:0016055	Wnt signaling pathway	211	3	0.47	0.01044	1	BP
GO:0198738	cell-cell signaling by wnt	212	3	0.47	0.01058	1	BP
GO:0007188	adenylate cyclase-modulating G protein-c...	213	3	0.47	0.01072	1	BP
GO:0018344	protein geranylgeranylation	5	1	0.01	0.01102	1	BP
GO:0060330	regulation of response to interferon-gam...	5	1	0.01	0.01102	1	BP
GO:0060334	regulation of interferon-gamma-mediated ...	5	1	0.01	0.01102	1	BP
