GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0002181	cytoplasmic translation	438	79	12.12	NA	NA	BP
GO:0140242	translation at postsynapse	165	37	4.57	3.8e-23	4.77964e-19	BP
GO:0140236	translation at presynapse	159	36	4.4	1e-22	6.289e-19	BP
GO:0000387	spliceosomal snRNP assembly	122	29	3.38	2.6e-16	1.09009333333333e-12	BP
GO:0000398	mRNA splicing, via spliceosome	710	100	19.65	3.2e-14	1.00624e-10	BP
GO:0006298	mismatch repair	91	18	2.52	5.4e-11	1.358424e-07	BP
GO:0048026	positive regulation of mRNA splicing, vi...	66	15	1.83	2.7e-10	5.39057142857143e-07	BP
GO:1900264	positive regulation of DNA-directed DNA ...	47	13	1.3	3e-10	5.39057142857143e-07	BP
GO:0006457	protein folding	416	43	11.51	1.9e-09	2.987275e-06	BP
GO:0048025	negative regulation of mRNA splicing, vi...	46	12	1.27	3.1e-09	4.33242222222222e-06	BP
GO:0090204	protein localization to nuclear pore	10	6	0.28	8.4e-08	0.0001056552	BP
GO:1905907	negative regulation of amyloid fibril fo...	26	8	0.72	3.3e-07	0.000328963076923077	BP
GO:0000381	regulation of alternative mRNA splicing,...	81	13	2.24	3.4e-07	0.000328963076923077	BP
GO:1904851	positive regulation of establishment of ...	35	9	0.97	3.4e-07	0.000328963076923077	BP
GO:0006364	rRNA processing	754	67	20.87	6.2e-07	0.000557025714285714	BP
GO:0006268	DNA unwinding involved in DNA replicatio...	86	13	2.38	6.9e-07	0.000578588	BP
GO:0006335	DNA replication-dependent nucleosome ass...	15	6	0.42	1.8e-06	0.00133178823529412	BP
GO:0000462	maturation of SSU-rRNA from tricistronic...	140	16	3.87	1.8e-06	0.00133178823529412	BP
GO:0051290	protein heterotetramerization	24	7	0.66	2.8e-06	0.00195657777777778	BP
GO:0001731	formation of translation preinitiation c...	34	8	0.94	3.2e-06	0.0021184	BP
GO:0002183	cytoplasmic translational initiation	71	16	1.96	5.9e-06	0.00371051	BP
GO:0006413	translational initiation	272	36	7.53	7.1e-06	0.0042525619047619	BP
GO:0006260	DNA replication	827	82	22.89	9.6e-06	0.00548858181818182	BP
GO:1903934	positive regulation of DNA primase activ...	20	6	0.55	1.2e-05	0.00603744	BP
GO:0006272	leading strand elongation	20	6	0.55	1.2e-05	0.00603744	BP
GO:0006231	dTMP biosynthetic process	20	6	0.55	1.2e-05	0.00603744	BP
GO:0061077	chaperone-mediated protein folding	146	15	4.04	1.4e-05	0.00677276923076923	BP
GO:0006269	DNA replication, synthesis of RNA primer	21	6	0.58	1.7e-05	0.00791948148148148	BP
GO:2000622	regulation of nuclear-transcribed mRNA c...	33	7	0.91	2.8e-05	0.012578	BP
GO:0034421	post-translational protein acetylation	8	4	0.22	3.7e-05	0.0155128666666667	BP
GO:0043111	replication fork arrest	8	4	0.22	3.7e-05	0.0155128666666667	BP
GO:1904667	negative regulation of ubiquitin protein...	24	6	0.66	3.9e-05	0.015823935483871	BP
GO:0000027	ribosomal large subunit assembly	92	11	2.55	4.8e-05	0.018867	BP
GO:0051225	spindle assembly	358	27	9.91	5e-05	0.0190575757575758	BP
GO:0007339	binding of sperm to zona pellucida	63	9	1.74	5.7e-05	0.0210866470588235	BP
GO:1900087	positive regulation of G1/S transition o...	95	11	2.63	6.4e-05	0.0229997714285714	BP
GO:0051168	nuclear export	411	33	11.37	7e-05	0.0244572222222222	BP
GO:0000413	protein peptidyl-prolyl isomerization	65	9	1.8	7.3e-05	0.0248160540540541	BP
GO:0050821	protein stabilization	406	26	11.24	7.6e-05	0.025156	BP
GO:2000975	positive regulation of pro-B cell differ...	4	3	0.11	8.3e-05	0.02609935	BP
GO:0031439	positive regulation of mRNA cleavage	4	3	0.11	8.3e-05	0.02609935	BP
GO:0007004	telomere maintenance via telomerase	180	20	4.98	8.8e-05	0.0269966829268293	BP
GO:0006334	nucleosome assembly	150	19	4.15	9.4e-05	0.0281507619047619	BP
GO:0000028	ribosomal small subunit assembly	69	9	1.91	0.00012	0.0351013953488372	BP
GO:0030578	PML body organization	19	5	0.53	0.00014	0.0391315555555556	BP
GO:0000454	snoRNA guided rRNA pseudouridine synthes...	19	5	0.53	0.00014	0.0391315555555556	BP
GO:0010498	proteasomal protein catabolic process	1171	57	32.41	0.00015	0.0401425531914894	BP
GO:0006406	mRNA export from nucleus	160	14	4.43	0.00015	0.0401425531914894	BP
GO:0006284	base-excision repair	142	13	3.93	0.00017	0.0445470833333333	BP
GO:0048478	replication fork protection	20	5	0.55	0.00018	0.0452808	BP
GO:1901998	toxin transport	89	10	2.46	0.00018	0.0452808	BP
GO:0000244	spliceosomal tri-snRNP complex assembly	32	6	0.89	0.00022	0.0542580392156863	BP
GO:0006401	RNA catabolic process	605	43	16.74	0.00023	0.0556334615384615	BP
GO:2000001	regulation of DNA damage checkpoint	77	9	2.13	0.00027	0.0640766037735849	BP
GO:0043248	proteasome assembly	47	7	1.3	0.00029	0.0675485185185185	BP
GO:0042274	ribosomal small subunit biogenesis	287	33	7.94	3e-04	0.0686072727272727	BP
GO:0001824	blastocyst development	372	23	10.3	0.00032	0.0718742857142857	BP
GO:0010621	negative regulation of transcription by ...	6	3	0.17	4e-04	0.0867448275862069	BP
GO:0032212	positive regulation of telomere maintena...	81	9	2.24	4e-04	0.0867448275862069	BP
GO:0042273	ribosomal large subunit biogenesis	269	31	7.44	0.00042	0.0895383050847458	BP
GO:0045876	positive regulation of sister chromatid ...	50	7	1.38	0.00043	0.0901423333333333	BP
GO:0046601	positive regulation of centriole replica...	24	5	0.66	0.00044	0.0907265573770492	BP
GO:0034501	protein localization to kinetochore	51	7	1.41	0.00049	0.0994067741935484	BP
GO:0007098	centrosome cycle	338	25	9.35	5e-04	0.0998253968253968	BP
GO:0006301	postreplication repair	84	9	2.32	0.00053	0.102559076923077	BP
GO:0000470	maturation of LSU-rRNA	107	13	2.96	0.00053	0.102559076923077	BP
GO:0044209	AMP salvage	52	7	1.44	0.00055	0.104816666666667	BP
GO:0070979	protein K11-linked ubiquitination	85	9	2.35	0.00057	0.107006865671642	BP
GO:1904874	positive regulation of telomerase RNA lo...	15	4	0.42	0.00062	0.114681764705882	BP
GO:0043137	DNA replication, removal of RNA primer	16	4	0.44	0.00081	0.145545428571429	BP
GO:0002862	negative regulation of inflammatory resp...	16	4	0.44	0.00081	0.145545428571429	BP
GO:1990414	replication-born double-strand break rep...	28	5	0.77	0.00093	0.160240273972603	BP
GO:0072711	cellular response to hydroxyurea	28	5	0.77	0.00093	0.160240273972603	BP
GO:0031297	replication fork processing	149	12	4.12	0.00093	0.160240273972603	BP
GO:1900365	positive regulation of mRNA polyadenylat...	8	3	0.22	0.00107	0.170360253164557	BP
GO:1904046	negative regulation of vascular endothel...	8	3	0.22	0.00107	0.170360253164557	BP
GO:1990120	messenger ribonucleoprotein complex asse...	8	3	0.22	0.00107	0.170360253164557	BP
GO:0044838	cell quiescence	8	3	0.22	0.00107	0.170360253164557	BP
GO:0006226	dUMP biosynthetic process	8	3	0.22	0.00107	0.170360253164557	BP
GO:1903632	positive regulation of aminoacyl-tRNA li...	8	3	0.22	0.00107	0.170360253164557	BP
GO:0007064	mitotic sister chromatid cohesion	97	11	2.68	0.00109	0.170812345679012	BP
GO:0045943	positive regulation of transcription by ...	93	9	2.57	0.0011	0.170812345679012	BP
GO:0016925	protein sumoylation	76	8	2.1	0.00119	0.182534390243902	BP
GO:0000731	DNA synthesis involved in DNA repair	97	9	2.68	0.00149	0.225797831325301	BP
GO:1903070	negative regulation of ER-associated ubi...	9	3	0.25	0.00157	0.232323058823529	BP
GO:0009265	2'-deoxyribonucleotide biosynthetic proc...	43	12	1.19	0.00157	0.232323058823529	BP
GO:0090666	scaRNA localization to Cajal body	19	4	0.53	0.00162	0.236934418604651	BP
GO:0051973	positive regulation of telomerase activi...	81	8	2.24	0.00181	0.261680229885057	BP
GO:0043968	histone H2A acetylation	64	7	1.77	0.00192	0.274429090909091	BP
GO:0007021	tubulin complex assembly	20	4	0.55	0.00198	0.279825168539326	BP
GO:0006178	guanine salvage	3	2	0.08	0.00225	0.31445	BP
GO:0006281	DNA repair	1552	93	42.95	0.00231	0.319287692307692	BP
GO:1905323	telomerase holoenzyme complex assembly	21	4	0.58	0.00239	0.326754565217391	BP
