GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007186	G protein-coupled receptor signaling pat...	577	16	2.05	3.7e-06	0.045658	BP
GO:0007189	adenylate cyclase-activating G protein-c...	146	6	0.52	9.8e-06	0.060466	BP
GO:0014061	regulation of norepinephrine secretion	55	4	0.2	3.8e-05	0.156306666666667	BP
GO:0040018	positive regulation of multicellular org...	80	4	0.28	0.00017	0.52445	BP
GO:0043306	positive regulation of mast cell degranu...	38	3	0.14	0.00031	0.534733333333333	BP
GO:0001973	G protein-coupled adenosine receptor sig...	40	3	0.14	0.00036	0.534733333333333	BP
GO:1904588	cellular response to glycoprotein	41	3	0.15	0.00039	0.534733333333333	BP
GO:0038194	thyroid-stimulating hormone signaling pa...	41	3	0.15	0.00039	0.534733333333333	BP
GO:1905229	cellular response to thyrotropin-releasi...	41	3	0.15	0.00039	0.534733333333333	BP
GO:0071542	dopaminergic neuron differentiation	47	3	0.17	0.00059	0.72806	BP
GO:0099171	presynaptic modulation of chemical synap...	49	3	0.17	0.00066	0.7404	BP
GO:0090103	cochlea morphogenesis	51	3	0.18	0.00075	0.77125	BP
GO:0009755	hormone-mediated signaling pathway	124	4	0.44	0.00089	0.844815384615385	BP
GO:0014821	phasic smooth muscle contraction	57	3	0.2	0.00103	0.907871428571429	BP
GO:0007190	activation of adenylate cyclase activity	60	3	0.21	0.0012	0.9255	BP
GO:0060122	inner ear receptor cell stereocilium org...	60	3	0.21	0.0012	0.9255	BP
GO:0050729	positive regulation of inflammatory resp...	76	3	0.27	0.00237	1	BP
GO:0006940	regulation of smooth muscle contraction	78	3	0.28	0.00256	1	BP
GO:0008344	adult locomotory behavior	78	3	0.28	0.00256	1	BP
GO:0032088	negative regulation of NF-kappaB transcr...	81	3	0.29	0.00285	1	BP
GO:0002553	histamine secretion by mast cell	23	2	0.08	0.00294	1	BP
GO:0070257	positive regulation of mucus secretion	24	2	0.09	0.0032	1	BP
GO:0002685	regulation of leukocyte migration	85	3	0.3	0.00327	1	BP
GO:0040012	regulation of locomotion	467	9	1.66	0.00339	1	BP
GO:0046888	negative regulation of hormone secretion	88	3	0.31	0.0036	1	BP
GO:0042127	regulation of cell population proliferat...	765	8	2.72	0.00405	1	BP
GO:0120162	positive regulation of cold-induced ther...	92	3	0.33	0.00408	1	BP
GO:0030072	peptide hormone secretion	190	4	0.68	0.00426	1	BP
GO:0030183	B cell differentiation	95	3	0.34	0.00447	1	BP
GO:0050850	positive regulation of calcium-mediated ...	33	2	0.12	0.006	1	BP
GO:0014068	positive regulation of phosphatidylinosi...	35	2	0.12	0.00674	1	BP
GO:0099093	calcium export from the mitochondrion	2	1	0.01	0.00709	1	BP
GO:0099538	synaptic signaling via neuropeptide	2	1	0.01	0.00709	1	BP
GO:0007626	locomotory behavior	205	6	0.73	0.00746	1	BP
GO:0007600	sensory perception	233	4	0.83	0.00873	1	BP
GO:0060259	regulation of feeding behavior	40	2	0.14	0.00874	1	BP
GO:2000147	positive regulation of cell motility	238	4	0.85	0.00939	1	BP
GO:0009306	protein secretion	239	4	0.85	0.00953	1	BP
GO:0099170	postsynaptic modulation of chemical syna...	42	2	0.15	0.0096	1	BP
GO:0060318	definitive erythrocyte differentiation	3	1	0.01	0.01062	1	BP
GO:0044387	negative regulation of protein kinase ac...	3	1	0.01	0.01062	1	BP
GO:0042309	homoiothermy	3	1	0.01	0.01062	1	BP
GO:0030073	insulin secretion	130	3	0.46	0.01063	1	BP
GO:0007608	sensory perception of smell	46	2	0.16	0.01144	1	BP
GO:0014827	intestine smooth muscle contraction	47	2	0.17	0.01192	1	BP
GO:0014831	gastro-intestinal system smooth muscle c...	47	2	0.17	0.01192	1	BP
GO:0001938	positive regulation of endothelial cell ...	48	2	0.17	0.01241	1	BP
GO:0008284	positive regulation of cell population p...	411	5	1.46	0.01369	1	BP
GO:0008015	blood circulation	271	4	0.96	0.01461	1	BP
GO:0003013	circulatory system process	281	4	1	0.01649	1	BP
GO:0040013	negative regulation of locomotion	154	3	0.55	0.01676	1	BP
GO:0033689	negative regulation of osteoblast prolif...	5	1	0.02	0.01764	1	BP
GO:0060216	definitive hemopoiesis	5	1	0.02	0.01764	1	BP
GO:0001936	regulation of endothelial cell prolifera...	58	2	0.21	0.0178	1	BP
GO:0019233	sensory perception of pain	58	2	0.21	0.0178	1	BP
GO:0003018	vascular process in circulatory system	159	3	0.56	0.01824	1	BP
GO:1903305	regulation of regulated secretory pathwa...	105	5	0.37	0.019	1	BP
GO:0045987	positive regulation of smooth muscle con...	61	2	0.22	0.01958	1	BP
GO:0071569	protein ufmylation	6	1	0.02	0.02114	1	BP
GO:0045933	positive regulation of muscle contractio...	64	2	0.23	0.02143	1	BP
GO:0002687	positive regulation of leukocyte migrati...	66	2	0.23	0.0227	1	BP
GO:0009637	response to blue light	7	1	0.02	0.02462	1	BP
GO:1901623	regulation of lymphocyte chemotaxis	7	1	0.02	0.02462	1	BP
GO:0033688	regulation of osteoblast proliferation	7	1	0.02	0.02462	1	BP
GO:0001935	endothelial cell proliferation	70	2	0.25	0.02533	1	BP
GO:0051952	regulation of amine transport	137	6	0.49	0.02578	1	BP
GO:0007606	sensory perception of chemical stimulus	71	2	0.25	0.02601	1	BP
GO:0015837	amine transport	139	6	0.49	0.02697	1	BP
GO:0086036	regulation of cardiac muscle cell membra...	8	1	0.03	0.02808	1	BP
GO:0048247	lymphocyte chemotaxis	8	1	0.03	0.02808	1	BP
GO:0099509	regulation of presynaptic cytosolic calc...	8	1	0.03	0.02808	1	BP
GO:2001256	regulation of store-operated calcium ent...	8	1	0.03	0.02808	1	BP
GO:0008285	negative regulation of cell population p...	331	4	1.18	0.02821	1	BP
GO:0051954	positive regulation of amine transport	76	2	0.27	0.02951	1	BP
GO:0046928	regulation of neurotransmitter secretion	77	2	0.27	0.03023	1	BP
GO:0030432	peristalsis	9	1	0.03	0.03154	1	BP
GO:0048022	negative regulation of melanin biosynthe...	9	1	0.03	0.03154	1	BP
GO:0048023	positive regulation of melanin biosynthe...	9	1	0.03	0.03154	1	BP
GO:0071492	cellular response to UV-A	9	1	0.03	0.03154	1	BP
GO:1900377	negative regulation of secondary metabol...	9	1	0.03	0.03154	1	BP
GO:1900378	positive regulation of secondary metabol...	9	1	0.03	0.03154	1	BP
GO:0042177	negative regulation of protein catabolic...	80	2	0.28	0.03244	1	BP
GO:0030335	positive regulation of cell migration	202	3	0.72	0.03395	1	BP
GO:0051588	regulation of neurotransmitter transport	83	2	0.29	0.0347	1	BP
GO:0032675	regulation of interleukin-6 production	83	2	0.29	0.0347	1	BP
GO:0017157	regulation of exocytosis	131	5	0.47	0.03497	1	BP
GO:1904030	negative regulation of cyclin-dependent ...	10	1	0.04	0.03499	1	BP
GO:0070169	positive regulation of biomineral tissue...	10	1	0.04	0.03499	1	BP
GO:0070141	response to UV-A	10	1	0.04	0.03499	1	BP
GO:0045736	negative regulation of cyclin-dependent ...	10	1	0.04	0.03499	1	BP
GO:0045475	locomotor rhythm	10	1	0.04	0.03499	1	BP
GO:0030501	positive regulation of bone mineralizati...	10	1	0.04	0.03499	1	BP
GO:0110151	positive regulation of biomineralization	10	1	0.04	0.03499	1	BP
GO:0032635	interleukin-6 production	85	2	0.3	0.03625	1	BP
