GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0099502	calcium-dependent activation of synaptic...	6	4	0.14	4.3e-06	0.053062	BP
GO:0010508	positive regulation of autophagy	85	9	2.01	0.00016	0.81444	BP
GO:0000122	negative regulation of transcription by ...	300	18	7.08	0.00024	0.81444	BP
GO:0060324	face development	26	5	0.61	3e-04	0.81444	BP
GO:0045944	positive regulation of transcription by ...	419	22	9.89	0.00033	0.81444	BP
GO:0030718	germ-line stem cell population maintenan...	2	2	0.05	0.00055	0.969571428571429	BP
GO:1902308	regulation of peptidyl-serine dephosphor...	2	2	0.05	0.00055	0.969571428571429	BP
GO:0045956	positive regulation of calcium ion-depen...	8	3	0.19	0.00066	1	BP
GO:0030879	mammary gland development	50	6	1.18	0.00107	1	BP
GO:0001709	cell fate determination	10	3	0.24	0.00137	1	BP
GO:0030856	regulation of epithelial cell differenti...	54	6	1.27	0.00161	1	BP
GO:1903233	regulation of calcium ion-dependent exoc...	3	2	0.07	0.00164	1	BP
GO:0032792	negative regulation of CREB transcriptio...	3	2	0.07	0.00164	1	BP
GO:0002031	G protein-coupled receptor internalizati...	3	2	0.07	0.00164	1	BP
GO:1904692	positive regulation of type B pancreatic...	3	2	0.07	0.00164	1	BP
GO:0032263	GMP salvage	11	3	0.26	0.00186	1	BP
GO:0023051	regulation of signaling	1458	60	34.41	0.00232	1	BP
GO:0048167	regulation of synaptic plasticity	85	10	2.01	0.00253	1	BP
GO:0048168	regulation of neuronal synaptic plastici...	25	4	0.59	0.00258	1	BP
GO:0070849	response to epidermal growth factor	25	4	0.59	0.00258	1	BP
GO:1904707	positive regulation of vascular associat...	13	3	0.31	0.00311	1	BP
GO:0032693	negative regulation of interleukin-10 pr...	4	2	0.09	0.00322	1	BP
GO:0061669	spontaneous neurotransmitter secretion	4	2	0.09	0.00322	1	BP
GO:0033864	positive regulation of NAD(P)H oxidase a...	4	2	0.09	0.00322	1	BP
GO:0071447	cellular response to hydroperoxide	4	2	0.09	0.00322	1	BP
GO:0007379	segment specification	4	2	0.09	0.00322	1	BP
GO:0033036	macromolecule localization	1628	54	38.42	0.0038	1	BP
GO:0035556	intracellular signal transduction	1088	39	25.68	0.00433	1	BP
GO:0006906	vesicle fusion	74	10	1.75	0.00469	1	BP
GO:0010646	regulation of cell communication	1431	58	33.77	0.00483	1	BP
GO:0046824	positive regulation of nucleocytoplasmic...	30	4	0.71	0.00509	1	BP
GO:0048583	regulation of response to stimulus	1581	55	37.31	0.00516	1	BP
GO:0048793	pronephros development	5	2	0.12	0.00529	1	BP
GO:0010807	regulation of synaptic vesicle priming	5	2	0.12	0.00529	1	BP
GO:0032689	negative regulation of interferon-gamma ...	5	2	0.12	0.00529	1	BP
GO:0046548	retinal rod cell development	5	2	0.12	0.00529	1	BP
GO:0046039	GTP metabolic process	31	4	0.73	0.00574	1	BP
GO:0045669	positive regulation of osteoblast differ...	16	3	0.38	0.00577	1	BP
GO:0007178	transmembrane receptor protein serine/th...	143	9	3.37	0.00661	1	BP
GO:0030500	regulation of bone mineralization	17	3	0.4	0.00689	1	BP
GO:0048511	rhythmic process	145	9	3.42	0.00723	1	BP
GO:0071363	cellular response to growth factor stimu...	237	14	5.59	0.0078	1	BP
GO:1900746	regulation of vascular endothelial growt...	6	2	0.14	0.00781	1	BP
GO:0046058	cAMP metabolic process	6	2	0.14	0.00781	1	BP
GO:0043371	negative regulation of CD4-positive, alp...	6	2	0.14	0.00781	1	BP
GO:0032793	positive regulation of CREB transcriptio...	6	2	0.14	0.00781	1	BP
GO:0032825	positive regulation of natural killer ce...	6	2	0.14	0.00781	1	BP
GO:0006166	purine ribonucleoside salvage	6	2	0.14	0.00781	1	BP
GO:0001778	plasma membrane repair	18	3	0.42	0.00813	1	BP
GO:0045668	negative regulation of osteoblast differ...	18	3	0.42	0.00813	1	BP
GO:0050864	regulation of B cell activation	54	5	1.27	0.00861	1	BP
GO:0070665	positive regulation of leukocyte prolife...	54	5	1.27	0.00861	1	BP
GO:0016236	macroautophagy	176	10	4.15	0.00867	1	BP
GO:0007212	dopamine receptor signaling pathway	36	4	0.85	0.00981	1	BP
GO:0072009	nephron epithelium development	36	4	0.85	0.00981	1	BP
GO:0048791	calcium ion-regulated exocytosis of neur...	10	4	0.24	0.01055	1	BP
GO:0002323	natural killer cell activation involved ...	7	2	0.17	0.01076	1	BP
GO:0043320	natural killer cell degranulation	7	2	0.17	0.01076	1	BP
GO:0005979	regulation of glycogen biosynthetic proc...	7	2	0.17	0.01076	1	BP
GO:0048541	Peyer's patch development	7	2	0.17	0.01076	1	BP
GO:0048537	mucosa-associated lymphoid tissue develo...	7	2	0.17	0.01076	1	BP
