GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007186	G protein-coupled receptor signaling pat...	577	22	5.56	1e-06	0.01234	BP
GO:2001013	epithelial cell proliferation involved i...	19	4	0.18	2.8e-05	0.103656	BP
GO:1904588	cellular response to glycoprotein	41	5	0.4	4.2e-05	0.103656	BP
GO:0038194	thyroid-stimulating hormone signaling pa...	41	5	0.4	4.2e-05	0.103656	BP
GO:1905229	cellular response to thyrotropin-releasi...	41	5	0.4	4.2e-05	0.103656	BP
GO:0071542	dopaminergic neuron differentiation	47	5	0.45	8.2e-05	0.162182857142857	BP
GO:0031247	actin rod assembly	2	2	0.02	9.2e-05	0.162182857142857	BP
GO:0090103	cochlea morphogenesis	51	5	0.49	0.00012	0.1851	BP
GO:0007190	activation of adenylate cyclase activity	60	5	0.58	0.00026	0.32084	BP
GO:0060122	inner ear receptor cell stereocilium org...	60	5	0.58	0.00026	0.32084	BP
GO:0048839	inner ear development	144	10	1.39	0.00057	0.639436363636364	BP
GO:0090263	positive regulation of canonical Wnt sig...	76	5	0.73	0.00079	0.7404	BP
GO:0008344	adult locomotory behavior	78	5	0.75	0.00089	0.7404	BP
GO:0061355	Wnt protein secretion	5	2	0.05	9e-04	0.7404	BP
GO:0071318	cellular response to ATP	5	2	0.05	9e-04	0.7404	BP
GO:0040018	positive regulation of multicellular org...	80	5	0.77	0.001	0.77125	BP
GO:0009755	hormone-mediated signaling pathway	124	6	1.2	0.0012	0.870294736842105	BP
GO:0009994	oocyte differentiation	50	4	0.48	0.00131	0.870294736842105	BP
GO:0030070	insulin processing	6	2	0.06	0.00134	0.870294736842105	BP
GO:0120162	positive regulation of cold-induced ther...	92	5	0.89	0.00187	1	BP
GO:0030183	B cell differentiation	95	5	0.92	0.00215	1	BP
GO:0042127	regulation of cell population proliferat...	765	16	7.38	0.0022	1	BP
GO:0043666	regulation of phosphoprotein phosphatase...	28	3	0.27	0.00237	1	BP
GO:0016525	negative regulation of angiogenesis	28	3	0.27	0.00237	1	BP
GO:0007189	adenylate cyclase-activating G protein-c...	146	6	1.41	0.00275	1	BP
GO:1903530	regulation of secretion by cell	376	10	3.63	0.0031	1	BP
GO:0001942	hair follicle development	64	4	0.62	0.00328	1	BP
GO:0000083	regulation of transcription involved in ...	10	2	0.1	0.00393	1	BP
