GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007190	activation of adenylate cyclase activity	206	27	1.42	1.4e-26	1.76106e-22	BP
GO:0038194	thyroid-stimulating hormone signaling pa...	133	22	0.92	3.7e-24	1.1635575e-20	BP
GO:1905229	cellular response to thyrotropin-releasi...	133	22	0.92	3.7e-24	1.1635575e-20	BP
GO:1904588	cellular response to glycoprotein	133	22	0.92	3.7e-24	1.1635575e-20	BP
GO:0007186	G protein-coupled receptor signaling pat...	2283	92	15.78	1.7e-23	4.27686e-20	BP
GO:0071542	dopaminergic neuron differentiation	165	22	1.14	5.2e-22	1.09018e-18	BP
GO:0090103	cochlea morphogenesis	168	22	1.16	7.7e-22	1.38369e-18	BP
GO:0040018	positive regulation of multicellular org...	288	25	1.99	3.2e-20	5.0316e-17	BP
GO:0060122	inner ear receptor cell stereocilium org...	204	22	1.41	5.8e-20	8.10646666666667e-17	BP
GO:0009755	hormone-mediated signaling pathway	444	28	3.07	8.2e-19	1.031478e-15	BP
GO:0007189	adenylate cyclase-activating G protein-c...	587	33	4.06	1.4e-18	1.60096363636364e-15	BP
GO:0008344	adult locomotory behavior	282	23	1.95	4.5e-18	4.717125e-15	BP
GO:0030183	B cell differentiation	337	25	2.33	1.1e-16	1.06437692307692e-13	BP
GO:0120162	positive regulation of cold-induced ther...	329	22	2.27	1.6e-15	1.4376e-12	BP
GO:2001013	epithelial cell proliferation involved i...	90	14	0.62	2.1e-15	1.76106e-12	BP
GO:0001942	hair follicle development	247	18	1.71	1.5e-13	1.17928125e-10	BP
GO:0009994	oocyte differentiation	204	18	1.41	4.8e-13	3.55171764705882e-10	BP
GO:0048839	inner ear development	543	38	3.75	1.2e-10	7.94463157894737e-08	BP
GO:0008284	positive regulation of cell population p...	1613	37	11.15	1.2e-10	7.94463157894737e-08	BP
GO:0042127	regulation of cell population proliferat...	2976	70	20.57	7.6e-10	4.78002e-07	BP
GO:0040012	regulation of locomotion	1863	44	12.87	4.1e-09	2.4559e-06	BP
GO:0090263	positive regulation of canonical Wnt sig...	325	15	2.25	9.6e-09	5.48901818181818e-06	BP
GO:0031247	actin rod assembly	5	3	0.03	3.2e-06	0.00175012173913043	BP
GO:0071318	cellular response to ATP	16	4	0.11	3.8e-06	0.001991675	BP
GO:0099525	presynaptic dense core vesicle exocytosi...	20	4	0.14	9.8e-06	0.004930968	BP
GO:0007166	cell surface receptor signaling pathway	4163	69	28.77	1.3e-05	0.0062895	BP
GO:0007193	adenylate cyclase-inhibiting G protein-c...	260	10	1.8	1.5e-05	0.00698833333333333	BP
GO:0048023	positive regulation of melanin biosynthe...	29	4	0.2	4.6e-05	0.0206655	BP
GO:0071799	cellular response to prostaglandin D sti...	2	2	0.01	4.8e-05	0.0208204137931035	BP
GO:0031133	regulation of axon diameter	11	3	0.08	5.2e-05	0.0218036	BP
GO:0010961	cellular magnesium ion homeostasis	12	3	0.08	6.8e-05	0.0275926451612903	BP
GO:1902093	positive regulation of flagellated sperm...	151	7	1.04	9.1e-05	0.03577153125	BP
GO:0070474	positive regulation of uterine smooth mu...	154	7	1.06	1e-04	0.0381181818181818	BP
GO:0031296	B cell costimulation	3	2	0.02	0.00014	0.0517958823529412	BP
GO:0035106	operant conditioning	170	7	1.17	0.00019	0.068286	BP
GO:0043950	positive regulation of cAMP-mediated sig...	77	5	0.53	2e-04	0.0698833333333333	BP
GO:0098967	exocytic insertion of neurotransmitter r...	19	3	0.13	0.00029	0.0985921621621622	BP
GO:0014057	positive regulation of acetylcholine sec...	131	6	0.91	0.00031	0.102618157894737	BP
GO:1904753	negative regulation of vascular associat...	20	3	0.14	0.00034	0.107381707317073	BP
GO:0033685	negative regulation of luteinizing hormo...	134	6	0.93	0.00035	0.107381707317073	BP
GO:0007216	G protein-coupled glutamate receptor sig...	87	5	0.6	0.00035	0.107381707317073	BP
GO:0070459	prolactin secretion	135	6	0.93	0.00036	0.10782	BP
GO:0007188	adenylate cyclase-modulating G protein-c...	803	42	5.55	4e-04	0.117013953488372	BP
GO:0030070	insulin processing	22	3	0.15	0.00045	0.123113617021277	BP
GO:0032516	positive regulation of phosphoprotein ph...	22	3	0.15	0.00045	0.123113617021277	BP
GO:0030431	sleep	141	6	0.97	0.00046	0.123113617021277	BP
GO:0099171	presynaptic modulation of chemical synap...	197	7	1.36	0.00046	0.123113617021277	BP
GO:0014827	intestine smooth muscle contraction	205	7	1.42	0.00059	0.154616875	BP
GO:0035493	SNARE complex assembly	25	3	0.17	0.00067	0.171998571428571	BP
GO:0120061	negative regulation of gastric emptying	6	2	0.04	7e-04	0.175119411764706	BP
GO:0043117	positive regulation of vascular permeabi...	153	6	1.06	0.00071	0.175119411764706	BP
GO:1901491	negative regulation of lymphangiogenesis	7	2	0.05	0.00098	0.237065769230769	BP
GO:0071492	cellular response to UV-A	29	3	0.2	0.00104	0.24683320754717	BP
GO:1903527	positive regulation of membrane tubulati...	8	2	0.06	0.00129	0.28976625	BP
GO:2000822	regulation of behavioral fear response	8	2	0.06	0.00129	0.28976625	BP
GO:0002331	pre-B cell allelic exclusion	8	2	0.06	0.00129	0.28976625	BP
GO:0001556	oocyte maturation	70	4	0.48	0.00142	0.313371578947368	BP
GO:0007266	Rho protein signal transduction	240	7	1.66	0.00146	0.316643793103448	BP
GO:0043666	regulation of phosphoprotein phosphatase...	96	7	0.66	0.00166	0.353917627118644	BP
GO:0099170	postsynaptic modulation of chemical syna...	182	6	1.26	0.00172	0.360598	BP
GO:0060291	long-term synaptic potentiation	127	5	0.88	0.00193	0.391572096774194	BP
GO:0014047	glutamate secretion	127	5	0.88	0.00193	0.391572096774194	BP
GO:0007602	phototransduction	132	5	0.91	0.00229	0.457236666666667	BP
GO:0038108	negative regulation of appetite by lepti...	11	2	0.08	0.00251	0.49333265625	BP
GO:0007191	adenylate cyclase-activating dopamine re...	40	3	0.28	0.00266	0.514771384615385	BP
GO:0061975	articular cartilage development	12	2	0.08	0.003	0.563238805970149	BP
GO:0061789	dense core granule priming	12	2	0.08	0.003	0.563238805970149	BP
GO:0030154	cell differentiation	6347	92	43.86	0.00345	0.638199264705882	BP
GO:0001667	ameboidal-type cell migration	576	13	3.98	0.00366	0.667233913043478	BP
GO:0060716	labyrinthine layer blood vessel developm...	46	3	0.32	0.00397	0.703360985915493	BP
GO:0010762	regulation of fibroblast migration	46	3	0.32	0.00397	0.703360985915493	BP
GO:0000395	mRNA 5'-splice site recognition	14	2	0.1	0.0041	0.716304166666667	BP
GO:0008306	associative learning	163	7	1.13	0.00455	0.784033561643836	BP
GO:0033151	V(D)J recombination	49	3	0.34	0.00474	0.8017016	BP
GO:1903530	regulation of secretion by cell	1505	28	10.4	0.00478	0.8017016	BP
GO:0048854	brain morphogenesis	100	4	0.69	0.00518	0.857358157894737	BP
GO:0046426	negative regulation of receptor signalin...	51	3	0.35	0.00531	0.867460909090909	BP
GO:0050906	detection of stimulus involved in sensor...	231	6	1.6	0.00556	0.896656923076923	BP
GO:1904706	negative regulation of vascular associat...	54	3	0.37	0.00623	0.991989493670886	BP
GO:0061355	Wnt protein secretion	18	2	0.12	0.00676	1	BP
GO:0035584	calcium-mediated signaling using intrace...	18	2	0.12	0.00676	1	BP
GO:0070171	negative regulation of tooth mineralizat...	1	1	0.01	0.00691	1	BP
GO:0051966	regulation of synaptic transmission, glu...	243	6	1.68	0.00706	1	BP
GO:0048741	skeletal muscle fiber development	57	3	0.39	0.00724	1	BP
GO:0046887	positive regulation of hormone secretion	408	8	2.82	0.00776	1	BP
GO:0008285	negative regulation of cell population p...	1245	19	8.6	0.00794	1	BP
GO:0008542	visual learning	114	4	0.79	0.00819	1	BP
GO:0014824	artery smooth muscle contraction	20	2	0.14	0.00832	1	BP
GO:0070858	negative regulation of bile acid biosynt...	20	2	0.14	0.00832	1	BP
GO:0016525	negative regulation of angiogenesis	115	4	0.79	0.00844	1	BP
GO:0050795	regulation of behavior	265	8	1.83	0.00878	1	BP
GO:0051480	regulation of cytosolic calcium ion conc...	690	11	4.77	0.0089	1	BP
GO:0002260	lymphocyte homeostasis	117	4	0.81	0.00896	1	BP
GO:0016082	synaptic vesicle priming	121	4	0.84	0.01005	1	BP
GO:0070663	regulation of leukocyte proliferation	344	7	2.38	0.01031	1	BP
GO:0051937	catecholamine transport	431	8	2.98	0.01058	1	BP
GO:0033006	regulation of mast cell activation invol...	191	5	1.32	0.01074	1	BP
GO:0007229	integrin-mediated signaling pathway	126	4	0.87	0.01153	1	BP
GO:0061000	negative regulation of dendritic spine d...	24	2	0.17	0.01187	1	BP
GO:0009637	response to blue light	24	2	0.17	0.01187	1	BP
GO:1903532	positive regulation of secretion by cell	1002	22	6.92	0.01188	1	BP
GO:0033003	regulation of mast cell activation	196	5	1.35	0.0119	1	BP
GO:0002279	mast cell activation involved in immune ...	196	5	1.35	0.0119	1	BP
GO:0030072	peptide hormone secretion	775	16	5.36	0.01202	1	BP
GO:0032355	response to estradiol	70	3	0.48	0.01268	1	BP
GO:0015889	cobalamin transport	25	2	0.17	0.01284	1	BP
