GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0061400	positive regulation of transcription fro...	1	1	0	0.00051	1	BP
GO:0090238	positive regulation of arachidonic acid ...	2	1	0	0.00101	1	BP
GO:0032430	positive regulation of phospholipase A2 ...	3	1	0	0.00152	1	BP
GO:0001992	regulation of systemic arterial blood pr...	5	1	0	0.00254	1	BP
GO:0045590	negative regulation of regulatory T cell...	6	1	0	0.00304	1	BP
GO:0002270	plasmacytoid dendritic cell activation	7	1	0	0.00355	1	BP
GO:0045954	positive regulation of natural killer ce...	12	1	0.01	0.00608	1	BP
GO:1903358	regulation of Golgi organization	12	1	0.01	0.00608	1	BP
GO:0032703	negative regulation of interleukin-2 pro...	14	1	0.01	0.00709	1	BP
GO:0007202	activation of phospholipase C activity	19	1	0.01	0.00961	1	BP
GO:0010919	regulation of inositol phosphate biosynt...	21	1	0.01	0.01062	1	BP
GO:0060732	positive regulation of inositol phosphat...	21	1	0.01	0.01062	1	BP
GO:0046718	viral entry into host cell	28	1	0.01	0.01414	1	BP
GO:1902932	positive regulation of alcohol biosynthe...	28	1	0.01	0.01414	1	BP
GO:0032958	inositol phosphate biosynthetic process	30	1	0.02	0.01514	1	BP
GO:0044409	entry into host	33	1	0.02	0.01665	1	BP
GO:1902930	regulation of alcohol biosynthetic proce...	37	1	0.02	0.01865	1	BP
GO:0010259	multicellular organism aging	45	1	0.02	0.02265	1	BP
GO:0045907	positive regulation of vasoconstriction	45	1	0.02	0.02265	1	BP
GO:0043647	inositol phosphate metabolic process	48	1	0.02	0.02415	1	BP
GO:0052126	movement in host environment	50	1	0.03	0.02514	1	BP
GO:0010676	positive regulation of cellular carbohyd...	50	1	0.03	0.02514	1	BP
GO:0043255	regulation of carbohydrate biosynthetic ...	57	1	0.03	0.02862	1	BP
GO:0045913	positive regulation of carbohydrate meta...	60	1	0.03	0.03011	1	BP
GO:0051701	biological process involved in interacti...	61	1	0.03	0.03061	1	BP
GO:0046173	polyol biosynthetic process	66	1	0.03	0.03309	1	BP
GO:0019229	regulation of vasoconstriction	69	1	0.04	0.03457	1	BP
