annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	18	679	45	15756	1.21307231886409e-13	2.91137356527381e-12
Atg8	1	3	45	15756	0.00854425741664511	0.0205062177999483
Cupin_4	1	2	45	15756	0.00570413338480069	0.0205062177999483
FAD_binding_6	1	3	45	15756	0.00854425741664511	0.0205062177999483
Homeobox_KN	1	3	45	15756	0.00854425741664511	0.0205062177999483
LRR_8	3	122	45	15756	0.00507148267293376	0.0205062177999483
Meis_PKNOX_N	1	2	45	15756	0.00570413338480069	0.0205062177999483
Prenyltrans	1	3	45	15756	0.00854425741664511	0.0205062177999483
RCC1_2	1	3	45	15756	0.00854425741664511	0.0205062177999483
Sushi	1	3	45	15756	0.00854425741664511	0.0205062177999483
Glutaredoxin	1	6	45	15756	0.0170171192522186	0.0371282601866588
7tm_3	2	95	45	15756	0.0301082152727404	0.0495703688082827
CS	1	10	45	15756	0.0282042157846324	0.0495703688082827
Laminin_G_3	1	11	45	15756	0.0309814805051767	0.0495703688082827
NAD_binding_1	1	10	45	15756	0.0282042157846324	0.0495703688082827
ANF_receptor	2	112	45	15756	0.0406613484807662	0.0574042566787288
Cyt-b5	1	14	45	15756	0.039266792369553	0.0574042566787288
RCC1	1	18	45	15756	0.0502062038414222	0.0669416051218962
Aa_trans	1	22	45	15756	0.0610237906326302	0.077082682904375
LRR_5	1	24	45	15756	0.0663873147568669	0.0789232361040986
SNF	1	25	45	15756	0.0690578315910862	0.0789232361040986
Lectin_C	1	58	45	15756	0.153114193271054	0.167033665386604
GPS	1	74	45	15756	0.191150964562838	0.199461876065571
7tm_2	1	111	45	15756	0.27282687969872	0.27282687969872
