annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	63	708	190	14971	1.36104748157991e-36	8.84680863026941e-35
7tm_3	12	85	190	14971	7.22815339605949e-10	1.56609990247956e-08
GPS	9	36	190	14971	4.94922021598631e-10	1.56609990247956e-08
7tm_2	11	69	190	14971	9.89351516114186e-10	1.60769621368555e-08
Astacin	5	6	190	14971	1.85531732055275e-09	2.41191251671857e-08
ANF_receptor	12	98	190	14971	3.86630311423896e-09	4.18849504042554e-08
Lectin_C	8	45	190	14971	8.37723293372374e-08	7.77885915274347e-07
zf-TRAF	2	3	190	14971	0.000476664110621987	0.00387289589880365
Laminin_G_3	2	7	190	14971	0.00322656976309159	0.0233030038445504
NCD3G	3	25	190	14971	0.00376743209487802	0.0244883086167071
DUF2610	1	1	190	14971	0.0126912029924521	0.0412464097254693
DUF4735	2	11	190	14971	0.00817286801225249	0.0412464097254693
ERCC3_RAD25_C	1	1	190	14971	0.0126912029924521	0.0412464097254693
Helicase_C_3	1	1	190	14971	0.0126912029924521	0.0412464097254693
Homeodomain	3	32	190	14971	0.00761390612881594	0.0412464097254693
MEA1	1	1	190	14971	0.0126912029924521	0.0412464097254693
NPDC1	1	1	190	14971	0.0126912029924521	0.0412464097254693
PAP2_3	1	1	190	14971	0.0126912029924521	0.0412464097254693
Runt	1	1	190	14971	0.0126912029924521	0.0412464097254693
Scramblase	2	13	190	14971	0.0113991864831207	0.0412464097254693
Lipase_2	1	2	190	14971	0.0252221763679653	0.0712800636485976
Pou	1	2	190	14971	0.0252221763679653	0.0712800636485976
UCH_C	1	2	190	14971	0.0252221763679653	0.0712800636485976
Hydrolase_6	1	3	190	14971	0.0375949324966373	0.0872739504386222
Il2rg	1	3	190	14971	0.0375949324966373	0.0872739504386222
IP_trans	1	3	190	14971	0.0375949324966373	0.0872739504386222
Peptidase_C12	1	3	190	14971	0.0375949324966373	0.0872739504386222
PKD_channel	1	3	190	14971	0.0375949324966373	0.0872739504386222
Hydrolase_like	1	4	190	14971	0.0498114586073828	0.104443380950964
ig	1	4	190	14971	0.0498114586073828	0.104443380950964
PTR2	1	4	190	14971	0.0498114586073828	0.104443380950964
NAD_binding_8	1	5	190	14971	0.0618737171003738	0.118287988574244
PAP2	1	5	190	14971	0.0618737171003738	0.118287988574244
ResIII	1	5	190	14971	0.0618737171003738	0.118287988574244
zf-C3HC4	1	7	190	14971	0.085543158537701	0.15886586585573
HSP70	1	9	190	14971	0.108618471066009	0.1908162329538
PP2C	1	9	190	14971	0.108618471066009	0.1908162329538
T4_deiodinase	1	10	190	14971	0.119937979854772	0.205157070804215
ArfGap	1	11	190	14971	0.131114491039024	0.213061047938414
TTL	1	11	190	14971	0.131114491039024	0.213061047938414
zf-C3HC4_2	1	12	190	14971	0.142149801647485	0.225359441636257
Pkinase_Tyr	2	57	190	14971	0.163154446854644	0.252500929655997
Ldl_recept_a	1	16	190	14971	0.184914198487203	0.279521462829494
HNOBA	1	17	190	14971	0.195269685099536	0.288466580260678
TPR_10	2	67	190	14971	0.208907106801773	0.301754709824784
HECT	1	19	190	14971	0.21558966235456	0.304637566370573
RhoGEF	1	23	190	14971	0.254710992735068	0.352259883569775
Arrestin_C	1	28	190	14971	0.300893953176395	0.36902088597105
COR	1	28	190	14971	0.300893953176395	0.36902088597105
Guanylate_cyc	1	28	190	14971	0.300893953176395	0.36902088597105
Kazal_2	1	28	190	14971	0.300893953176395	0.36902088597105
OATP	1	28	190	14971	0.300893953176395	0.36902088597105
TPR_7	1	25	190	14971	0.27353754306104	0.36902088597105
CARD	1	29	190	14971	0.309783075099468	0.372887034841952
Arrestin_N	1	30	190	14971	0.318559759327222	0.376479715568535
Sel1	1	31	190	14971	0.327225420643589	0.37981522038988
UDPGT	1	33	190	14971	0.344229245355997	0.39254212189719
I-set	1	38	190	14971	0.384891586402073	0.431344019243703
PH	1	43	190	14971	0.423045027290263	0.466066555489273
Ig_3	1	47	190	14971	0.451865202740991	0.48952063630274
fn3	1	51	190	14971	0.479252945695292	0.510679368363836
Ank_2	2	154	190	14971	0.584567604387701	0.593701473206259
TPR_12	2	154	190	14971	0.584567604387701	0.593701473206259
TPR_8	1	66	190	14971	0.570368388663889	0.593701473206259
p450	1	108	190	14971	0.749527697314181	0.749527697314181
