GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007189	adenylate cyclase-activating G protein-c...	150	4	0.32	0.00022	1	BP
GO:0007186	G protein-coupled receptor signaling pat...	557	9	1.17	0.00027	1	BP
GO:0040018	positive regulation of multicellular org...	66	3	0.14	0.00032	1	BP
GO:0042593	glucose homeostasis	102	3	0.21	0.00116	1	BP
GO:1904588	cellular response to glycoprotein	28	2	0.06	0.00152	1	BP
GO:0038194	thyroid-stimulating hormone signaling pa...	28	2	0.06	0.00152	1	BP
GO:1905229	cellular response to thyrotropin-releasi...	28	2	0.06	0.00152	1	BP
GO:1990708	conditioned place preference	1	1	0	0.00211	1	BP
GO:0071542	dopaminergic neuron differentiation	36	2	0.08	0.00251	1	BP
GO:0090103	cochlea morphogenesis	36	2	0.08	0.00251	1	BP
GO:0060122	inner ear receptor cell stereocilium org...	43	2	0.09	0.00357	1	BP
GO:0035846	oviduct epithelium development	2	1	0	0.00421	1	BP
GO:0060745	mammary gland branching involved in preg...	2	1	0	0.00421	1	BP
GO:0007190	activation of adenylate cyclase activity	48	2	0.1	0.00443	1	BP
GO:0001942	hair follicle development	57	2	0.12	0.0062	1	BP
GO:0070544	histone H3-K36 demethylation	3	1	0.01	0.0063	1	BP
GO:0034720	histone H3-K4 demethylation	3	1	0.01	0.0063	1	BP
GO:0008344	adult locomotory behavior	63	2	0.13	0.00753	1	BP
GO:0048839	inner ear development	124	4	0.26	0.008	1	BP
GO:0120162	positive regulation of cold-induced ther...	73	2	0.15	0.01002	1	BP
GO:0043562	cellular response to nitrogen levels	5	1	0.01	0.01049	1	BP
GO:0006995	cellular response to nitrogen starvation	5	1	0.01	0.01049	1	BP
GO:0018344	protein geranylgeranylation	5	1	0.01	0.01049	1	BP
GO:0030183	B cell differentiation	78	2	0.16	0.01137	1	BP
GO:0070131	positive regulation of mitochondrial tra...	7	1	0.01	0.01465	1	BP
GO:0120161	regulation of cold-induced thermogenesis	98	2	0.21	0.01757	1	BP
GO:0106106	cold-induced thermogenesis	98	2	0.21	0.01757	1	BP
GO:1990845	adaptive thermogenesis	101	2	0.21	0.0186	1	BP
GO:0060490	lateral sprouting involved in lung morph...	9	1	0.02	0.0188	1	BP
GO:0060488	orthogonal dichotomous subdivision of te...	9	1	0.02	0.0188	1	BP
GO:0060489	planar dichotomous subdivision of termin...	9	1	0.02	0.0188	1	BP
GO:0060448	dichotomous subdivision of terminal unit...	9	1	0.02	0.0188	1	BP
GO:0048104	establishment of body hair or bristle pl...	9	1	0.02	0.0188	1	BP
GO:0048105	establishment of body hair planar orient...	9	1	0.02	0.0188	1	BP
GO:0060600	dichotomous subdivision of an epithelial...	9	1	0.02	0.0188	1	BP
GO:0060601	lateral sprouting from an epithelium	9	1	0.02	0.0188	1	BP
GO:0009755	hormone-mediated signaling pathway	107	2	0.23	0.02073	1	BP
GO:0090251	protein localization involved in establi...	10	1	0.02	0.02087	1	BP
GO:0009880	embryonic pattern specification	11	1	0.02	0.02294	1	BP
GO:0097475	motor neuron migration	11	1	0.02	0.02294	1	BP
GO:0090179	planar cell polarity pathway involved in...	11	1	0.02	0.02294	1	BP
GO:0018342	protein prenylation	12	1	0.03	0.025	1	BP
GO:0097354	prenylation	12	1	0.03	0.025	1	BP
GO:0090177	establishment of planar polarity involve...	12	1	0.03	0.025	1	BP
GO:0090178	regulation of establishment of planar po...	12	1	0.03	0.025	1	BP
GO:0001659	temperature homeostasis	122	2	0.26	0.02649	1	BP
GO:0042113	B cell activation	123	2	0.26	0.0269	1	BP
GO:0045176	apical protein localization	13	1	0.03	0.02705	1	BP
GO:0042249	establishment of planar polarity of embr...	14	1	0.03	0.02911	1	BP
GO:0070129	regulation of mitochondrial translation	15	1	0.03	0.03115	1	BP
GO:0046627	negative regulation of insulin receptor ...	16	1	0.03	0.0332	1	BP
GO:0060071	Wnt signaling pathway, planar cell polar...	16	1	0.03	0.0332	1	BP
GO:1900077	negative regulation of cellular response...	17	1	0.04	0.03524	1	BP
GO:0045668	negative regulation of osteoblast differ...	18	1	0.04	0.03727	1	BP
GO:0062125	regulation of mitochondrial gene express...	18	1	0.04	0.03727	1	BP
GO:0090175	regulation of establishment of planar po...	19	1	0.04	0.03931	1	BP
GO:2001013	epithelial cell proliferation involved i...	19	1	0.04	0.03931	1	BP
GO:0007389	pattern specification process	155	2	0.33	0.04115	1	BP
GO:0035567	non-canonical Wnt signaling pathway	20	1	0.04	0.04134	1	BP
GO:0030098	lymphocyte differentiation	158	2	0.33	0.04261	1	BP
GO:0007218	neuropeptide signaling pathway	21	1	0.04	0.04336	1	BP
GO:0008053	mitochondrial fusion	22	1	0.05	0.04538	1	BP
GO:0060441	epithelial tube branching involved in lu...	23	1	0.05	0.0474	1	BP
GO:0007156	homophilic cell adhesion via plasma memb...	23	1	0.05	0.0474	1	BP
GO:0008284	positive regulation of cell population p...	397	3	0.84	0.04775	1	BP
GO:1903131	mononuclear cell differentiation	174	2	0.37	0.05071	1	BP
GO:0060562	epithelial tube morphogenesis	188	3	0.4	0.05081	1	BP
GO:0001964	startle response	25	1	0.05	0.05142	1	BP
GO:0051897	positive regulation of protein kinase B ...	25	1	0.05	0.05142	1	BP
GO:0046626	regulation of insulin receptor signaling...	26	1	0.05	0.05342	1	BP
GO:0007166	cell surface receptor signaling pathway	1033	5	2.18	0.05537	1	BP
GO:0042127	regulation of cell population proliferat...	724	4	1.52	0.0589	1	BP
GO:0006801	superoxide metabolic process	29	1	0.06	0.05941	1	BP
GO:1900076	regulation of cellular response to insul...	29	1	0.06	0.05941	1	BP
GO:0006739	NADP metabolic process	30	1	0.06	0.0614	1	BP
GO:0042168	heme metabolic process	30	1	0.06	0.0614	1	BP
GO:2000027	regulation of animal organ morphogenesis	33	1	0.07	0.06734	1	BP
GO:0016055	Wnt signaling pathway	207	2	0.44	0.06901	1	BP
GO:0198738	cell-cell signaling by wnt	209	2	0.44	0.07018	1	BP
