GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0016082	synaptic vesicle priming	35	8	0.98	4.1e-06	0.049774	BP
GO:0071169	establishment of protein localization to...	12	5	0.34	1.1e-05	0.06677	BP
GO:0014052	regulation of gamma-aminobutyric acid se...	42	8	1.18	1.7e-05	0.0687933333333333	BP
GO:0055085	transmembrane transport	646	39	18.11	2.5e-05	0.075875	BP
GO:0043252	sodium-independent organic anion transpo...	26	6	0.73	6.5e-05	0.15782	BP
GO:0051016	barbed-end actin filament capping	13	4	0.36	0.00035	0.708166666666667	BP
GO:0045907	positive regulation of vasoconstriction	50	7	1.4	0.00044	0.763085714285714	BP
GO:0035315	hair cell differentiation	26	5	0.73	0.00067	1	BP
GO:1904815	negative regulation of protein localizat...	8	3	0.22	0.0011	1	BP
GO:0001504	neurotransmitter uptake	29	5	0.81	0.00113	1	BP
GO:0015824	proline transport	9	3	0.25	0.00161	1	BP
GO:0035524	proline transmembrane transport	9	3	0.25	0.00161	1	BP
GO:0006837	serotonin transport	19	4	0.53	0.00167	1	BP
GO:1902688	regulation of NAD metabolic process	10	3	0.28	0.00225	1	BP
GO:1903226	positive regulation of endodermal cell d...	10	3	0.28	0.00225	1	BP
GO:1901837	negative regulation of transcription of ...	10	3	0.28	0.00225	1	BP
GO:0034184	positive regulation of maintenance of mi...	10	3	0.28	0.00225	1	BP
GO:0015842	aminergic neurotransmitter loading into ...	3	2	0.08	0.0023	1	BP
GO:0010933	positive regulation of macrophage tolera...	11	3	0.31	0.00303	1	BP
GO:0043407	negative regulation of MAP kinase activi...	37	5	1.04	0.00347	1	BP
GO:0007520	myoblast fusion	23	4	0.64	0.0035	1	BP
GO:0032494	response to peptidoglycan	12	3	0.34	0.00396	1	BP
GO:1902884	positive regulation of response to oxida...	12	3	0.34	0.00396	1	BP
GO:0043242	negative regulation of protein-containin...	43	10	1.21	0.00436	1	BP
GO:0007435	salivary gland morphogenesis	4	2	0.11	0.00452	1	BP
GO:0048251	elastic fiber assembly	4	2	0.11	0.00452	1	BP
GO:0055074	calcium ion homeostasis	277	16	7.77	0.00475	1	BP
GO:0001975	response to amphetamine	13	3	0.36	0.00505	1	BP
GO:0006873	cellular ion homeostasis	408	24	11.44	0.0052	1	BP
GO:0007568	aging	96	8	2.69	0.00535	1	BP
GO:0032695	negative regulation of interleukin-12 pr...	14	3	0.39	0.00629	1	BP
GO:0010936	negative regulation of macrophage cytoki...	14	3	0.39	0.00629	1	BP
GO:0045604	regulation of epidermal cell differentia...	27	4	0.76	0.00635	1	BP
GO:0032508	DNA duplex unwinding	43	5	1.21	0.00668	1	BP
GO:0030835	negative regulation of actin filament de...	18	6	0.5	0.00715	1	BP
GO:0019227	neuronal action potential propagation	5	2	0.14	0.0074	1	BP
GO:0045162	clustering of voltage-gated sodium chann...	5	2	0.14	0.0074	1	BP
GO:0070593	dendrite self-avoidance	5	2	0.14	0.0074	1	BP
GO:0002755	MyD88-dependent toll-like receptor signa...	15	3	0.42	0.0077	1	BP
GO:0071353	cellular response to interleukin-4	15	3	0.42	0.0077	1	BP
GO:0030002	cellular anion homeostasis	45	5	1.26	0.00811	1	BP
GO:0033673	negative regulation of kinase activity	121	12	3.39	0.00815	1	BP
GO:0001960	negative regulation of cytokine-mediated...	29	4	0.81	0.00823	1	BP
GO:0098751	bone cell development	16	3	0.45	0.00929	1	BP
GO:0070498	interleukin-1-mediated signaling pathway	16	3	0.45	0.00929	1	BP
GO:0002832	negative regulation of response to bioti...	47	5	1.32	0.00973	1	BP
GO:0006692	prostanoid metabolic process	66	6	1.85	0.01014	1	BP
GO:0006693	prostaglandin metabolic process	66	6	1.85	0.01014	1	BP
GO:0006690	icosanoid metabolic process	87	7	2.44	0.01082	1	BP
GO:0010453	regulation of cell fate commitment	6	2	0.17	0.01089	1	BP
GO:0032328	alanine transport	6	2	0.17	0.01089	1	BP
GO:0051589	negative regulation of neurotransmitter ...	6	2	0.17	0.01089	1	BP
GO:0000492	box C/D snoRNP assembly	6	2	0.17	0.01089	1	BP
GO:0042659	regulation of cell fate specification	6	2	0.17	0.01089	1	BP
GO:0071526	semaphorin-plexin signaling pathway	6	2	0.17	0.01089	1	BP
GO:0015734	taurine transport	6	2	0.17	0.01089	1	BP
GO:0042918	alkanesulfonate transport	6	2	0.17	0.01089	1	BP
GO:0044258	intestinal lipid catabolic process	6	2	0.17	0.01089	1	BP
GO:0015808	L-alanine transport	6	2	0.17	0.01089	1	BP
