annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Trypsin	20	33	275	15756	1.60699981042403e-27	2.63547968909542e-25
SRCR	12	74	275	15756	5.27383482086182e-09	4.32454455310669e-07
Ependymin	5	11	275	15756	6.6223893393976e-07	3.62023950553736e-05
CD20	5	14	275	15756	2.74877529924172e-06	0.00011269978726891
Peptidase_M15_3	2	2	275	15756	0.000303542059891608	0.00829681630370395
PID	3	8	275	15756	0.000276008066027254	0.00829681630370395
Tetraspanin	4	21	275	15756	0.000429915966294423	0.0100723169246122
CUB	5	40	275	15756	0.000623396161254847	0.0127796213057244
MAM	5	44	275	15756	0.000972130040594641	0.0159429326657521
Rib_hydrolayse	2	3	275	15756	0.000900106060041663	0.0159429326657521
Alpha-amylase	2	4	275	15756	0.0017794443501124	0.0224483748783411
GBP	3	14	275	15756	0.00165990790978295	0.0224483748783411
SEA	4	30	275	15756	0.00174023288225645	0.0224483748783411
EGF_3	4	37	275	15756	0.00381214306151019	0.0446565330062622
CRT-like	2	8	275	15756	0.00792877754816999	0.0684378693631515
EGF	7	129	275	15756	0.00750988531999333	0.0684378693631515
GST_N	3	23	275	15756	0.00719288363363922	0.0684378693631515
Peptidase_M20	2	8	275	15756	0.00792877754816999	0.0684378693631515
SapA	2	8	275	15756	0.00792877754816999	0.0684378693631515
M20_dimer	2	9	275	15756	0.0100773788714429	0.0786995302341258
Pyr_redox_3	2	9	275	15756	0.0100773788714429	0.0786995302341258
Carm_PH	1	1	275	15756	0.0174536684437674	0.0841882830817015
CYTH	1	1	275	15756	0.0174536684437674	0.0841882830817015
DoxX	1	1	275	15756	0.0174536684437674	0.0841882830817015
GalP_UDP_tr_C	1	1	275	15756	0.0174536684437674	0.0841882830817015
GalP_UDP_transf	1	1	275	15756	0.0174536684437674	0.0841882830817015
Glyco_hydro_35	1	1	275	15756	0.0174536684437674	0.0841882830817015
Myc_N	1	1	275	15756	0.0174536684437674	0.0841882830817015
Propeptide_C1	1	1	275	15756	0.0174536684437674	0.0841882830817015
RRM_Rrp7	1	1	275	15756	0.0174536684437674	0.0841882830817015
RRP7	1	1	275	15756	0.0174536684437674	0.0841882830817015
SBP56	1	1	275	15756	0.0174536684437674	0.0841882830817015
Thioredoxin_4	1	1	275	15756	0.0174536684437674	0.0841882830817015
XendoU	1	1	275	15756	0.0174536684437674	0.0841882830817015
AMP-binding_C	2	17	275	15756	0.0347394451895708	0.109562865597877
c-SKI_SMAD_bind	1	2	275	15756	0.0346037948276433	0.109562865597877
Catalase	1	2	275	15756	0.0346037948276433	0.109562865597877
Catalase-rel	1	2	275	15756	0.0346037948276433	0.109562865597877
DBD_Tnp_Mut	1	2	275	15756	0.0346037948276433	0.109562865597877
Dynamin_N	2	16	275	15756	0.0310034154345832	0.109562865597877
EF-hand_6	1	2	275	15756	0.0346037948276433	0.109562865597877
