annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
DUF5600	8	18	387	61798	9.11554018227906e-14	8.56860777134231e-12
EHD_N	8	18	387	61798	9.11554018227906e-14	8.56860777134231e-12
EF-hand_4	8	35	387	61798	4.46817914989435e-11	2.80005893393379e-09
Dynamin_N	8	72	387	61798	1.85707669479345e-08	8.72826046552922e-07
WD40_2	5	16	387	61798	3.87357862811701e-08	1.456465564172e-06
PXA	5	17	387	61798	5.45934186700297e-08	1.71059378499426e-06
Nexin_C	4	13	387	61798	1.03544496776005e-06	2.78090934198413e-05
TB2_DP1_HVA22	3	8	387	61798	1.33323584901275e-05	0.000313310424517997
PX	6	90	387	61798	2.31910781756901e-05	0.000484435855225527
LRR_5	5	70	387	61798	8.13247773973614e-05	0.00144025782712361
zf-LITAF-like	3	14	387	61798	8.42704047785093e-05	0.00144025782712361
Cadherin	4	39	387	61798	0.000104730319443534	0.0015692782238839
PRT_C	2	3	387	61798	0.00011686114433178	0.0015692782238839
Trp_Tyr_perm	2	3	387	61798	0.00011686114433178	0.0015692782238839
ASC	4	43	387	61798	0.000154066851058659	0.00193097119993519
RNF220	2	4	387	61798	0.000232752028899342	0.00273483633956727
Bax1-I	3	21	387	61798	0.000298046402025636	0.00329604256357762
MARVEL	3	23	387	61798	0.000393202220124203	0.00410677874351945
UBA	3	28	387	61798	0.00071066525164266	0.00703184564783263
DUF726	2	7	387	61798	0.000804538993121996	0.00756266653534676
CUB	5	116	387	61798	0.000852322202975047	0.00763031305520518
SH3BP5	2	8	387	61798	0.00106827453799929	0.00912889150653935
UBX	3	37	387	61798	0.00161675598368862	0.0132152228231939
Recep_L_domain	2	10	387	61798	0.00170268467108598	0.0133376965901735
LRR_8	10	539	387	61798	0.00235455870297985	0.0177062814464085
Ras	7	291	387	61798	0.00256407444431454	0.017853555390042
Vps5	2	12	387	61798	0.00247665907251749	0.017853555390042
GAIN	4	102	387	61798	0.00397280223603087	0.0266745292990644
zf-B_box	2	17	387	61798	0.00499895164798216	0.0324069968903671
BTB	4	117	387	61798	0.00644332145471238	0.0378545135464352
CEP170_C	1	1	387	61798	0.00626233858700931	0.0378545135464352
HLH	4	117	387	61798	0.00644332145471238	0.0378545135464352
ABC2_membrane_3	2	20	387	61798	0.00689787740681917	0.0392969985600607
Ank_2	10	653	387	61798	0.00878136835368919	0.048555801485105
Cytochrom_B561	2	23	387	61798	0.00907220097864109	0.048730679542415
ADH_zinc_N_2	2	25	387	61798	0.0106693575628666	0.0542118708599709
Oxysterol_BP	2	25	387	61798	0.0106693575628666	0.0542118708599709
Ion_trans	6	303	387	61798	0.0126139503856865	0.0608057095515142
NHL	2	27	387	61798	0.0123809157232769	0.0608057095515142
BACK	3	79	387	61798	0.0135679199674364	0.0622138769238549
Filamin	2	28	387	61798	0.013278627298018	0.0622138769238549
Kelch_1	3	82	387	61798	0.0149882197251684	0.0670901263888492
DUF2678	1	3	387	61798	0.0186699109159707	0.076303114178315
Esterase	1	3	387	61798	0.0186699109159707	0.076303114178315
EURL	1	3	387	61798	0.0186699109159707	0.076303114178315
ubiquitin	3	87	387	61798	0.0175352378129924	0.076303114178315
Cdd1	1	4	387	61798	0.0248156305449941	0.0820725693504923
DUF5521	1	4	387	61798	0.0248156305449941	0.0820725693504923
Glycolytic	1	4	387	61798	0.0248156305449941	0.0820725693504923
GTP_cyclohydroI	1	4	387	61798	0.0248156305449941	0.0820725693504923
Na_Ca_ex	2	37	387	61798	0.0225486068475575	0.0820725693504923
Na_H_Exchanger	2	39	387	61798	0.0248837045371173	0.0820725693504923
PP1_inhibitor	1	4	387	61798	0.0248156305449941	0.0820725693504923
PRA1	1	4	387	61798	0.0248156305449941	0.0820725693504923
Urocanase	1	4	387	61798	0.0248156305449941	0.0820725693504923
Urocanase_C	1	4	387	61798	0.0248156305449941	0.0820725693504923
Vps54	1	4	387	61798	0.0248156305449941	0.0820725693504923
ADH_N_2	1	5	387	61798	0.0309229605605149	0.0860561527232896
DHFR_1	1	5	387	61798	0.0309229605605149	0.0860561527232896
FolB	1	5	387	61798	0.0309229605605149	0.0860561527232896
