GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007200	phospholipase C-activating G protein-cou...	76	4	0.14	1e-05	0.08638	BP
GO:0007186	G protein-coupled receptor signaling pat...	577	11	1.1	1.4e-05	0.08638	BP
GO:0007204	positive regulation of cytosolic calcium...	151	4	0.29	0.00015	0.617	BP
GO:0050804	modulation of chemical synaptic transmis...	314	5	0.6	0.00021	0.64785	BP
GO:0060732	positive regulation of inositol phosphat...	21	3	0.04	0.00039	0.9255	BP
GO:0002076	osteoblast development	17	2	0.03	0.00045	0.9255	BP
GO:0010700	negative regulation of norepinephrine se...	20	2	0.04	0.00063	1	BP
GO:0090075	relaxation of muscle	21	2	0.04	7e-04	1	BP
GO:0007187	G protein-coupled receptor signaling pat...	23	2	0.04	0.00084	1	BP
GO:0045453	bone resorption	35	2	0.07	0.00194	1	BP
GO:0007189	adenylate cyclase-activating G protein-c...	146	3	0.28	0.00241	1	BP
GO:0001973	G protein-coupled adenosine receptor sig...	40	2	0.08	0.00253	1	BP
GO:0030282	bone mineralization	41	2	0.08	0.00266	1	BP
GO:0042755	eating behavior	45	2	0.09	0.00319	1	BP
GO:0002062	chondrocyte differentiation	45	2	0.09	0.00319	1	BP
GO:0007166	cell surface receptor signaling pathway	1052	8	2	0.00348	1	BP
GO:0001938	positive regulation of endothelial cell ...	48	2	0.09	0.00363	1	BP
GO:0032715	negative regulation of interleukin-6 pro...	54	2	0.1	0.00457	1	BP
GO:0019216	regulation of lipid metabolic process	197	3	0.37	0.00561	1	BP
GO:0035589	G protein-coupled purinergic nucleotide ...	3	1	0.01	0.0057	1	BP
GO:0046883	regulation of hormone secretion	203	3	0.39	0.00609	1	BP
GO:0007626	locomotory behavior	205	3	0.39	0.00626	1	BP
GO:0007193	adenylate cyclase-inhibiting G protein-c...	64	2	0.12	0.00637	1	BP
GO:0032962	positive regulation of inositol trisphos...	4	1	0.01	0.00759	1	BP
GO:0062013	positive regulation of small molecule me...	111	5	0.21	0.00794	1	BP
GO:0006940	regulation of smooth muscle contraction	78	2	0.15	0.00934	1	BP
GO:0051823	regulation of synapse structural plastic...	5	1	0.01	0.00948	1	BP
GO:0051240	positive regulation of multicellular org...	740	5	1.41	0.00972	1	BP
GO:1903532	positive regulation of secretion by cell	247	3	0.47	0.01047	1	BP
GO:0060406	positive regulation of penile erection	6	1	0.01	0.01137	1	BP
GO:0071415	cellular response to purine-containing c...	6	1	0.01	0.01137	1	BP
GO:0051047	positive regulation of secretion	256	3	0.49	0.01154	1	BP
GO:0099175	regulation of postsynapse organization	88	2	0.17	0.01178	1	BP
GO:0045834	positive regulation of lipid metabolic p...	90	2	0.17	0.0123	1	BP
GO:0032501	multicellular organismal process	2981	13	5.67	0.01294	1	BP
GO:0048469	cell maturation	94	2	0.18	0.01336	1	BP
GO:0099509	regulation of presynaptic cytosolic calc...	8	1	0.02	0.01513	1	BP
GO:0051050	positive regulation of transport	530	4	1.01	0.01521	1	BP
GO:0046887	positive regulation of hormone secretion	101	2	0.19	0.01532	1	BP
GO:1903305	regulation of regulated secretory pathwa...	105	2	0.2	0.01649	1	BP
GO:0060405	regulation of penile erection	9	1	0.02	0.01701	1	BP
GO:0099173	postsynapse organization	110	2	0.21	0.01801	1	BP
GO:0060490	lateral sprouting involved in lung morph...	10	1	0.02	0.01888	1	BP
GO:0048104	establishment of body hair or bristle pl...	10	1	0.02	0.01888	1	BP
GO:0048105	establishment of body hair planar orient...	10	1	0.02	0.01888	1	BP
GO:0060600	dichotomous subdivision of an epithelial...	10	1	0.02	0.01888	1	BP
GO:0060488	orthogonal dichotomous subdivision of te...	10	1	0.02	0.01888	1	BP
GO:0060489	planar dichotomous subdivision of termin...	10	1	0.02	0.01888	1	BP
GO:0060448	dichotomous subdivision of terminal unit...	10	1	0.02	0.01888	1	BP
GO:0042060	wound healing	116	2	0.22	0.0199	1	BP
GO:0008284	positive regulation of cell population p...	411	5	0.78	0.01996	1	BP
GO:0048731	system development	1952	9	3.72	0.02002	1	BP
GO:0060601	lateral sprouting from an epithelium	11	1	0.02	0.02075	1	BP
GO:0002880	regulation of chronic inflammatory respo...	11	1	0.02	0.02075	1	BP
GO:0002882	positive regulation of chronic inflammat...	11	1	0.02	0.02075	1	BP
GO:0002545	chronic inflammatory response to non-ant...	11	1	0.02	0.02075	1	BP
GO:0090251	protein localization involved in establi...	11	1	0.02	0.02075	1	BP
GO:0031282	regulation of guanylate cyclase activity	11	1	0.02	0.02075	1	BP
GO:0031284	positive regulation of guanylate cyclase...	11	1	0.02	0.02075	1	BP
GO:0035150	regulation of tube size	119	2	0.23	0.02088	1	BP
GO:0071695	anatomical structure maturation	119	2	0.23	0.02088	1	BP
GO:0035296	regulation of tube diameter	119	2	0.23	0.02088	1	BP
GO:0097746	blood vessel diameter maintenance	119	2	0.23	0.02088	1	BP
GO:0009605	response to external stimulus	900	5	1.71	0.02166	1	BP
GO:0010753	positive regulation of cGMP-mediated sig...	12	1	0.02	0.02262	1	BP
GO:0007196	adenylate cyclase-inhibiting G protein-c...	12	1	0.02	0.02262	1	BP
GO:0097475	motor neuron migration	12	1	0.02	0.02262	1	BP
GO:0002678	positive regulation of chronic inflammat...	12	1	0.02	0.02262	1	BP
GO:0043084	penile erection	12	1	0.02	0.02262	1	BP
GO:0008285	negative regulation of cell population p...	331	3	0.63	0.02294	1	BP
GO:0045176	apical protein localization	13	1	0.02	0.02448	1	BP
GO:0023019	signal transduction involved in regulati...	13	1	0.02	0.02448	1	BP
