annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	25	820	125	15675	5.6891017537559e-09	3.58413410486622e-07
7tm_3	9	105	125	15675	1.54011280186276e-07	4.85135532586769e-06
ANF_receptor	7	128	125	15675	7.37040821970289e-05	0.00154778572613761
7tm_2	5	87	125	15675	0.000652390964949501	0.00822012615836371
Lectin_C	4	49	125	15675	0.000618710006847725	0.00822012615836371
TPR_10	4	66	125	15675	0.00189650012803242	0.0199132513443404
Homeodomain	3	33	125	15675	0.00226811351997653	0.0204130216797888
RasGEF	2	11	125	15675	0.0033101969305562	0.0260678008281301
Scramblase	2	14	125	15675	0.00539187834622494	0.0377431484235746
CCDC74_C	1	1	125	15675	0.0079744816586923	0.038645564961355
DUF3504	1	1	125	15675	0.0079744816586923	0.038645564961355
DUF4517	1	1	125	15675	0.0079744816586923	0.038645564961355
SMP_LBD	1	1	125	15675	0.0079744816586923	0.038645564961355
GPS	3	59	125	15675	0.0116324618254652	0.0523460782145935
CCDC92	1	2	125	15675	0.0158858756737913	0.0526742193394132
DAN	1	2	125	15675	0.0158858756737913	0.0526742193394132
OAR	1	2	125	15675	0.0158858756737913	0.0526742193394132
SIX1_SD	1	2	125	15675	0.0158858756737913	0.0526742193394132
UDG	1	2	125	15675	0.0158858756737913	0.0526742193394132
DIX	1	3	125	15675	0.0237346771502649	0.0598113864186675
Hydrolase_6	1	3	125	15675	0.0237346771502649	0.0598113864186675
Hydrolase_like	1	3	125	15675	0.0237346771502649	0.0598113864186675
NCD3G	2	30	125	15675	0.0237234370517188	0.0598113864186675
RhoGEF	2	27	125	15675	0.0194410401713476	0.0598113864186675
TPR_7	2	29	125	15675	0.0222563677518324	0.0598113864186675
TPR_12	4	139	125	15675	0.0251813895222188	0.0610164438422994
Sld5	1	4	125	15675	0.0315213773388958	0.0735498804574236
Hormone_recep	1	5	125	15675	0.0392464636660372	0.0852595589986326
zf-C4	1	5	125	15675	0.0392464636660372	0.0852595589986326
GAF	1	6	125	15675	0.0469104197631496	0.0985118815026141
Astacin	1	8	125	15675	0.0620568569942483	0.118406434075567
C2	2	50	125	15675	0.0603020122802627	0.118406434075567
IBN_N	1	9	125	15675	0.0695402866793011	0.118406434075567
Na_Ca_ex	1	9	125	15675	0.0695402866793011	0.118406434075567
PID	1	9	125	15675	0.0695402866793011	0.118406434075567
PP2C	1	9	125	15675	0.0695402866793011	0.118406434075567
RasGEF_N	1	8	125	15675	0.0620568569942483	0.118406434075567
Laminin_G_3	1	12	125	15675	0.0916370340580162	0.148029055016795
PDEase_I	1	12	125	15675	0.0916370340580162	0.148029055016795
CD20	1	16	125	15675	0.120291561653923	0.184838253273102
IgGFc_binding	1	16	125	15675	0.120291561653923	0.184838253273102
Peptidase_S10	1	17	125	15675	0.12731394844703	0.190970922670545
FERM_M	1	19	125	15675	0.141192322291994	0.206863169869665
UCH	1	27	125	15675	0.194550119457114	0.27237016723996
UQ_con	1	27	125	15675	0.194550119457114	0.27237016723996
GAIN	1	29	125	15675	0.207367386026215	0.28400315912286
Ank_5	1	32	125	15675	0.226214857926205	0.285030720987018
CH	1	32	125	15675	0.226214857926205	0.285030720987018
Guanylate_cyc	1	32	125	15675	0.226214857926205	0.285030720987018
Sel1	1	32	125	15675	0.226214857926205	0.285030720987018
NB-ARC	1	45	125	15675	0.302880770687469	0.374146834378638
LRR_8	2	145	125	15675	0.322000548282069	0.390116048880199
APAF1_C	1	50	125	15675	0.330317755154078	0.39264185990013
PH	1	52	125	15675	0.340990151564003	0.397821843491337
fn3	1	54	125	15675	0.351493806354863	0.402620178188298
DEAD	1	56	125	15675	0.361831366327943	0.407060287118936
Ig_3	1	65	125	15675	0.40636388195238	0.446558701162003
TPR_8	1	66	125	15675	0.411117534403114	0.446558701162003
Ras	1	76	125	15675	0.456625402300758	0.48758305669403
Death	1	80	125	15675	0.473835770556802	0.497527559084643
Helicase_C	1	88	125	15675	0.506650725215828	0.514822511106406
Ion_trans	1	86	125	15675	0.498642459259557	0.514822511106406
Ank_2	1	174	125	15675	0.753624424942117	0.753624424942117
