annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	28	750	90	15396	9.62047018817694e-16	2.11650344139893e-14
GPS	9	54	90	15396	2.2697507595398e-11	2.49672583549378e-10
7tm_2	10	81	90	15396	3.73240700260366e-11	2.73709846857602e-10
Lectin_C	8	43	90	15396	1.21803730694153e-10	6.69920518817841e-10
LRR_8	6	158	90	15396	0.000325057029883154	0.00143025093148588
ANF_receptor	5	111	90	15396	0.000480512711751155	0.00151018280836077
NCD3G	3	26	90	15396	0.000455645646016108	0.00151018280836077
7tm_3	4	90	90	15396	0.00190225523093245	0.00523120188506425
LRR_5	2	16	90	15396	0.00384481750588982	0.00939844279217511
FAM124	1	3	90	15396	0.017435832547406	0.034871665094812
PPTA	1	3	90	15396	0.017435832547406	0.034871665094812
RIIa	1	5	90	15396	0.0288923532739995	0.0529693143356658
SRCR	2	65	90	15396	0.0554449770102759	0.0938299610943131
zf-C3HC4_2	1	11	90	15396	0.0624752416493841	0.0981753797347465
Scramblase	1	12	90	15396	0.0679596243761673	0.0996741157517121
CHGN	1	13	90	15396	0.0734122786797383	0.10094188318464
cNMP_binding	1	21	90	15396	0.115912856405528	0.15000487299539
Ank_2	2	162	90	15396	0.244575787343616	0.298925962308865
Ion_trans	1	71	90	15396	0.341119243852281	0.394980177092115
EGF	1	76	90	15396	0.360243030547953	0.396267333602748
TPR_12	1	155	90	15396	0.598812840144886	0.627327737294643
WD40	1	186	90	15396	0.666165590659292	0.666165590659292
