GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007186	G protein-coupled receptor signaling pat...	595	25	6.66	3e-06	0.036852	BP
GO:0048520	positive regulation of behavior	42	5	0.47	9.6e-05	0.450413333333333	BP
GO:0007168	receptor guanylyl cyclase signaling path...	9	3	0.1	0.00011	0.450413333333333	BP
GO:0006182	cGMP biosynthetic process	10	3	0.11	0.00015	0.454508	BP
GO:0007214	gamma-aminobutyric acid signaling pathwa...	29	4	0.32	0.00028	0.454508	BP
GO:0019934	cGMP-mediated signaling	26	5	0.29	0.00033	0.454508	BP
GO:0043306	positive regulation of mast cell degranu...	31	4	0.35	0.00037	0.454508	BP
GO:0150037	regulation of calcium-dependent activati...	3	2	0.03	0.00037	0.454508	BP
GO:0048790	maintenance of presynaptic active zone s...	3	2	0.03	0.00037	0.454508	BP
GO:0030502	negative regulation of bone mineralizati...	3	2	0.03	0.00037	0.454508	BP
GO:0051240	positive regulation of multicellular org...	692	21	7.74	0.00047	0.524861818181818	BP
GO:0007601	visual perception	63	5	0.71	0.00066	0.642547692307692	BP
GO:0045986	negative regulation of smooth muscle con...	16	3	0.18	0.00068	0.642547692307692	BP
GO:0043949	regulation of cAMP-mediated signaling	38	4	0.43	0.00081	0.710717142857143	BP
GO:1990384	hyaloid vascular plexus regression	18	3	0.2	0.00098	0.802554666666667	BP
GO:1905564	positive regulation of vascular endothel...	19	3	0.21	0.00115	0.866345263157895	BP
GO:0070935	3'-UTR-mediated mRNA stabilization	5	2	0.06	0.00121	0.866345263157895	BP
GO:0033604	negative regulation of catecholamine sec...	43	4	0.48	0.00129	0.866345263157895	BP
GO:0010893	positive regulation of steroid biosynthe...	20	3	0.22	0.00134	0.866345263157895	BP
GO:0050804	modulation of chemical synaptic transmis...	311	12	3.48	0.00149	0.871047272727273	BP
GO:0030858	positive regulation of epithelial cell d...	21	3	0.24	0.00156	0.871047272727273	BP
GO:0032722	positive regulation of chemokine product...	21	3	0.24	0.00156	0.871047272727273	BP
GO:0060123	regulation of growth hormone secretion	46	4	0.51	0.00167	0.891925217391304	BP
GO:0007202	activation of phospholipase C activity	23	3	0.26	0.00204	0.987444615384615	BP
GO:0014911	positive regulation of smooth muscle cel...	23	3	0.26	0.00204	0.987444615384615	BP
GO:0008285	negative regulation of cell population p...	306	10	3.42	0.00209	0.987444615384615	BP
GO:0035556	intracellular signal transduction	1056	33	11.82	0.00236	1	BP
GO:2000739	regulation of mesenchymal stem cell diff...	7	2	0.08	0.00251	1	BP
GO:0010832	negative regulation of myotube different...	7	2	0.08	0.00251	1	BP
GO:0032715	negative regulation of interleukin-6 pro...	53	4	0.59	0.00282	1	BP
GO:0010830	regulation of myotube differentiation	15	4	0.17	0.00317	1	BP
GO:0015698	inorganic anion transport	55	4	0.62	0.00323	1	BP
GO:0033032	regulation of myeloid cell apoptotic pro...	27	3	0.3	0.00326	1	BP
GO:0070528	protein kinase C signaling	8	2	0.09	0.00332	1	BP
GO:0045742	positive regulation of epidermal growth ...	8	2	0.09	0.00332	1	BP
GO:0015872	dopamine transport	57	4	0.64	0.00368	1	BP
GO:0006468	protein phosphorylation	628	15	7.03	0.00379	1	BP
GO:0009187	cyclic nucleotide metabolic process	19	5	0.21	0.00396	1	BP
GO:0006937	regulation of muscle contraction	114	8	1.28	0.00407	1	BP
GO:0002467	germinal center formation	9	2	0.1	0.00424	1	BP
GO:0001662	behavioral fear response	30	3	0.34	0.00442	1	BP
GO:0006978	DNA damage response, signal transduction...	10	2	0.11	0.00526	1	BP
GO:0014061	regulation of norepinephrine secretion	46	5	0.51	0.00545	1	BP
GO:0019722	calcium-mediated signaling	103	5	1.15	0.0058	1	BP
GO:0007602	phototransduction	33	3	0.37	0.0058	1	BP
GO:0032755	positive regulation of interleukin-6 pro...	34	3	0.38	0.00631	1	BP
GO:0008045	motor neuron axon guidance	11	2	0.12	0.00638	1	BP
GO:0007193	adenylate cyclase-inhibiting G protein-c...	67	4	0.75	0.00656	1	BP
GO:0042330	taxis	165	8	1.85	0.00666	1	BP
GO:0009991	response to extracellular stimulus	203	7	2.27	0.00747	1	BP
GO:0048585	negative regulation of response to stimu...	677	15	7.58	0.00758	1	BP
GO:2000463	positive regulation of excitatory postsy...	12	2	0.13	0.0076	1	BP
GO:0002882	positive regulation of chronic inflammat...	12	2	0.13	0.0076	1	BP
GO:0031284	positive regulation of guanylate cyclase...	12	2	0.13	0.0076	1	BP
GO:0001973	G protein-coupled adenosine receptor sig...	37	3	0.41	0.00799	1	BP
GO:0009953	dorsal/ventral pattern formation	37	3	0.41	0.00799	1	BP
GO:0007189	adenylate cyclase-activating G protein-c...	158	6	1.77	0.00835	1	BP
GO:0032088	negative regulation of NF-kappaB transcr...	72	4	0.81	0.00844	1	BP
GO:0006977	DNA damage response, signal transduction...	13	2	0.15	0.00891	1	BP
GO:0021515	cell differentiation in spinal cord	13	2	0.15	0.00891	1	BP
GO:0010753	positive regulation of cGMP-mediated sig...	13	2	0.15	0.00891	1	BP
GO:0010701	positive regulation of norepinephrine se...	13	2	0.15	0.00891	1	BP
GO:0048521	negative regulation of behavior	39	3	0.44	0.00925	1	BP
GO:0010595	positive regulation of endothelial cell ...	39	3	0.44	0.00925	1	BP
GO:0021517	ventral spinal cord development	14	2	0.16	0.01032	1	BP
GO:0043052	thermotaxis	14	2	0.16	0.01032	1	BP
GO:0007634	optokinetic behavior	14	2	0.16	0.01032	1	BP
GO:0021904	dorsal/ventral neural tube patterning	14	2	0.16	0.01032	1	BP
GO:0014059	regulation of dopamine secretion	41	3	0.46	0.01062	1	BP
GO:0014046	dopamine secretion	41	3	0.46	0.01062	1	BP
GO:1900100	positive regulation of plasma cell diffe...	1	1	0.01	0.01119	1	BP
GO:0048251	elastic fiber assembly	1	1	0.01	0.01119	1	BP
GO:0002895	regulation of central B cell tolerance i...	1	1	0.01	0.01119	1	BP
GO:0002897	positive regulation of central B cell to...	1	1	0.01	0.01119	1	BP
GO:0006990	positive regulation of transcription fro...	1	1	0.01	0.01119	1	BP
GO:0045299	otolith mineralization	1	1	0.01	0.01119	1	BP
