annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_2	7	81	49	15396	6.15888986956519e-09	6.46683436304345e-08
Lectin_C	6	43	49	15396	4.22160507676893e-09	6.46683436304345e-08
SAM_PNT	2	2	49	15396	9.92315378078487e-06	6.94620764654941e-05
7tm_1	11	750	49	15396	1.81588195206609e-05	9.53338024834695e-05
GPS	4	54	49	15396	2.54724522933076e-05	0.000106984299631892
bZIP_2	2	6	49	15396	0.0001476395044194	0.000516738265467901
Ets	2	7	49	15396	0.000206274940908634	0.000618824822725902
Phospholip_B	1	1	49	15396	0.00318264484281627	0.00835444271239272
Ldl_recept_b	1	4	49	15396	0.0126711615450577	0.0295660436051345
LRR_1	1	9	49	15396	0.028289103602063	0.0594071175643324
FXa_inhibition	1	14	49	15396	0.043664958722922	0.0833603757437601
ANF_receptor	2	111	49	15396	0.0486394560398003	0.0851190480696505
Ldl_recept_a	1	17	49	15396	0.0527758013545566	0.0852532175727453
HNOBA	1	19	49	15396	0.0588024024037779	0.0882036036056668
Trypsin	1	21	49	15396	0.0647914375635619	0.0907080125889866
Guanylate_cyc	1	28	49	15396	0.0854605276023335	0.112166942478063
zf-C2H2	1	35	49	15396	0.10568192940015	0.130548265729597
Pkinase_Tyr	1	51	49	15396	0.150271778777671	0.175317075240616
7tm_3	1	90	49	15396	0.250034903361174	0.262536648529233
RRM_1	1	89	49	15396	0.247626442898774	0.262536648529233
LRR_8	1	158	49	15396	0.397248108125888	0.397248108125888
