GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0006729	tetrahydrobiopterin biosynthetic process	6	3	0.05	1.1e-05	0.135124	BP
GO:2000121	regulation of removal of superoxide radi...	3	2	0.02	2e-04	1	BP
GO:0021768	nucleus accumbens development	4	2	0.03	0.00041	1	BP
GO:0060166	olfactory pit development	4	2	0.03	0.00041	1	BP
GO:0060013	righting reflex	5	2	0.04	0.00067	1	BP
GO:0070384	Harderian gland development	5	2	0.04	0.00067	1	BP
GO:0050905	neuromuscular process	91	5	0.76	0.00092	1	BP
GO:0048386	positive regulation of retinoic acid rec...	6	2	0.05	0.001	1	BP
GO:0002072	optic cup morphogenesis involved in came...	6	2	0.05	0.001	1	BP
GO:0046654	tetrahydrofolate biosynthetic process	6	2	0.05	0.001	1	BP
GO:0019233	sensory perception of pain	58	4	0.48	0.00133	1	BP
GO:0042574	retinal metabolic process	7	2	0.06	0.0014	1	BP
GO:0002138	retinoic acid biosynthetic process	8	2	0.07	0.00185	1	BP
GO:0009886	post-embryonic animal morphogenesis	9	2	0.07	0.00237	1	BP
GO:0051000	positive regulation of nitric-oxide synt...	11	2	0.09	0.00358	1	BP
GO:0006896	Golgi to vacuole transport	14	2	0.12	0.00583	1	BP
GO:0006665	sphingolipid metabolic process	90	5	0.75	0.00596	1	BP
GO:0031635	adenylate cyclase-inhibiting opioid rece...	1	1	0.01	0.00833	1	BP
GO:0120012	intermembrane sphingolipid transfer	1	1	0.01	0.00833	1	BP
GO:1990708	conditioned place preference	1	1	0.01	0.00833	1	BP
GO:0070094	positive regulation of glucagon secretio...	1	1	0.01	0.00833	1	BP
GO:0045186	zonula adherens assembly	1	1	0.01	0.00833	1	BP
GO:0035038	female pronucleus assembly	1	1	0.01	0.00833	1	BP
GO:0035039	male pronucleus assembly	1	1	0.01	0.00833	1	BP
GO:0071393	cellular response to progesterone stimul...	1	1	0.01	0.00833	1	BP
GO:0046671	negative regulation of retinal cell prog...	1	1	0.01	0.00833	1	BP
GO:0051066	dihydrobiopterin metabolic process	1	1	0.01	0.00833	1	BP
GO:0006666	3-keto-sphinganine metabolic process	1	1	0.01	0.00833	1	BP
GO:2000312	regulation of kainate selective glutamat...	1	1	0.01	0.00833	1	BP
GO:0045200	establishment of neuroblast polarity	1	1	0.01	0.00833	1	BP
GO:0072560	type B pancreatic cell maturation	1	1	0.01	0.00833	1	BP
GO:1905627	regulation of serotonin biosynthetic pro...	1	1	0.01	0.00833	1	BP
GO:0097719	neural tissue regeneration	1	1	0.01	0.00833	1	BP
GO:0051125	regulation of actin nucleation	17	2	0.14	0.00857	1	BP
GO:0016197	endosomal transport	153	5	1.27	0.0087	1	BP
GO:0090279	regulation of calcium ion import	18	2	0.15	0.00959	1	BP
GO:0010256	endomembrane system organization	295	7	2.46	0.01092	1	BP
GO:0006692	prostanoid metabolic process	57	3	0.47	0.01171	1	BP
GO:0006693	prostaglandin metabolic process	57	3	0.47	0.01171	1	BP
GO:0060746	parental behavior	20	2	0.17	0.01178	1	BP
GO:0042711	maternal behavior	20	2	0.17	0.01178	1	BP
GO:0007610	behavior	398	9	3.31	0.01517	1	BP
GO:0008610	lipid biosynthetic process	416	10	3.46	0.01619	1	BP
GO:0014916	regulation of lung blood pressure	2	1	0.02	0.01659	1	BP
GO:0035120	post-embryonic appendage morphogenesis	2	1	0.02	0.01659	1	BP
GO:0035127	post-embryonic limb morphogenesis	2	1	0.02	0.01659	1	BP
GO:0035128	post-embryonic forelimb morphogenesis	2	1	0.02	0.01659	1	BP
GO:0045634	regulation of melanocyte differentiation	2	1	0.02	0.01659	1	BP
GO:0003357	noradrenergic neuron differentiation	2	1	0.02	0.01659	1	BP
GO:0003358	noradrenergic neuron development	2	1	0.02	0.01659	1	BP
GO:0016046	detection of fungus	2	1	0.02	0.01659	1	BP
GO:0001879	detection of yeast	2	1	0.02	0.01659	1	BP
GO:0031427	response to methotrexate	2	1	0.02	0.01659	1	BP
GO:0072205	metanephric collecting duct development	2	1	0.02	0.01659	1	BP
GO:1990502	dense core granule maturation	2	1	0.02	0.01659	1	BP
GO:0032483	regulation of Rab protein signal transdu...	2	1	0.02	0.01659	1	BP
GO:1904064	positive regulation of cation transmembr...	65	3	0.54	0.01668	1	BP
GO:0051260	protein homooligomerization	66	3	0.55	0.01738	1	BP
GO:0043266	regulation of potassium ion transport	26	3	0.22	0.01759	1	BP
GO:0034767	positive regulation of ion transmembrane...	67	3	0.56	0.01808	1	BP
GO:0042149	cellular response to glucose starvation	25	2	0.21	0.01811	1	BP
GO:0034314	Arp2/3 complex-mediated actin nucleation	25	2	0.21	0.01811	1	BP
GO:0032365	intracellular lipid transport	25	2	0.21	0.01811	1	BP
GO:0007029	endoplasmic reticulum organization	69	3	0.57	0.01955	1	BP
GO:0042147	retrograde transport, endosome to Golgi	70	3	0.58	0.0203	1	BP
GO:0007215	glutamate receptor signaling pathway	27	2	0.22	0.02097	1	BP
GO:0072599	establishment of protein localization to...	27	2	0.22	0.02097	1	BP
GO:0045746	negative regulation of Notch signaling p...	27	2	0.22	0.02097	1	BP
GO:0030148	sphingolipid biosynthetic process	72	3	0.6	0.02186	1	BP
GO:0050885	neuromuscular process controlling balanc...	28	2	0.23	0.02246	1	BP
GO:0007626	locomotory behavior	195	5	1.62	0.02277	1	BP
GO:0034341	response to interferon-gamma	29	2	0.24	0.024	1	BP
GO:0035332	positive regulation of hippo signaling	3	1	0.02	0.02478	1	BP
GO:1902035	positive regulation of hematopoietic ste...	3	1	0.02	0.02478	1	BP
GO:0050884	neuromuscular process controlling postur...	3	1	0.02	0.02478	1	BP
GO:0140576	ascorbate homeostasis	3	1	0.02	0.02478	1	BP
GO:0071896	protein localization to adherens junctio...	3	1	0.02	0.02478	1	BP
GO:0001878	response to yeast	3	1	0.02	0.02478	1	BP
GO:0002223	stimulatory C-type lectin receptor signa...	3	1	0.02	0.02478	1	BP
GO:1990858	cellular response to lectin	3	1	0.02	0.02478	1	BP
GO:1990840	response to lectin	3	1	0.02	0.02478	1	BP
GO:0051938	L-glutamate import	3	1	0.02	0.02478	1	BP
GO:0046452	dihydrofolate metabolic process	3	1	0.02	0.02478	1	BP
GO:0048050	post-embryonic eye morphogenesis	3	1	0.02	0.02478	1	BP
GO:0097051	establishment of protein localization to...	3	1	0.02	0.02478	1	BP
GO:0061792	secretory granule maturation	3	1	0.02	0.02478	1	BP
GO:0035621	ER to Golgi ceramide transport	3	1	0.02	0.02478	1	BP
GO:0023052	signaling	2404	31	20.02	0.02505	1	BP
GO:0033559	unsaturated fatty acid metabolic process	77	3	0.64	0.02605	1	BP
GO:0006690	icosanoid metabolic process	78	3	0.65	0.02693	1	BP
GO:0019098	reproductive behavior	31	2	0.26	0.02719	1	BP
GO:0060324	face development	31	2	0.26	0.02719	1	BP
GO:0051606	detection of stimulus	81	3	0.67	0.02968	1	BP
GO:0051930	regulation of sensory perception of pain	33	2	0.27	0.03055	1	BP
GO:0051931	regulation of sensory perception	33	2	0.27	0.03055	1	BP
GO:0098876	vesicle-mediated transport to the plasma...	83	3	0.69	0.03159	1	BP
GO:0034308	primary alcohol metabolic process	34	2	0.28	0.03229	1	BP
GO:0043123	positive regulation of I-kappaB kinase/N...	34	2	0.28	0.03229	1	BP
GO:0048278	vesicle docking	34	2	0.28	0.03229	1	BP
GO:0042472	inner ear morphogenesis	84	3	0.7	0.03257	1	BP
GO:0035331	negative regulation of hippo signaling	4	1	0.03	0.03291	1	BP
GO:0007343	egg activation	4	1	0.03	0.03291	1	BP
GO:1902033	regulation of hematopoietic stem cell pr...	4	1	0.03	0.03291	1	BP
GO:0034316	negative regulation of Arp2/3 complex-me...	4	1	0.03	0.03291	1	BP
