GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0036258	multivesicular body assembly	10	9	0.13	6.7e-17	8.1338e-13	BP
GO:0051469	vesicle fusion with vacuole	9	8	0.12	5.1e-15	2.0638e-11	BP
GO:0061763	multivesicular body-lysosome fusion	9	8	0.12	5.1e-15	2.0638e-11	BP
GO:0061952	midbody abscission	10	8	0.13	2.5e-14	7.5875e-11	BP
GO:0039702	viral budding via host ESCRT complex	12	8	0.15	2.7e-13	6.5556e-10	BP
GO:0046761	viral budding from plasma membrane	8	7	0.1	3.8e-13	7.68866666666667e-10	BP
GO:0090148	membrane fission	21	9	0.27	1.8e-12	3.12171428571429e-09	BP
GO:0043162	ubiquitin-dependent protein catabolic pr...	22	10	0.28	5.8e-12	8.8015e-09	BP
GO:0031468	nuclear membrane reassembly	11	7	0.14	1.5e-11	2.02333333333333e-08	BP
GO:0045324	late endosome to vacuole transport	20	13	0.26	1.8e-11	2.1852e-08	BP
GO:1902774	late endosome to lysosome transport	14	7	0.18	1.5e-10	1.65545454545455e-07	BP
GO:0001778	plasma membrane repair	15	7	0.19	2.8e-10	2.83266666666667e-07	BP
GO:0032511	late endosome to vacuole transport via m...	13	7	0.17	6e-09	5.463e-06	BP
GO:1901673	regulation of mitotic spindle assembly	13	6	0.17	6.3e-09	5.463e-06	BP
GO:0097352	autophagosome maturation	35	7	0.45	2.4e-07	0.00019424	BP
GO:0007080	mitotic metaphase plate congression	36	7	0.46	2.9e-07	0.0002200375	BP
GO:0010824	regulation of centrosome duplication	30	6	0.39	1.8e-06	0.00128541176470588	BP
GO:0090611	ubiquitin-independent protein catabolic ...	3	3	0.04	2.1e-06	0.00141633333333333	BP
GO:0015031	protein transport	945	35	12.19	7.5e-06	0.00479210526315789	BP
GO:0009838	abscission	6	3	0.08	4e-05	0.02428	BP
GO:1903543	positive regulation of exosomal secretio...	11	3	0.14	0.00032	0.184990476190476	BP
GO:0006886	intracellular protein transport	496	18	6.4	0.00038	0.209690909090909	BP
GO:0072319	vesicle uncoating	3	2	0.04	0.00049	0.258634782608696	BP
GO:0070936	protein K48-linked ubiquitination	33	4	0.43	8e-04	0.404666666666667	BP
GO:0044878	mitotic cytokinesis checkpoint signaling	4	2	0.05	0.00097	0.471032	BP
