term	pval	ontology	fg	oe	symbol	size
GO:0016082 | synaptic vesicle priming	1.64416852211299e-30	BP	40	14.8148148148148	20	1.08198716589846
GO:0030672 | synaptic vesicle membrane	1.64416852211299e-30	CC	64	7.17488789237668	20	0.925102761647464
MFS_1	1.64416852211299e-30	Pfam	57	11981.2448979592	20	2.01953012982825
GO:0014052 | regulation of gamma-aminobutyric acid se...	1.1e-29	BP	38	11.6923076923077	20	1.03339258543786
GO:0005911 | cell-cell junction	9.9e-29	CC	73	5.40740740740741	20	0.856147821129885
GO:0048786 | presynaptic active zone	1.7e-26	CC	45	7.6530612244898	20	0.940125091516658
fn3	1.35305838670277e-23	Pfam	43	12133.8538812785	20	2.02089058604449
GO:0031594 | neuromuscular junction	5.2e-22	CC	44	6.1624649859944	20	0.888681306605474
GO:0098982 | GABA-ergic synapse	2e-21	CC	43	6.11664295874822	20	0.886855755216012
IgGFc_binding	9.81672997586794e-20	Pfam	24	20889.4647887324	20	2.07844348323843
I-set	3.84007222310649e-19	Pfam	36	11467.6701030928	20	2.01481393455099
GO:0098978 | glutamatergic synapse	4e-19	CC	84	2.98083747338538	20	0.688722220701891
Ig_3	2.70548635765413e-17	Pfam	37	9813.41630901287	20	1.99795400924665
GO:0019901 | protein kinase binding	2.3e-14	MF	88	2.87487749101601	20	0.677214399250957
GO:0030506 | ankyrin binding	2.1e-13	MF	16	11.8518518518519	20	1.03623656283733
GO:0051015 | actin filament binding	6.1e-13	MF	32	4.67153284671533	20	0.81820499071289
GO:0055085 | transmembrane transport	6.5e-13	BP	139	2.43304743567303	20	0.621410151344139
GO:0033268 | node of Ranvier	7.2e-13	CC	11	21.1538461538462	20	1.15125555005108
GAIN	1.08578376415981e-12	Pfam	21	12723.1176470588	20	2.02597965019291
GO:0005326 | neurotransmitter transmembrane transport...	8.8e-12	MF	16	9.52380952380952	20	0.98934862456571
GO:0086080 | protein binding involved in heterotypic ...	9.7e-12	MF	8	32	20	1.22684553971554
cEGF	1.48378011736513e-11	Pfam	17	14591.1944444444	20	2.04061040989474
GO:0006874 | cellular calcium ion homeostasis	3.3e-11	BP	63	2.82131661442006	20	0.671157080259267
GO:0022857 | transmembrane transporter activity	6.5e-11	MF	139	3.35829910606427	20	0.725340867353643
CH	7.50011305010201e-11	Pfam	21	10299.6666666667	20	2.00320322724384
GO:0060445 | branching involved in salivary gland mor...	1.2e-10	BP	6	46.1538461538462	20	1.29004182028212
GO:0043025 | neuronal cell body	2.2e-10	CC	68	2.29187731715538	20	0.60015945080403
GO:0007520 | myoblast fusion	4.3e-10	BP	16	10.8843537414966	20	1.0182350651533
Nucleoside_tran	7.18257080470601e-10	Pfam	12	18539.4	20	2.06593699679914
GO:0015311 | monoamine:proton antiporter activity	8.3e-10	MF	12	10.7142857142857	20	1.01487103780601
GO:0015824 | proline transport	1.2e-09	BP	10	14.0845070422535	20	1.07179366077661
GO:0035524 | proline transmembrane transport	1.2e-09	BP	10	14.0845070422535	20	1.07179366077661
GO:0045162 | clustering of voltage-gated sodium chann...	1.2e-09	BP	8	21.0526315789474	20	1.15035055108221
NIDO	1.23940126911538e-09	Pfam	15	13055.9154929577	20	2.02874526009561
GO:0015193 | L-proline transmembrane transporter acti...	1.3e-09	MF	10	13.8888888888889	20	1.06895626831444
GO:0051610 | serotonin uptake	1.7e-09	BP	10	13.5135135135135	20	1.06337588851216
GO:0015347 | sodium-independent organic anion transme...	2e-09	MF	16	6.72268907563025	20	0.909693918633852
Sugar_tr	2.28162373153768e-09	Pfam	15	12526.6216216216	20	2.02431073685551
GO:0019227 | neuronal action potential propagation	3.6e-09	BP	8	19.047619047619	20	1.13130044488369
GO:0070593 | dendrite self-avoidance	3.6e-09	BP	8	19.047619047619	20	1.13130044488369
GO:0031852 | mu-type opioid receptor binding	4.3e-09	MF	7	24.1379310344828	20	1.17588266511387
GO:0032238 | adenosine transport	1.2e-08	BP	9	13.4328358208955	20	1.06215239336853
GO:0015211 | purine nucleoside transmembrane transpor...	1.3e-08	MF	9	13.4328358208955	20	1.06215239336853
SEA	1.37002652727502e-08	Pfam	14	12016.2777777778	20	2.01984404330403
GO:0005080 | protein kinase C binding	1.4e-08	MF	13	7.60233918128655	20	0.938587897809621
GO:0015734 | taurine transport	1.5e-08	BP	7	21.2121212121212	20	1.15177432691321
GO:0005297 | proline:proton symporter activity	1.5e-08	MF	7	20.5882352941176	20	1.14613224497525
GO:0005368 | taurine transmembrane transporter activi...	1.5e-08	MF	7	20.5882352941176	20	1.14613224497525
GO:0005302 | L-tyrosine transmembrane transporter act...	1.5e-08	MF	7	20.5882352941176	20	1.14613224497525
GO:0007026 | negative regulation of microtubule depol...	1.6e-08	BP	11	9.48275862068966	20	0.988400068763305
