GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0070948	regulation of neutrophil mediated cytoto...	27	6	0.03	6.7e-13	8.42793e-09	BP
GO:0002673	regulation of acute inflammatory respons...	32	6	0.04	2.1e-12	1.320795e-08	BP
GO:0002283	neutrophil activation involved in immune...	45	6	0.06	1.8e-11	7.5474e-08	BP
GO:0000737	DNA catabolic process, endonucleolytic	173	6	0.21	6.8e-08	0.000213843	BP
GO:0007186	G protein-coupled receptor signaling pat...	2283	15	2.81	4.9e-07	0.001232742	BP
GO:0043052	thermotaxis	55	3	0.07	4.3e-05	0.077271	BP
GO:0007634	optokinetic behavior	55	3	0.07	4.3e-05	0.077271	BP
GO:0050960	detection of temperature stimulus involv...	59	3	0.07	5.4e-05	0.08490825	BP
GO:1990384	hyaloid vascular plexus regression	75	3	0.09	0.00011	0.153743333333333	BP
GO:0046960	sensitization	28	2	0.03	0.00055	0.6603975	BP
GO:0007602	phototransduction	132	3	0.16	0.00058	0.6603975	BP
GO:0001661	conditioned taste aversion	30	2	0.04	0.00063	0.6603975	BP
GO:0060158	phospholipase C-activating dopamine rece...	32	2	0.04	0.00072	0.67612125	BP
GO:0002002	regulation of angiotensin levels in bloo...	34	2	0.04	0.00081	0.67612125	BP
GO:0071880	adenylate cyclase-activating adrenergic ...	35	2	0.04	0.00086	0.67612125	BP
GO:0021853	cerebral cortex GABAergic interneuron mi...	35	2	0.04	0.00086	0.67612125	BP
GO:0030432	peristalsis	39	2	0.05	0.00107	0.741498947368421	BP
GO:0007191	adenylate cyclase-activating dopamine re...	40	2	0.05	0.00112	0.741498947368421	BP
GO:0046959	habituation	40	2	0.05	0.00112	0.741498947368421	BP
GO:0035106	operant conditioning	170	3	0.21	0.00121	0.7610295	BP
GO:0042755	eating behavior	176	3	0.22	0.00133	0.79667	BP
GO:0042321	negative regulation of circadian sleep/w...	46	2	0.06	0.00148	0.846223636363636	BP
GO:0021542	dentate gyrus development	51	2	0.06	0.00182	0.9479175	BP
GO:0099171	presynaptic modulation of chemical synap...	197	3	0.24	0.00184	0.9479175	BP
GO:0001975	response to amphetamine	54	2	0.07	0.00203	0.9479175	BP
GO:0014002	astrocyte development	54	2	0.07	0.00203	0.9479175	BP
GO:0015872	dopamine transport	206	3	0.25	0.00209	0.9479175	BP
GO:1900273	positive regulation of long-term synapti...	55	2	0.07	0.00211	0.9479175	BP
GO:0051968	positive regulation of synaptic transmis...	58	2	0.07	0.00234	1	BP
GO:0042752	regulation of circadian rhythm	284	5	0.35	0.0027	1	BP
GO:0002755	MyD88-dependent toll-like receptor signa...	63	2	0.08	0.00276	1	BP
GO:0060134	prepulse inhibition	67	2	0.08	0.00311	1	BP
GO:0045838	positive regulation of membrane potentia...	68	2	0.08	0.0032	1	BP
GO:0007625	grooming behavior	69	2	0.09	0.0033	1	BP
GO:0070498	interleukin-1-mediated signaling pathway	69	2	0.09	0.0033	1	BP
GO:0042711	maternal behavior	70	2	0.09	0.00339	1	BP
GO:0021756	striatum development	71	2	0.09	0.00349	1	BP
GO:2001224	positive regulation of neuron migration	71	2	0.09	0.00349	1	BP
GO:0048148	behavioral response to cocaine	72	2	0.09	0.00358	1	BP
GO:0042053	regulation of dopamine metabolic process	74	2	0.09	0.00378	1	BP
GO:0099010	modification of postsynaptic structure	75	2	0.09	0.00388	1	BP
GO:0007617	mating behavior	75	2	0.09	0.00388	1	BP
GO:0007601	visual perception	264	3	0.33	0.0042	1	BP
GO:0007628	adult walking behavior	81	2	0.1	0.00451	1	BP
GO:0060292	long-term synaptic depression	81	2	0.1	0.00451	1	BP
GO:0051281	positive regulation of release of seques...	84	2	0.1	0.00484	1	BP
GO:0032088	negative regulation of NF-kappaB transcr...	300	3	0.37	0.00599	1	BP
GO:0001963	synaptic transmission, dopaminergic	94	2	0.12	0.00602	1	BP
GO:0060711	labyrinthine layer development	101	2	0.12	0.00692	1	BP
GO:0019228	neuronal action potential	102	2	0.13	0.00705	1	BP
GO:0007187	G protein-coupled receptor signaling pat...	103	2	0.13	0.00719	1	BP
GO:0071482	cellular response to light stimulus	323	3	0.4	0.00733	1	BP
GO:0038180	nerve growth factor signaling pathway	6	1	0.01	0.00738	1	BP
GO:1905451	positive regulation of Fc-gamma receptor...	6	1	0.01	0.00738	1	BP
GO:0003018	vascular process in circulatory system	634	4	0.78	0.00752	1	BP
GO:0001662	behavioral fear response	109	2	0.13	0.00802	1	BP
GO:2000253	positive regulation of feeding behavior	111	2	0.14	0.0083	1	BP
GO:0008542	visual learning	114	2	0.14	0.00874	1	BP
GO:0050433	regulation of catecholamine secretion	360	3	0.44	0.00985	1	BP
GO:0051482	positive regulation of cytosolic calcium...	127	2	0.16	0.01075	1	BP
GO:0035176	social behavior	128	2	0.16	0.01091	1	BP
GO:0051703	biological process involved in intraspec...	128	2	0.16	0.01091	1	BP
GO:0035589	G protein-coupled purinergic nucleotide ...	10	1	0.01	0.01226	1	BP
GO:0051919	positive regulation of fibrinolysis	12	1	0.01	0.0147	1	BP
GO:0006469	negative regulation of protein kinase ac...	431	3	0.53	0.01595	1	BP
GO:0019722	calcium-mediated signaling	435	3	0.54	0.01634	1	BP
GO:0001973	G protein-coupled adenosine receptor sig...	161	2	0.2	0.01685	1	BP
GO:0035588	G protein-coupled purinergic receptor si...	161	2	0.2	0.01685	1	BP
GO:0099183	trans-synaptic signaling by BDNF, modula...	14	1	0.02	0.01713	1	BP
GO:0008219	cell death	3926	10	4.84	0.01799	1	BP
GO:0033604	negative regulation of catecholamine sec...	168	2	0.21	0.01826	1	BP
GO:0051953	negative regulation of amine transport	170	2	0.21	0.01867	1	BP
GO:0042311	vasodilation	171	2	0.21	0.01887	1	BP
GO:0007608	sensory perception of smell	173	2	0.21	0.01929	1	BP
GO:0097746	blood vessel diameter maintenance	470	3	0.58	0.02003	1	BP
GO:0035150	regulation of tube size	470	3	0.58	0.02003	1	BP
GO:0035296	regulation of tube diameter	470	3	0.58	0.02003	1	BP
GO:0030336	negative regulation of cell migration	473	3	0.58	0.02036	1	BP
GO:0099170	postsynaptic modulation of chemical syna...	182	2	0.22	0.02121	1	BP
