annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
P4Ha_N	3	5	17	15396	1.11667911078102e-08	1.11667911078102e-07
2OG-FeII_Oxy_3	3	12	17	15396	2.44498718346345e-07	1.22249359173173e-06
VKG_Carbox	2	3	17	15396	3.44049041367974e-06	1.14683013789325e-05
GARS_A	1	2	17	15396	0.00220721823369363	0.00441443646738726
GARS_C	1	2	17	15396	0.00220721823369363	0.00441443646738726
Lipoxygenase	1	4	17	15396	0.00440985063675736	0.00629978662393909
Reprolysin_2	1	4	17	15396	0.00440985063675736	0.00629978662393909
Aa_trans	1	20	17	15396	0.0218668885661827	0.0273336107077284
Homeodomain	1	34	17	15396	0.036905073249022	0.0410056369433578
7tm_1	3	750	17	15396	0.0470110635981288	0.0470110635981288
