GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0002181	cytoplasmic translation	102	64	3.95	NA	NA	BP
GO:0140242	translation at postsynapse	39	37	1.51	NA	NA	BP
GO:0140236	translation at presynapse	38	36	1.47	NA	NA	BP
GO:0000028	ribosomal small subunit assembly	17	9	0.66	3.2e-09	3.88384e-05	BP
GO:0006298	mismatch repair	21	9	0.81	3.4e-08	0.000206329	BP
GO:0006364	rRNA processing	184	26	7.12	8.2e-08	0.000254877	BP
GO:1904667	negative regulation of ubiquitin protein...	5	5	0.19	8.4e-08	0.000254877	BP
GO:1900264	positive regulation of DNA-directed DNA ...	12	6	0.46	2.4e-06	0.00582576	BP
GO:0006268	DNA unwinding involved in DNA replicatio...	21	7	0.81	8.8e-06	0.0178009333333333	BP
GO:0000387	spliceosomal snRNP assembly	31	8	1.2	1.7e-05	0.024274	BP
GO:0000027	ribosomal large subunit assembly	23	7	0.89	1.7e-05	0.024274	BP
GO:0006260	DNA replication	212	38	8.2	1.8e-05	0.024274	BP
GO:0006335	DNA replication-dependent nucleosome ass...	3	3	0.12	5.7e-05	0.0691809	BP
GO:0001731	formation of translation preinitiation c...	7	4	0.27	7e-05	0.0748448333333333	BP
GO:0007098	centrosome cycle	83	12	3.21	7.4e-05	0.0748448333333333	BP
GO:0034501	protein localization to kinetochore	13	5	0.5	8.4e-05	0.0784236923076923	BP
GO:0051225	spindle assembly	88	12	3.41	0.00013	0.112700714285714	BP
GO:0006272	leading strand elongation	8	4	0.31	0.00014	0.113278666666667	BP
GO:0051301	cell division	315	26	12.19	2e-04	0.148341111111111	BP
GO:0006284	base-excision repair	33	7	1.28	0.00022	0.148341111111111	BP
GO:0061844	antimicrobial humoral immune response me...	4	3	0.15	0.00022	0.148341111111111	BP
GO:1904851	positive regulation of establishment of ...	9	4	0.35	0.00024	0.153309473684211	BP
GO:1902969	mitotic DNA replication	16	5	0.62	0.00026	0.157781	BP
GO:2000001	regulation of DNA damage checkpoint	17	5	0.66	0.00035	0.202283333333333	BP
GO:0000398	mRNA splicing, via spliceosome	177	25	6.85	0.00043	0.237223181818182	BP
GO:0007064	mitotic sister chromatid cohesion	27	6	1.04	0.00047	0.248016956521739	BP
GO:1903934	positive regulation of DNA primase activ...	5	3	0.19	0.00054	0.2621592	BP
GO:0031297	replication fork processing	38	7	1.47	0.00054	0.2621592	BP
GO:0030261	chromosome condensation	19	5	0.74	0.00062	0.289420769230769	BP
GO:0006414	translational elongation	40	7	1.55	0.00075	0.337138888888889	BP
GO:1901798	positive regulation of signal transducti...	15	6	0.58	0.00083	0.359775357142857	BP
GO:0006310	DNA recombination	198	23	7.66	0.00089	0.372480344827586	BP
GO:0051290	protein heterotetramerization	6	3	0.23	0.00105	0.424795	BP
GO:0044772	mitotic cell cycle phase transition	233	26	9.02	0.00119	0.4551375	BP
GO:0042274	ribosomal small subunit biogenesis	74	17	2.86	0.0012	0.4551375	BP
GO:0051321	meiotic cell cycle	129	13	4.99	0.0014	0.475898157894737	BP
GO:0090204	protein localization to nuclear pore	2	2	0.08	0.00149	0.475898157894737	BP
GO:0009211	pyrimidine deoxyribonucleoside triphosph...	2	2	0.08	0.00149	0.475898157894737	BP
GO:0043111	replication fork arrest	2	2	0.08	0.00149	0.475898157894737	BP
GO:2000435	negative regulation of protein neddylati...	2	2	0.08	0.00149	0.475898157894737	BP
GO:1903632	positive regulation of aminoacyl-tRNA li...	2	2	0.08	0.00149	0.475898157894737	BP
GO:1900087	positive regulation of G1/S transition o...	23	5	0.89	0.00159	0.494816153846154	BP
GO:0009157	deoxyribonucleoside monophosphate biosyn...	7	3	0.27	0.00179	0.517267380952381	BP
GO:0009221	pyrimidine deoxyribonucleotide biosynthe...	7	3	0.27	0.00179	0.517267380952381	BP
GO:0072711	cellular response to hydroxyurea	7	3	0.27	0.00179	0.517267380952381	BP
GO:0006281	DNA repair	380	41	14.7	0.00186	0.524995813953488	BP
GO:0007004	telomere maintenance via telomerase	47	7	1.82	0.00201	0.554440227272727	BP
GO:0044209	AMP salvage	15	4	0.58	0.00214	0.577181777777778	BP
GO:2000059	negative regulation of ubiquitin-depende...	25	5	0.97	0.00235	0.614597021276596	BP
GO:0001824	blastocyst development	90	10	3.48	0.00238	0.614597021276596	BP
