term	pval	ontology	fg	oe	symbol	size
DUF5600	9.11554018227906e-14	Pfam	8	27465.7777777778	20	2.10684406207779
EHD_N	9.11554018227906e-14	Pfam	8	27465.7777777778	20	2.10684406207779
EF-hand_4	4.46817914989435e-11	Pfam	8	14125.2571428571	20	2.03715398599749
Dynamin_N	1.85707669479345e-08	Pfam	8	6866.44444444444	20	1.95875774678352
WD40_2	3.87357862811701e-08	Pfam	5	19311.875	20	2.07022328305521
PXA	5.45934186700297e-08	Pfam	5	18175.8823529412	20	2.06385452563438
GO:0045200 | establishment of neuroblast polarity	5.6e-07	BP	3	150	20	1.47515804544994
GO:0014701 | junctional sarcoplasmic reticulum membra...	5.9e-07	CC	3	150	20	1.47515804544994
Nexin_C	1.03544496776005e-06	Pfam	4	19014.7692307692	20	2.06859639829642
GO:0051965 | positive regulation of synapse assembly	1.1e-06	BP	7	13.2075471698113	20	1.0586888921744
GO:0071782 | endoplasmic reticulum tubular network	1.2e-06	CC	6	17.6470588235294	20	1.11654481922643
GO:0051930 | regulation of sensory perception of pain	2e-06	BP	7	12.0689655172414	20	1.0400336756333
GO:0020018 | ciliary pocket membrane	2.9e-06	CC	3	100	20	1.4142135623731
GO:0051021 | GDP-dissociation inhibitor binding	4.4e-06	MF	4	36.3636363636364	20	1.24926670738067
GO:0090160 | Golgi to lysosome transport	7e-06	BP	4	30.7692307692308	20	1.21988386292349
GO:0099558 | maintenance of synapse structure	7.1e-06	BP	5	18.5185185185185	20	1.12588020685019
GO:0003358 | noradrenergic neuron development	7.7e-06	BP	3	75	20	1.36932876380791
GO:0010875 | positive regulation of cholesterol efflu...	7.8e-06	BP	5	18.5185185185185	20	1.12588020685019
GO:0014069 | postsynaptic density	8.9e-06	CC	14	4.11764705882353	20	0.783995611362706
GO:0016322 | neuron remodeling	1.3e-05	BP	4	26.6666666666667	20	1.19413932699341
TB2_DP1_HVA22	1.33323584901275e-05	Pfam	3	23174.25	20	2.08925960276637
GO:0045211 | postsynaptic membrane	1.4e-05	CC	14	3.94366197183099	20	0.771945388368338
PX	2.31910781756901e-05	Pfam	6	4119.86666666667	20	1.90128460809215
GO:0072659 | protein localization to plasma membrane	2.6e-05	BP	12	4.3010752688172	20	0.795975529004521
GO:0097051 | establishment of protein localization to...	3e-05	BP	3	50	20	1.30344543588752
GO:0032456 | endocytic recycling	3.9e-05	BP	7	7.69230769230769	20	0.941305820492556
GO:0031489 | myosin V binding	4.6e-05	MF	4	20	20	1.14062701864544
GO:0098560 | cytoplasmic side of late endosome membra...	5.2e-05	CC	3	42.8571428571429	20	1.27750663978917
GO:0060394 | negative regulation of pathway-restricte...	6.1e-05	BP	3	37.5	20	1.2546040282606
GO:0016020 | membrane	6.7e-05	CC	122	1.54118241536129	20	0.433421325202613
LRR_5	8.13247773973614e-05	Pfam	5	4414.14285714286	20	1.90914807816092
zf-LITAF-like	8.42704047785093e-05	Pfam	3	13242.4285714286	20	2.030262948257
GO:0008499 | UDP-galactose:beta-N-acetylglucosamine b...	8.5e-05	MF	2	100	20	1.4142135623731
GO:0001641 | group II metabotropic glutamate receptor...	9.1e-05	MF	4	16.6666666666667	20	1.10537267453848
GO:0007216 | G protein-coupled glutamate receptor sig...	9.6e-05	BP	5	11.1111111111111	20	1.02262284864004
GO:0003925 | G protein activity	9.6e-05	MF	5	10.8695652173913	20	1.01794507349584
GO:0055038 | recycling endosome membrane	9.7e-05	CC	4	16.6666666666667	20	1.10537267453848
GO:0035091 | phosphatidylinositol binding	1e-04	MF	13	5.26315789473684	20	0.849262267528218
Cadherin	0.000104730319443534	Pfam	4	6338.25641025641	20	1.94986404765185
GO:0060392 | negative regulation of SMAD protein sign...	0.00011	BP	3	33.3333333333333	20	1.2340497337143
GO:0033209 | tumor necrosis factor-mediated signaling...	0.00011	BP	6	8	20	0.950310468737425
GO:0019003 | GDP binding	0.00011	MF	6	8.10810810810811	20	0.953372713398421
PRT_C	0.00011686114433178	Pfam	2	41198.6666666667	20	2.14822791178406
Trp_Tyr_perm	0.00011686114433178	Pfam	2	41198.6666666667	20	2.14822791178406
GO:0030512 | negative regulation of transforming grow...	0.00014	BP	6	7.69230769230769	20	0.941305820492556
GO:0048471 | perinuclear region of cytoplasm	0.00014	CC	19	3.06451612903226	20	0.69739652383316
GO:1901387 | positive regulation of voltage-gated cal...	0.00015	BP	3	30	20	1.21536877313829
ASC	0.000154066851058659	Pfam	4	5748.6511627907	20	1.93896001912679
GO:0045746 | negative regulation of Notch signaling p...	0.00016	BP	5	9.80392156862745	20	0.99569062877888
GO:0046671 | negative regulation of retinal cell prog...	0.00016	BP	2	100	20	1.4142135623731
GO:0072560 | type B pancreatic cell maturation	0.00016	BP	2	100	20	1.4142135623731
GO:0035038 | female pronucleus assembly	0.00016	BP	2	100	20	1.4142135623731
GO:0035039 | male pronucleus assembly	0.00016	BP	2	100	20	1.4142135623731
GO:0006729 | tetrahydrobiopterin biosynthetic process	0.00017	BP	3	27.2727272727273	20	1.1982189155415
GO:0033011 | perinuclear theca	0.00017	CC	2	100	20	1.4142135623731
GO:0034713 | type I transforming growth factor beta r...	0.00019	MF	3	27.2727272727273	20	1.1982189155415
RNF220	0.000232752028899342	Pfam	2	30899	20	2.11894889611803
GO:1905806 | regulation of synapse pruning	0.00026	BP	3	23.0769230769231	20	1.16755209837199
GO:0043083 | synaptic cleft	0.00026	CC	5	8.92857142857143	20	0.975080497871749
GO:0030672 | synaptic vesicle membrane	0.00029	CC	9	4.2654028436019	20	0.793700229394973
Bax1-I	0.000298046402025636	Pfam	3	8828.28571428571	20	1.98642301134716
GO:0008013 | beta-catenin binding	3e-04	MF	5	8.62068965517241	20	0.967234206784004
GO:0055037 | recycling endosome	0.00033	CC	10	8.47457627118644	20	0.963388806606074
GO:0097449 | astrocyte projection	0.00038	CC	4	11.7647058823529	20	1.03468887801392
MARVEL	0.000393202220124203	Pfam	3	8060.60869565217	20	1.97645334848204
GO:0045186 | zonula adherens assembly	4e-04	BP	2	66.6666666666667	20	1.35052165511861
GO:0007520 | myoblast fusion	4e-04	BP	4	11.7647058823529	20	1.03468887801392
GO:0150053 | cerebellar climbing fiber to Purkinje ce...	0.00044	CC	3	20	20	1.14062701864544
GO:0005246 | calcium channel regulator activity	0.00046	MF	5	7.8125	20	0.944875669256083
GO:0048786 | presynaptic active zone	0.00053	CC	7	5.03597122302158	20	0.837904075512324
GO:0034498 | early endosome to Golgi transport	0.00056	BP	3	18.75	20	1.12827358032692
GO:0061743 | motor learning	0.00056	BP	3	18.75	20	1.12827358032692
GO:0005652 | nuclear lamina	6e-04	CC	3	17.6470588235294	20	1.11654481922643
GO:0010314 | phosphatidylinositol-5-phosphate binding	0.00067	MF	3	17.6470588235294	20	1.11654481922643
GO:0090158 | endoplasmic reticulum membrane organizat...	0.00068	BP	3	17.6470588235294	20	1.11654481922643
GO:0050966 | detection of mechanical stimulus involve...	0.00068	BP	3	17.6470588235294	20	1.11654481922643
GO:0007249 | I-kappaB kinase/NF-kappaB signaling	7e-04	BP	7	4.79452054794521	20	0.825072835711987
UBA	0.00071066525164266	Pfam	3	6621.21428571429	20	1.95472188390094
GO:0034142 | toll-like receptor 4 signaling pathway	0.00072	BP	4	10	20	1
GO:1990502 | dense core granule maturation	0.00074	BP	2	50	20	1.30344543588752
GO:0098842 | postsynaptic early endosome	0.00077	CC	2	50	20	1.30344543588752
DUF726	0.000804538993121996	Pfam	2	17656.5714285714	20	2.06080236210887
CUB	0.000852322202975047	Pfam	5	2663.70689655172	20	1.85080696863095
GO:0030425 | dendrite	0.00086	CC	17	2.37762237762238	20	0.61330488305344
GO:0006686 | sphingomyelin biosynthetic process	0.00088	BP	3	15.7894736842105	20	1.09469980075217
GO:0072205 | metanephric collecting duct development	0.00095	BP	2	40	20	1.26572508520925
GO:0048050 | post-embryonic eye morphogenesis	0.00095	BP	2	40	20	1.26572508520925
GO:0086036 | regulation of cardiac muscle cell membra...	0.00095	BP	3	15.7894736842105	20	1.09469980075217
GO:1903779 | regulation of cardiac conduction	0.00103	BP	3	15	20	1.08447741288405
SH3BP5	0.00106827453799929	Pfam	2	15449.5	20	2.04668376372507
GO:0006904 | vesicle docking involved in exocytosis	0.00109	BP	4	8.88888888888889	20	0.974088023513593
GO:0010745 | negative regulation of macrophage derive...	0.00111	BP	3	15	20	1.08447741288405
GO:0042734 | presynaptic membrane	0.00115	CC	11	3.02197802197802	20	0.693030519897334
GO:2000121 | regulation of removal of superoxide radi...	0.00119	BP	2	40	20	1.26572508520925
GO:0070427 | nucleotide-binding oligomerization domai...	0.0012	BP	3	14.2857142857143	20	1.07466364969964
GO:0008440 | inositol-1,4,5-trisphosphate 3-kinase ac...	0.00125	MF	2	40	20	1.26572508520925
GO:0070431 | nucleotide-binding oligomerization domai...	0.00129	BP	3	14.2857142857143	20	1.07466364969964
GO:0001758 | retinal dehydrogenase activity	0.00129	MF	3	14.2857142857143	20	1.07466364969964
GO:0032593 | insulin-responsive compartment	0.00136	CC	3	13.6363636363636	20	1.06522231196002
GO:0035332 | positive regulation of hippo signaling	0.00145	BP	2	33.3333333333333	20	1.2340497337143
GO:0140576 | ascorbate homeostasis	0.00145	BP	2	33.3333333333333	20	1.2340497337143
GO:0140575 | transmembrane monodehydroascorbate reduc...	0.00152	MF	2	33.3333333333333	20	1.2340497337143
GO:0098574 | cytoplasmic side of lysosomal membrane	0.00156	CC	3	13.0434782608696	20	1.05612187682202
GO:0071786 | endoplasmic reticulum tubular network or...	0.00158	BP	3	13.0434782608696	20	1.05612187682202
UBX	0.00161675598368862	Pfam	3	5010.64864864865	20	1.92351083976058
GO:0005525 | GTP binding	0.00166	MF	12	2.72108843537415	20	0.659350177507966
GO:0097110 | scaffold protein binding	0.0017	MF	5	5.88235294117647	20	0.877240604749761
Recep_L_domain	0.00170268467108598	Pfam	2	12359.6	20	2.02287034079987
GO:0007253 | cytoplasmic sequestering of NF-kappaB	0.0018	BP	3	12.5	20	1.04733471870652
GO:0032957 | inositol trisphosphate metabolic process	0.0018	BP	3	12.5	20	1.04733471870652
GO:0090128 | regulation of synapse maturation	0.0018	BP	3	12.5	20	1.04733471870652
GO:0010888 | negative regulation of lipid storage	0.0018	BP	3	12.5	20	1.04733471870652
GO:0046173 | polyol biosynthetic process	0.00197	BP	9	6.29370629370629	20	0.893815681208527
GO:0071896 | protein localization to adherens junctio...	0.00204	BP	2	28.5714285714286	20	1.20662005438735
GO:0001881 | receptor recycling	0.00209	BP	5	5.61797752808989	20	0.86578288138026
GO:0042584 | chromaffin granule membrane	0.00211	CC	2	28.5714285714286	20	1.20662005438735
GO:1903358 | regulation of Golgi organization	0.00216	BP	3	11.5384615384615	20	1.03060560193939
GO:0032801 | receptor catabolic process	0.00216	BP	3	11.5384615384615	20	1.03060560193939
GO:0046519 | sphingoid metabolic process	0.00229	BP	3	11.5384615384615	20	1.03060560193939
GO:0007267 | cell-cell signaling	0.00231	BP	32	2.05787781350482	20	0.559838891965402
LRR_8	0.00235455870297985	Pfam	10	1146.5306122449	20	1.74910996076206
GO:0060166 | olfactory pit development	0.00237	BP	2	28.5714285714286	20	1.20662005438735
GO:0021768 | nucleus accumbens development	0.00237	BP	2	28.5714285714286	20	1.20662005438735
Vps5	0.00247665907251749	Pfam	2	10299.6666666667	20	2.00320322724384
Ras	0.00256407444431454	Pfam	7	1486.54982817869	20	1.78106133275981
GO:0005518 | collagen binding	0.00257	MF	5	5.31914893617021	20	0.851963702710579
GO:0005886 | plasma membrane	0.00259	CC	68	1.64648910411622	20	0.465358851908756
GO:0050905 | neuromuscular process	0.00294	BP	7	3.72340425531915	20	0.755605843512725
GO:0016525 | negative regulation of angiogenesis	0.00316	BP	4	6.66666666666667	20	0.907694189110142
GO:0030139 | endocytic vesicle	0.00332	CC	7	3.64583333333333	20	0.749531060937909
GO:0032495 | response to muramyl dipeptide	0.00333	BP	3	10	20	1
GO:0032897 | negative regulation of viral transcripti...	0.0035	BP	2	22.2222222222222	20	1.16051173463462
GO:0021904 | dorsal/ventral neural tube patterning	0.00367	BP	3	9.67741935483871	20	0.992854249568077
GO:0007189 | adenylate cyclase-activating G protein-c...	0.00385	BP	9	2.93159609120521	20	0.683450169333609
GO:0035331 | negative regulation of hippo signaling	0.00393	BP	2	22.2222222222222	20	1.16051173463462
GO:0060013 | righting reflex	0.00393	BP	2	22.2222222222222	20	1.16051173463462
GO:0044790 | negative regulation by host of viral rel...	0.00393	BP	2	22.2222222222222	20	1.16051173463462
GO:0070384 | Harderian gland development	0.00393	BP	2	22.2222222222222	20	1.16051173463462
GO:0007343 | egg activation	0.00393	BP	2	22.2222222222222	20	1.16051173463462
GAIN	0.00397280223603087	Pfam	4	2423.45098039216	20	1.83968319000578
GO:0042771 | intrinsic apoptotic signaling pathway in...	0.00403	BP	3	9.375	20	0.985886036212988
GO:0046548 | retinal rod cell development	0.00484	BP	2	20	20	1.14062701864544
zf-B_box	0.00499895164798216	Pfam	2	7270.35294117647	20	1.96508409344473
GO:0004028 | 3-chloroallyl aldehyde dehydrogenase act...	0.00508	MF	2	18.1818181818182	20	1.12233564966357
GO:0046513 | ceramide biosynthetic process	0.00516	BP	4	5.79710144927536	20	0.873619425488414
GO:0038194 | thyroid-stimulating hormone signaling pa...	0.0053	BP	4	5.79710144927536	20	0.873619425488414
GO:1905229 | cellular response to thyrotropin-releasi...	0.0053	BP	4	5.79710144927536	20	0.873619425488414
GO:1904588 | cellular response to glycoprotein	0.0053	BP	4	5.79710144927536	20	0.873619425488414
GO:0048386 | positive regulation of retinoic acid rec...	0.00533	BP	2	18.1818181818182	20	1.12233564966357
GO:0032367 | intracellular cholesterol transport	0.00547	BP	3	8.33333333333333	20	0.959593014747594
GO:0043266 | regulation of potassium ion transport	0.00559	BP	4	5.63380281690141	20	0.866488108752155
GO:1903530 | regulation of secretion by cell	0.00559	BP	16	2.03562340966921	20	0.555605468490472
GO:0004996 | thyroid-stimulating hormone receptor act...	0.00578	MF	4	5.63380281690141	20	0.866488108752155
GO:0007274 | neuromuscular synaptic transmission	0.00585	BP	2	18.1818181818182	20	1.12233564966357
GO:0016197 | endosomal transport	0.00587	BP	14	4.26829268292683	20	0.79388550305857
GO:0051289 | protein homotetramerization	0.00588	BP	4	5.55555555555556	20	0.862975952675794
GO:0070324 | thyroid hormone binding	0.00613	MF	2	16.6666666666667	20	1.10537267453848
GO:0050773 | regulation of dendrite development	0.0062	BP	6	3.68098159509202	20	0.752305553601518
CEP170_C	0.00626233858700931	Pfam	1	61798	20	2.18882946344017
GO:0002072 | optic cup morphogenesis involved in came...	0.00638	BP	2	16.6666666666667	20	1.10537267453848
GO:0035994 | response to muscle stretch	0.00641	BP	3	7.89473684210526	20	0.94727908142366
GO:2000677 | regulation of transcription regulatory r...	0.00641	BP	3	7.89473684210526	20	0.94727908142366
BTB	0.00644332145471238	Pfam	4	2112.75213675214	20	1.82341672406655
HLH	0.00644332145471238	Pfam	4	2112.75213675214	20	1.82341672406655
GO:0007610 | behavior	0.00667	BP	19	2.28365384615385	20	0.598857474414493
ABC2_membrane_3	0.00689787740681917	Pfam	2	6179.8	20	1.94704248028228
GO:0005509 | calcium ion binding	0.00726	MF	11	2.36559139784946	20	0.611506117932005
GO:0046654 | tetrahydrofolate biosynthetic process	0.00752	BP	2	15.3846153846154	20	1.08953505834239
