GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0002052	positive regulation of neuroblast prolif...	11	2	0.03	0.00036	1	BP
GO:0007189	adenylate cyclase-activating G protein-c...	150	4	0.39	0.00055	1	BP
GO:0007601	visual perception	71	3	0.19	8e-04	1	BP
GO:0007186	G protein-coupled receptor signaling pat...	557	9	1.47	0.00126	1	BP
GO:0019934	cGMP-mediated signaling	29	2	0.08	0.00256	1	BP
GO:0021852	pyramidal neuron migration to cerebral c...	1	1	0	0.00263	1	BP
GO:0021985	neurohypophysis development	1	1	0	0.00263	1	BP
GO:0031279	regulation of cyclase activity	41	2	0.11	0.00508	1	BP
GO:0038028	insulin receptor signaling pathway via p...	2	1	0.01	0.00526	1	BP
GO:0006535	cysteine biosynthetic process from serin...	2	1	0.01	0.00526	1	BP
GO:0016199	axon midline choice point recognition	2	1	0.01	0.00526	1	BP
GO:0021979	hypothalamus cell differentiation	2	1	0.01	0.00526	1	BP
GO:0002027	regulation of heart rate	43	2	0.11	0.00557	1	BP
GO:0071806	protein transmembrane transport	43	2	0.11	0.00557	1	BP
GO:0051339	regulation of lyase activity	44	2	0.12	0.00583	1	BP
GO:0042311	vasodilation	47	2	0.12	0.00663	1	BP
GO:0019343	cysteine biosynthetic process via cystat...	3	1	0.01	0.00788	1	BP
GO:0042309	homoiothermy	3	1	0.01	0.00788	1	BP
GO:0048664	neuron fate determination	3	1	0.01	0.00788	1	BP
GO:0015671	oxygen transport	3	1	0.01	0.00788	1	BP
GO:0051593	response to folic acid	3	1	0.01	0.00788	1	BP
GO:0070814	hydrogen sulfide biosynthetic process	3	1	0.01	0.00788	1	BP
GO:0032914	positive regulation of transforming grow...	3	1	0.01	0.00788	1	BP
GO:0019346	transsulfuration	4	1	0.01	0.01049	1	BP
GO:0031620	regulation of fever generation	4	1	0.01	0.01049	1	BP
GO:0043418	homocysteine catabolic process	4	1	0.01	0.01049	1	BP
GO:0014043	negative regulation of neuron maturation	4	1	0.01	0.01049	1	BP
GO:1990839	response to endothelin	4	1	0.01	0.01049	1	BP
GO:0009092	homoserine metabolic process	4	1	0.01	0.01049	1	BP
GO:0007494	midgut development	4	1	0.01	0.01049	1	BP
GO:0007497	posterior midgut development	4	1	0.01	0.01049	1	BP
GO:0014826	vein smooth muscle contraction	4	1	0.01	0.01049	1	BP
GO:0097018	renal albumin absorption	4	1	0.01	0.01049	1	BP
GO:0010749	regulation of nitric oxide mediated sign...	4	1	0.01	0.01049	1	BP
GO:1903430	negative regulation of cell maturation	4	1	0.01	0.01049	1	BP
GO:0035610	protein side chain deglutamylation	4	1	0.01	0.01049	1	BP
GO:0042262	DNA protection	4	1	0.01	0.01049	1	BP
GO:0035645	enteric smooth muscle cell differentiati...	4	1	0.01	0.01049	1	BP
GO:0035608	protein deglutamylation	4	1	0.01	0.01049	1	BP
GO:0001660	fever generation	4	1	0.01	0.01049	1	BP
GO:0050673	epithelial cell proliferation	183	3	0.48	0.01159	1	BP
GO:0046439	L-cysteine metabolic process	5	1	0.01	0.0131	1	BP
GO:0006565	L-serine catabolic process	5	1	0.01	0.0131	1	BP
GO:0009093	cysteine catabolic process	5	1	0.01	0.0131	1	BP
GO:0019448	L-cysteine catabolic process	5	1	0.01	0.0131	1	BP
GO:0048484	enteric nervous system development	5	1	0.01	0.0131	1	BP
GO:0097402	neuroblast migration	5	1	0.01	0.0131	1	BP
GO:0031650	regulation of heat generation	6	1	0.02	0.0157	1	BP
GO:0060465	pharynx development	6	1	0.02	0.0157	1	BP
GO:0042045	epithelial fluid transport	6	1	0.02	0.0157	1	BP
GO:0031649	heat generation	6	1	0.02	0.0157	1	BP
GO:0035810	positive regulation of urine volume	6	1	0.02	0.0157	1	BP
